Server Name,Signature Algorithm,Delay,Lat,Lon,Speed (kph),Distance (m)
Georges Home,Dilithium5,12.821,45.31575381,-75.758406017,3.196,282.692,2021-07-29 19:33:23.139924
Toronto Edge,Dilithium5,6.07,45.315722553,-75.758415429,3.541,286.203,2021-07-29 19:33:24.085433
Toronto Edge,Dilithium5,5.367,45.315969838,-75.758324822,3.02,258.405,2021-07-29 19:33:14.698314
Toronto Edge,Dilithium5,984.439,45.316228575,-75.757300293,3.834,240.027,2021-07-29 19:38:10.559194
Georges Home,Dilithium5,983.36,45.316388289,-75.757234781,3.735,224.794,2021-07-29 19:38:16.001712
Ottawa Edge,Dilithium5,991.81,45.315888849,-75.758356196,3.457,267.501,2021-07-29 19:37:05.401304
Ottawa Edge,Dilithium5,2.897,45.31709206,-75.75789079,3.911,135.658,2021-07-29 19:32:37.931937
Toronto Edge,Dilithium5,7.22,45.317145719,-75.756931942,3.728,161.643,2021-07-29 19:35:02.347524
Ottawa Edge,Dilithium5,5.873,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:53.570356
Georges Home,Dilithium5,991.85,45.317996454,-75.757068018,3.564,94.586,2021-07-29 19:39:13.229500
Ottawa Edge,Dilithium5,987.42,45.316214353,-75.758218904,3.117,231.046,2021-07-29 19:36:52.793014
Georges Home,Dilithium5,987.733,45.316671582,-75.757122394,3.377,199.003,2021-07-29 19:38:25.659502
Ottawa Edge,Dilithium5,997.119,45.317955436,-75.756894958,3.457,108.894,2021-07-29 19:39:09.620935
Toronto Edge,Dilithium5,1.461,45.31542528,-75.757590762,3.226,322.28,2021-07-29 19:34:02.736816
Ottawa Edge,Dilithium5,4.994,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:46.675199
Toronto Edge,Dilithium5,999.977,45.317970553,-75.757532045,2.812,63.385,2021-07-29 19:35:53.564184
Ottawa Edge,Dilithium5,2.846,45.315592647,-75.758462301,3.633,300.847,2021-07-29 19:33:27.651817
Georges Home,Dilithium5,976.578,45.31796806,-75.756944404,3.335,104.771,2021-07-29 19:39:10.635937
Ottawa Edge,Dilithium5,992.544,45.317900108,-75.757587955,2.96,64.818,2021-07-29 19:35:55.812097
Toronto Edge,Dilithium5,0.321,45.315228487,-75.757879144,2.929,341.527,2021-07-29 19:33:51.557386
Toronto Edge,Dilithium5,3.241,45.315660162,-75.757506427,3.366,297.623,2021-07-29 19:34:10.375931
Toronto Edge,Dilithium5,984.884,45.316623044,-75.757147306,3.105,203.1,2021-07-29 19:38:23.682310
Toronto Edge,Dilithium5,993.856,45.315943587,-75.758328148,3.384,261.33,2021-07-29 19:37:03.064887
Georges Home,Dilithium5,1.032,45.316024949,-75.757375216,3.281,260.227,2021-07-29 19:34:22.682760
Georges Home,Dilithium5,0.355,45.316115704,-75.758256365,3.105,242.046,2021-07-29 19:36:56.839468
Ottawa Edge,Dilithium5,9.361,45.31709206,-75.75789079,3.911,135.658,2021-07-29 19:32:37.383015
Ottawa Edge,Dilithium5,6.996,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:06.975527
Toronto Edge,Dilithium5,989.468,45.315365761,-75.758410662,3.223,325.775,2021-07-29 19:37:24.064420
Georges Home,Dilithium5,986.871,45.316190871,-75.75823754,2.942,233.67,2021-07-29 19:36:54.102958
Toronto Edge,Dilithium5,980.962,45.317422811,-75.756822689,3.4,144.903,2021-07-29 19:38:49.072817
Toronto Edge,Dilithium5,992.846,45.316968733,-75.757943939,3.281,148.548,2021-07-29 19:36:26.936830
Toronto Edge,Dilithium5,982.67,45.317959599,-75.757547544,1.718,63.094,2021-07-29 19:39:31.012054
Toronto Edge,Dilithium5,7.147,45.316173337,-75.758246764,3.281,235.629,2021-07-29 19:33:07.893451
Ottawa Edge,Dilithium5,973.867,45.317070678,-75.756953906,3.834,167.29,2021-07-29 19:38:37.266688
Ottawa Edge,Dilithium5,983.881,45.315715027,-75.757481515,3.633,291.999,2021-07-29 19:37:55.167265
Toronto Edge,Dilithium5,997.043,45.317693575,-75.756713436,3.293,134.173,2021-07-29 19:35:20.907444
Georges Home,Dilithium5,987.965,45.317165905,-75.757865878,3.196,127.974,2021-07-29 19:36:19.475647
Ottawa Edge,Dilithium5,996.753,45.316290715,-75.758203029,3.633,222.554,2021-07-29 19:33:03.585110
Georges Home,Dilithium5,4.536,45.316987209,-75.757931389,3.827,146.651,2021-07-29 19:32:41.420132
Georges Home,Dilithium5,16.799,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:50.629878
Georges Home,Dilithium5,3.116,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:06.678858
Ottawa Edge,Dilithium5,997.606,45.315305828,-75.758138722,3.608,332.045,2021-07-29 19:37:29.896015
Toronto Edge,Dilithium5,5.449,45.315370541,-75.75761881,3.056,327.986,2021-07-29 19:34:01.134555
Toronto Edge,Dilithium5,983.88,45.317889363,-75.756728175,2.883,123.725,2021-07-29 19:39:05.612039
Georges Home,Dilithium5,997.61,45.315264718,-75.757913089,3.785,337.324,2021-07-29 19:37:35.087298
Ottawa Edge,Dilithium5,998.978,45.315660162,-75.757506427,3.366,297.623,2021-07-29 19:34:10.513755
Georges Home,Dilithium5,12.82,45.315710405,-75.758427978,3.384,287.611,2021-07-29 19:37:10.799460
Ottawa Edge,Dilithium5,990.262,45.317945992,-75.75682079,2.338,114.72,2021-07-29 19:35:32.261166
Toronto Edge,Dilithium5,3.075,45.31793744,-75.757572266,1.158,63.051,2021-07-29 19:32:09.580761
Georges Home,Dilithium5,1.014,45.31542528,-75.757590762,3.226,322.28,2021-07-29 19:34:03.097985
Ottawa Edge,Dilithium5,5.747,45.318024848,-75.757191632,3.043,84.403,2021-07-29 19:35:42.234685
Toronto Edge,Dilithium5,998.414,45.317286578,-75.756869566,3.372,152.892,2021-07-29 19:35:06.539168
Georges Home,Dilithium5,982.443,45.316597989,-75.757153581,3.293,205.452,2021-07-29 19:38:23.526703
Ottawa Edge,Dilithium5,0.208,45.315337399,-75.758438521,3.057,329.041,2021-07-29 19:33:36.312647
Toronto Edge,Dilithium5,989.371,45.31624561,-75.758209492,2.838,227.568,2021-07-29 19:36:52.112626
Toronto Edge,Dilithium5,6.692,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:39.739151
Georges Home,Dilithium5,2.657,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:05.089454
Toronto Edge,Dilithium5,12.679,45.317552716,-75.756775812,3.293,138.632,2021-07-29 19:35:16.176861
Georges Home,Dilithium5,990.574,45.316300475,-75.758184581,3.281,221.471,2021-07-29 19:36:50.205196
Toronto Edge,Dilithium5,994.42,45.317226971,-75.757837829,3.457,121.83,2021-07-29 19:36:17.977411
Toronto Edge,Dilithium5,8.834,45.316253132,-75.758212441,3.457,226.733,2021-07-29 19:33:04.544573
Georges Home,Dilithium5,991.764,45.316776188,-75.7580065,3.281,169.271,2021-07-29 19:36:33.312929
Georges Home,Dilithium5,993.965,45.316480611,-75.757197319,3.644,216.208,2021-07-29 19:38:19.060671
Georges Home,Dilithium5,988.584,45.315348512,-75.758376716,3.448,327.566,2021-07-29 19:37:24.984035
Toronto Edge,Dilithium5,29.498,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:48.163647
Ottawa Edge,Dilithium5,979.693,45.317916088,-75.756786844,3.085,118.365,2021-07-29 19:39:06.824554
Toronto Edge,Dilithium5,997.266,45.31557404,-75.75754075,3.719,306.574,2021-07-29 19:34:07.662394
Ottawa Edge,Dilithium5,985.095,45.31614076,-75.75825009,2.929,239.253,2021-07-29 19:36:56.587767
Georges Home,Dilithium5,15.229,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:57.512953
Ottawa Edge,Dilithium5,1.729,45.316327097,-75.757259693,3.293,230.579,2021-07-29 19:34:33.212249
Georges Home,Dilithium5,6.988,45.31557404,-75.75754075,3.719,306.574,2021-07-29 19:34:07.489717
Toronto Edge,Dilithium5,988.874,45.316214353,-75.758218904,3.117,231.046,2021-07-29 19:36:52.662673
Georges Home,Dilithium5,9.131,45.31758518,-75.757700342,3.4,87.855,2021-07-29 19:32:22.554914
Georges Home,Dilithium5,0.672,45.316327097,-75.757259693,3.293,230.579,2021-07-29 19:34:33.446166
Ottawa Edge,Dilithium5,977.977,45.317889363,-75.756728175,2.883,123.725,2021-07-29 19:39:05.194465
Toronto Edge,Dilithium5,1.54,45.316024949,-75.757375216,3.281,260.227,2021-07-29 19:34:22.338457
Ottawa Edge,Dilithium5,980.768,45.31803933,-75.757411189,3.366,67.884,2021-07-29 19:39:21.718043
Ottawa Edge,Dilithium5,2.543,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:47.752632
Toronto Edge,Dilithium5,53.632,45.316358354,-75.75725028,3.209,227.53,2021-07-29 19:34:35.282311
Toronto Edge,Dilithium5,4.38,45.315326351,-75.758401438,2.994,330.114,2021-07-29 19:33:37.445846
Toronto Edge,Dilithium5,989.223,45.315974844,-75.758318736,3.56,257.831,2021-07-29 19:37:02.548018
Georges Home,Dilithium5,27.468,45.315808923,-75.757456415,3.461,282.166,2021-07-29 19:34:15.274093
Georges Home,Dilithium5,5.293,45.31575381,-75.758406017,3.196,282.692,2021-07-29 19:33:22.455912
Georges Home,Dilithium5,979.892,45.317810953,-75.756669696,3.184,131.318,2021-07-29 19:39:02.122128
Toronto Edge,Dilithium5,6.518,45.317394208,-75.757775267,3.553,105.283,2021-07-29 19:32:29.423492
Ottawa Edge,Dilithium5,978.589,45.317538614,-75.756766589,3.75,140.147,2021-07-29 19:38:53.632324
Ottawa Edge,Dilithium5,982.716,45.315943587,-75.758328148,3.384,261.33,2021-07-29 19:37:03.192007
Toronto Edge,Dilithium5,995.803,45.315995267,-75.75739699,3.366,263.01,2021-07-29 19:34:21.808576
Georges Home,Dilithium5,997.255,45.317286578,-75.756869566,3.372,152.892,2021-07-29 19:35:06.904554
Ottawa Edge,Dilithium5,999.758,45.315635106,-75.757512702,3.366,300.272,2021-07-29 19:34:09.974076
Ottawa Edge,Dilithium5,999.446,45.317394208,-75.757775267,3.553,105.283,2021-07-29 19:32:29.015214
Georges Home,Dilithium5,988.838,45.31603603,-75.757362855,3.81,259.277,2021-07-29 19:38:04.819538
Ottawa Edge,Dilithium5,995.392,45.31542528,-75.757590762,3.226,322.28,2021-07-29 19:34:02.876822
Ottawa Edge,Dilithium5,997.419,45.317670094,-75.756732073,3.293,134.234,2021-07-29 19:35:19.252462
Toronto Edge,Dilithium5,988.911,45.317169327,-75.756916443,3.82,160.34,2021-07-29 19:38:40.410346
Ottawa Edge,Dilithium5,994.65,45.316547751,-75.757162994,3.4,210.297,2021-07-29 19:34:41.785513
Toronto Edge,Dilithium5,1.463,45.315247026,-75.757767708,2.842,340.229,2021-07-29 19:33:54.402891
Toronto Edge,Dilithium5,11.786,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:39.246781
Georges Home,Dilithium5,994.415,45.317206784,-75.756903892,3.377,157.75,2021-07-29 19:35:03.878166
Ottawa Edge,Dilithium5,981.108,45.317810953,-75.756669696,3.184,131.318,2021-07-29 19:39:02.603336
Ottawa Edge,Dilithium5,982.277,45.315844932,-75.757434641,3.728,278.613,2021-07-29 19:37:59.050227
Toronto Edge,Dilithium5,10.725,45.317024793,-75.757921976,3.735,142.629,2021-07-29 19:32:39.412705
Ottawa Edge,Dilithium5,988.525,45.315253575,-75.757823426,3.522,339.098,2021-07-29 19:37:37.101015
Georges Home,Dilithium5,995.501,45.317627642,-75.757681706,3.209,84.346,2021-07-29 19:36:05.029279
Ottawa Edge,Dilithium5,995.848,45.315395597,-75.757612535,3.248,325.297,2021-07-29 19:34:01.271136
Ottawa Edge,Dilithium5,2.692,45.315841505,-75.758384055,3.105,272.865,2021-07-29 19:33:20.544893
Ottawa Edge,Dilithium5,1.017,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:56.226755
Toronto Edge,Dilithium5,987.206,45.316010854,-75.758296963,3.19,253.774,2021-07-29 19:37:00.320288
Ottawa Edge,Dilithium5,986.814,45.315331168,-75.75829019,3.701,329.274,2021-07-29 19:37:26.920695
Ottawa Edge,Dilithium5,19.811,45.317692001,-75.756701074,3.475,135.102,2021-07-29 19:38:58.172345
Georges Home,Dilithium5,992.391,45.316129926,-75.757337755,3.728,249.719,2021-07-29 19:38:07.235218
Toronto Edge,Dilithium5,998.116,45.31638817,-75.758162619,3.384,211.741,2021-07-29 19:36:46.543378
Georges Home,Dilithium5,989.808,45.31537681,-75.758447745,2.904,324.711,2021-07-29 19:37:22.446903
Toronto Edge,Dilithium5,982.378,45.316770231,-75.757084931,3.911,190.46,2021-07-29 19:38:29.184389
Ottawa Edge,Dilithium5,990.826,45.315974844,-75.758318736,3.56,257.831,2021-07-29 19:37:01.590554
Toronto Edge,Dilithium5,1.802,45.315450335,-75.757584486,3.392,319.6,2021-07-29 19:34:03.273385
Georges Home,Dilithium5,992.279,45.317165905,-75.757865878,3.196,127.974,2021-07-29 19:36:20.017664
Ottawa Edge,Dilithium5,995.95,45.317693575,-75.756713436,3.293,134.173,2021-07-29 19:35:21.045098
Toronto Edge,Dilithium5,25.099,45.31801119,-75.757494771,2.853,63.468,2021-07-29 19:35:50.789564
Georges Home,Dilithium5,998.411,45.316186238,-75.757322067,3.484,244.043,2021-07-29 19:34:28.462279
Toronto Edge,Dilithium5,2.108,45.31675125,-75.757084931,3.309,192.337,2021-07-29 19:34:48.371774
Ottawa Edge,Dilithium5,985.959,45.318034513,-75.757321522,3.432,74.541,2021-07-29 19:39:20.615338
Toronto Edge,Dilithium5,2.481,45.31752766,-75.756782088,3.293,139.912,2021-07-29 19:35:14.720671
Georges Home,Dilithium5,3.57,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:55.932610
Toronto Edge,Dilithium5,990.875,45.315264813,-75.75796567,3.42,337.065,2021-07-29 19:37:33.712707
Georges Home,Dilithium5,995.35,45.318009077,-75.757117463,2.675,90.463,2021-07-29 19:35:41.141830
Toronto Edge,Dilithium5,5.723,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:50.270020
Georges Home,Dilithium5,988.388,45.315284641,-75.757708852,3.574,336.565,2021-07-29 19:37:39.718837
Ottawa Edge,Dilithium5,978.254,45.317994975,-75.75710824,3.42,91.696,2021-07-29 19:39:15.160329
Ottawa Edge,Dilithium5,10.098,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:45.040215
Georges Home,Dilithium5,997.83,45.31529478,-75.75810164,3.687,333.326,2021-07-29 19:37:31.153411
Ottawa Edge,Dilithium5,986.01,45.315844932,-75.757434641,3.728,278.613,2021-07-29 19:37:58.282942
Georges Home,Dilithium5,1.426,45.31569287,-75.758437202,3.725,289.601,2021-07-29 19:33:24.672235
Georges Home,Dilithium5,981.045,45.317422811,-75.756822689,3.4,144.903,2021-07-29 19:38:48.370115
Georges Home,Dilithium5,7.491,45.315536457,-75.757550163,3.633,310.571,2021-07-29 19:34:06.963928
Georges Home,Dilithium5,998.423,45.316968733,-75.757943939,3.281,148.548,2021-07-29 19:36:26.780166
Georges Home,Dilithium5,3.597,45.316198393,-75.758240489,3.281,232.837,2021-07-29 19:33:07.142372
Georges Home,Dilithium5,996.229,45.317490077,-75.756791501,3.293,141.916,2021-07-29 19:35:13.421504
Georges Home,Dilithium5,988.583,45.315744709,-75.757459742,3.633,289.1,2021-07-29 19:37:55.477991
Georges Home,Dilithium5,981.284,45.317996454,-75.757068018,3.564,94.586,2021-07-29 19:39:14.308996
Ottawa Edge,Dilithium5,990.008,45.317165905,-75.757865878,3.196,127.974,2021-07-29 19:36:20.332195
Toronto Edge,Dilithium5,981.721,45.317538614,-75.756766589,3.75,140.147,2021-07-29 19:38:52.967180
Georges Home,Dilithium5,2.003,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:58.022170
Toronto Edge,Dilithium5,4.645,45.316739925,-75.758021999,3.384,173.184,2021-07-29 19:32:48.490666
Ottawa Edge,Dilithium5,989.32,45.317375606,-75.757784679,3.384,107.021,2021-07-29 19:36:12.701289
Georges Home,Dilithium5,999.174,45.315323577,-75.757656082,3.164,332.77,2021-07-29 19:33:58.779975
Ottawa Edge,Dilithium5,998.403,45.315778866,-75.758399742,2.929,279.884,2021-07-29 19:33:22.173301
Georges Home,Dilithium5,9.956,45.315841505,-75.758384055,3.105,272.865,2021-07-29 19:33:20.088369
Georges Home,Dilithium5,985.947,45.317889363,-75.756728175,2.883,123.725,2021-07-29 19:39:05.427111
Ottawa Edge,Dilithium5,995.916,45.316868627,-75.757041193,3.384,182.492,2021-07-29 19:34:53.435452
Ottawa Edge,Dilithium5,2.682,45.317228293,-75.757843915,3.901,121.577,2021-07-29 19:32:33.679624
Ottawa Edge,Dilithium5,30.568,45.31783453,-75.756703642,2.886,127.825,2021-07-29 19:35:25.538560
Georges Home,Dilithium5,987.667,45.315461416,-75.757572126,3.553,318.531,2021-07-29 19:37:47.517513
Toronto Edge,Dilithium5,990.984,45.316837253,-75.757978452,3.372,162.731,2021-07-29 19:36:31.353307
Ottawa Edge,Dilithium5,979.424,45.318025323,-75.757454549,3.328,65.5,2021-07-29 19:39:22.260547
Toronto Edge,Dilithium5,8.554,45.318009077,-75.757117463,2.675,90.463,2021-07-29 19:35:41.334200
Toronto Edge,Dilithium5,9.594,45.31783453,-75.756703642,2.886,127.825,2021-07-29 19:35:26.641464
Georges Home,Dilithium5,2.681,45.316075061,-75.757362666,3.105,255.086,2021-07-29 19:34:24.292965
Ottawa Edge,Dilithium5,983.958,45.316325531,-75.758178306,3.188,218.69,2021-07-29 19:36:48.291728
Toronto Edge,Dilithium5,993.778,45.316300475,-75.758184581,3.281,221.471,2021-07-29 19:36:50.378753
Georges Home,Dilithium5,992.73,45.31533589,-75.758327273,3.368,328.825,2021-07-29 19:37:26.613330
Ottawa Edge,Dilithium5,3.704,45.31785157,-75.757612867,3.226,67.22,2021-07-29 19:35:57.538164
Toronto Edge,Dilithium5,26.966,45.315710405,-75.758427978,3.384,287.611,2021-07-29 19:37:11.010958
Ottawa Edge,Dilithium5,4.224,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:07.526480
Ottawa Edge,Dilithium5,3.105,45.317054476,-75.757900202,3.735,139.645,2021-07-29 19:32:39.000406
Ottawa Edge,Dilithium5,4.119,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:50.394037
Toronto Edge,Dilithium5,996.548,45.31624561,-75.758209492,2.838,227.568,2021-07-29 19:36:51.558057
Toronto Edge,Dilithium5,5.466,45.315864987,-75.75836542,3.014,270.185,2021-07-29 19:33:18.270615
Georges Home,Dilithium5,998.105,45.315461416,-75.757572126,3.553,318.531,2021-07-29 19:37:46.748386
Toronto Edge,Dilithium5,1.876,45.315395597,-75.757612535,3.248,325.297,2021-07-29 19:34:02.203405
Toronto Edge,Dilithium5,993.28,45.317252027,-75.757831554,3.548,119.241,2021-07-29 19:36:16.359451
Toronto Edge,Dilithium5,999.215,45.316518068,-75.757184768,3.209,212.7,2021-07-29 19:34:41.083246
Toronto Edge,Dilithium5,994.314,45.316998416,-75.757922165,3.188,145.524,2021-07-29 19:36:25.883798
Georges Home,Dilithium5,978.96,45.317970553,-75.757532045,0.514,63.385,2021-07-29 19:39:29.764446
Ottawa Edge,Dilithium5,999.927,45.315932627,-75.757412678,3.553,269.491,2021-07-29 19:34:19.743259
Georges Home,Dilithium5,979.973,45.317446292,-75.756804052,3.575,144.279,2021-07-29 19:38:49.434402
Ottawa Edge,Dilithium5,999.731,45.316719993,-75.757094344,3.468,195.11,2021-07-29 19:34:47.972285
Georges Home,Dilithium5,998.422,45.31557404,-75.75754075,3.719,306.574,2021-07-29 19:34:08.021409
Toronto Edge,Dilithium5,990.744,45.315461416,-75.757572126,3.553,318.531,2021-07-29 19:37:47.003937
Toronto Edge,Dilithium5,985.13,45.317723258,-75.756691661,3.468,134.068,2021-07-29 19:38:58.623504
Ottawa Edge,Dilithium5,997.692,45.31530438,-75.75833041,2.853,332.333,2021-07-29 19:33:39.777146
Ottawa Edge,Dilithium5,994.632,45.317441539,-75.756816414,3.366,143.893,2021-07-29 19:35:11.968901
Toronto Edge,Dilithium5,985.902,45.315802727,-75.758390518,3.468,277.196,2021-07-29 19:37:07.498095
Georges Home,Dilithium5,5.537,45.315783867,-75.75746269,3.553,284.791,2021-07-29 19:34:14.654117
Georges Home,Dilithium5,16.347,45.3178079,-75.756697556,3.047,129.468,2021-07-29 19:35:24.955731
Ottawa Edge,Dilithium5,989.884,45.31562441,-75.758465438,3.274,297.342,2021-07-29 19:37:13.872539
Ottawa Edge,Dilithium5,997.987,45.316106444,-75.757356391,3.02,251.846,2021-07-29 19:34:25.281670
Ottawa Edge,Dilithium5,996.337,45.316186238,-75.757322067,3.484,244.043,2021-07-29 19:34:28.220150
Toronto Edge,Dilithium5,997.717,45.317583973,-75.756766399,3.457,137.202,2021-07-29 19:35:16.818217
Toronto Edge,Dilithium5,983.234,45.317994975,-75.75710824,3.42,91.696,2021-07-29 19:39:15.027763
Toronto Edge,Dilithium5,997.656,45.317820188,-75.757619142,3.293,69.485,2021-07-29 19:35:58.597341
Ottawa Edge,Dilithium5,986.926,45.315282157,-75.758052196,3.679,334.839,2021-07-29 19:37:31.570770
Toronto Edge,Dilithium5,985.549,45.31537681,-75.758447745,2.904,324.711,2021-07-29 19:37:23.525678
Georges Home,Dilithium5,15.903,45.316055959,-75.758290499,3.209,248.748,2021-07-29 19:33:11.700328
Toronto Edge,Dilithium5,4.776,45.31557404,-75.75754075,3.719,306.574,2021-07-29 19:34:08.181118
Georges Home,Dilithium5,23.815,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:59.066865
Georges Home,Dilithium5,2.345,45.316869831,-75.757975125,3.457,159.159,2021-07-29 19:32:44.958182
Georges Home,Dilithium5,3.365,45.315274319,-75.75814186,3.067,335.543,2021-07-29 19:33:45.012964
Ottawa Edge,Dilithium5,982.847,45.315744709,-75.757459742,3.633,289.1,2021-07-29 19:37:55.861388
Toronto Edge,Dilithium5,19.523,45.317863846,-75.757603454,3.097,66.745,2021-07-29 19:32:14.050006
Toronto Edge,Dilithium5,989.302,45.315264718,-75.757913089,3.785,337.324,2021-07-29 19:37:35.314750
Georges Home,Dilithium5,984.334,45.315652387,-75.757497203,3.659,298.605,2021-07-29 19:37:53.101823
Georges Home,Dilithium5,997.842,45.317862734,-75.756722089,2.834,125.27,2021-07-29 19:35:27.184536
Toronto Edge,Dilithium5,5.96,45.316290715,-75.758203029,3.633,222.554,2021-07-29 19:33:03.437927
Georges Home,Dilithium5,995.816,45.317170775,-75.756925666,3.553,159.762,2021-07-29 19:35:02.767044
Ottawa Edge,Dilithium5,1.787,45.315722801,-75.757490739,3.377,291.013,2021-07-29 19:34:12.677987
Toronto Edge,Dilithium5,10.601,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:52.911699
Toronto Edge,Dilithium5,993.262,45.315802727,-75.758390518,3.468,277.196,2021-07-29 19:37:08.627068
Toronto Edge,Dilithium5,998.951,45.316161182,-75.757328342,3.117,246.58,2021-07-29 19:34:27.513887
Toronto Edge,Dilithium5,986.609,45.317810953,-75.756669696,3.184,131.318,2021-07-29 19:39:01.602930
Toronto Edge,Dilithium5,3.602,45.315722801,-75.757490739,3.377,291.013,2021-07-29 19:34:13.072337
Toronto Edge,Dilithium5,988.477,45.315345612,-75.757628222,3.508,330.629,2021-07-29 19:37:43.058761
Toronto Edge,Dilithium5,7.162,45.317776151,-75.757625417,3.633,72.954,2021-07-29 19:32:16.508443
Georges Home,Dilithium5,999.479,45.315370541,-75.75761881,3.056,327.986,2021-07-29 19:34:00.378655
Toronto Edge,Dilithium5,5.252,45.316716443,-75.758040635,3.293,175.676,2021-07-29 19:32:49.577336
Toronto Edge,Dilithium5,7.563,45.31797688,-75.757532045,0.177,62.989,2021-07-29 19:39:28.104484
Toronto Edge,Dilithium5,995.5,45.318004355,-75.757080379,2.675,93.373,2021-07-29 19:35:39.365960
Toronto Edge,Dilithium5,983.24,45.318007598,-75.757157685,3.441,87.574,2021-07-29 19:39:16.111122
Ottawa Edge,Dilithium5,2.622,45.315480145,-75.757565851,3.56,316.551,2021-07-29 19:34:05.549128
Ottawa Edge,Dilithium5,998.988,45.315293331,-75.758293328,3.064,333.483,2021-07-29 19:33:40.312486
Georges Home,Dilithium5,996.535,45.316302042,-75.757265968,3.468,233.065,2021-07-29 19:34:32.868507
Georges Home,Dilithium5,998.736,45.317731159,-75.756704022,3.293,132.799,2021-07-29 19:35:21.891554
Ottawa Edge,Dilithium5,979.772,45.317070678,-75.756953906,3.834,167.29,2021-07-29 19:38:37.782250
Ottawa Edge,Dilithium5,2.47,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:02.679683
Ottawa Edge,Dilithium5,1.52,45.318034577,-75.757423551,3.164,67.227,2021-07-29 19:35:48.737072
Ottawa Edge,Dilithium5,2.692,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:00.564277
Georges Home,Dilithium5,991.728,45.316086021,-75.758278138,3.201,245.382,2021-07-29 19:36:57.394844
Toronto Edge,Dilithium5,10.824,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:53.983137
Georges Home,Dilithium5,992.042,45.316665137,-75.758050237,3.457,181.315,2021-07-29 19:36:37.639759
Ottawa Edge,Dilithium5,8.479,45.315309101,-75.758367493,3.054,331.912,2021-07-29 19:33:39.003289
Toronto Edge,Dilithium5,990.359,45.31614076,-75.75825009,2.929,239.253,2021-07-29 19:36:55.403143
Toronto Edge,Dilithium5,999.27,45.317883162,-75.756731313,2.638,123.747,2021-07-29 19:35:27.363664
Georges Home,Dilithium5,987.668,45.31614076,-75.75825009,2.929,239.253,2021-07-29 19:36:55.772557
Georges Home,Dilithium5,979.973,45.318029665,-75.7572813,3.441,77.661,2021-07-29 19:39:18.630033
Ottawa Edge,Dilithium5,1.726,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:54.658773
Georges Home,Dilithium5,984.265,45.317996454,-75.757068018,3.564,94.586,2021-07-29 19:39:13.771531
Toronto Edge,Dilithium5,988.04,45.31533589,-75.758327273,3.368,328.825,2021-07-29 19:37:25.685453
Georges Home,Dilithium5,2.346,45.317436671,-75.75775663,3.468,101.306,2021-07-29 19:36:11.335621
Ottawa Edge,Dilithium5,7.381,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:38.865092
Ottawa Edge,Dilithium5,985.679,45.31610487,-75.75734403,3.81,252.27,2021-07-29 19:38:06.461660
Ottawa Edge,Dilithium5,1.021,45.317524114,-75.757728392,3.996,93.089,2021-07-29 19:32:24.588037
Georges Home,Dilithium5,10.505,45.315592647,-75.758462301,3.633,300.847,2021-07-29 19:33:27.285527
Toronto Edge,Dilithium5,6.469,45.316962154,-75.757937664,3.372,149.339,2021-07-29 19:32:41.725719
Georges Home,Dilithium5,5.513,45.318025197,-75.757451411,2.741,65.725,2021-07-29 19:35:50.009434
Georges Home,Dilithium5,985.594,45.318039235,-75.757358606,3.441,71.658,2021-07-29 19:39:20.846790
Ottawa Edge,Dilithium5,985.002,45.315874741,-75.757416005,3.644,275.7,2021-07-29 19:37:59.787619
Georges Home,Dilithium5,2.336,45.315395597,-75.757612535,3.248,325.297,2021-07-29 19:34:01.501835
Georges Home,Dilithium5,8.526,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:53.810880
Toronto Edge,Dilithium5,984.341,45.315622705,-75.757518977,3.644,301.541,2021-07-29 19:37:51.791698
Toronto Edge,Dilithium5,995.815,45.316010854,-75.758296963,3.19,253.774,2021-07-29 19:37:00.879541
