Server Name,Signature Algorithm,Delay,Lat,Lon,Speed (kph),Distance (m)
Georges Home,Dilithium3,988.905,45.31753532,-75.757719168,3.644,92.239,2021-07-29 19:36:08.073743
Ottawa Edge,Dilithium3,983.667,45.315345612,-75.757628222,3.508,330.629,2021-07-29 19:37:43.191609
Georges Home,Dilithium3,962.782,45.318018901,-75.757401966,6.472,69.507,2021-07-29 19:42:43.402259
Toronto Edge,Dilithium3,966.573,45.317909488,-75.757560094,5.727,65.767,2021-07-29 19:42:47.492563
Ottawa Edge,Dilithium3,2.792,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:46.507321
Ottawa Edge,Dilithium3,991.749,45.31675125,-75.757084931,3.309,192.337,2021-07-29 19:34:48.326929
Toronto Edge,Dilithium3,968.08,45.315851133,-75.757431504,8.083,277.993,2021-07-29 19:42:05.974133
Toronto Edge,Dilithium3,967.06,45.317070552,-75.756950768,7.998,167.445,2021-07-29 19:42:23.818502
Toronto Edge,Dilithium3,3.034,45.316110698,-75.758262451,3.105,242.612,2021-07-29 19:33:09.323889
Toronto Edge,Dilithium3,981.949,45.315599096,-75.757534475,7.815,303.913,2021-07-29 19:40:23.589115
Ottawa Edge,Dilithium3,999.086,45.315915099,-75.75835287,3.033,264.575,2021-07-29 19:33:16.348993
Toronto Edge,Dilithium3,968.53,45.316535223,-75.757166132,7.744,211.488,2021-07-29 19:42:16.120075
Toronto Edge,Dilithium3,964.424,45.31581975,-75.757437779,14.395,281.295,2021-07-29 19:43:24.050216
Ottawa Edge,Dilithium3,975.423,45.318009141,-75.757219492,6.501,83.011,2021-07-29 19:41:01.527663
Georges Home,Dilithium3,993.931,45.31723184,-75.756897616,3.293,155.951,2021-07-29 19:35:04.217829
Ottawa Edge,Dilithium3,989.666,45.317380474,-75.756844464,3.56,146.847,2021-07-29 19:35:09.570761
Georges Home,Dilithium3,956.818,45.317892481,-75.756802343,8.131,118.193,2021-07-29 19:43:42.793945
Georges Home,Dilithium3,16.571,45.315841505,-75.758384055,3.105,272.865,2021-07-29 19:33:19.724668
Georges Home,Dilithium3,960.021,45.317770202,-75.75763483,11.051,73.026,2021-07-29 19:43:53.259479
Ottawa Edge,Dilithium3,7.227,45.317801207,-75.757619142,3.366,71.094,2021-07-29 19:32:15.717517
Toronto Edge,Dilithium3,2.5,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:37.204518
Ottawa Edge,Dilithium3,4.501,45.316923366,-75.757013143,3.457,178.376,2021-07-29 19:34:54.351975
Toronto Edge,Dilithium3,4.855,45.317538614,-75.756766589,3.75,140.147,2021-07-29 19:38:52.674530
Georges Home,Dilithium3,960.236,45.318009426,-75.757377243,8.194,71.712,2021-07-29 19:43:48.328466
Georges Home,Dilithium3,10.158,45.316024576,-75.758296774,3.125,252.249,2021-07-29 19:33:13.176299
Ottawa Edge,Dilithium3,2.926,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:57.036906
Georges Home,Dilithium3,961.1,45.316305196,-75.758221665,15.007,220.951,2021-07-29 19:44:03.291128
Ottawa Edge,Dilithium3,979.174,45.317169327,-75.756916443,3.82,160.34,2021-07-29 19:38:40.749140
Georges Home,Dilithium3,970.391,45.316500795,-75.758131245,7.555,199.276,2021-07-29 19:41:28.259878
Toronto Edge,Dilithium3,978.684,45.317605861,-75.757715841,8.434,85.256,2021-07-29 19:39:38.272764
Ottawa Edge,Dilithium3,983.042,45.316801487,-75.757075518,3.82,187.724,2021-07-29 19:38:29.970829
Georges Home,Dilithium3,962.286,45.317117494,-75.757893927,17.33,132.833,2021-07-29 19:43:57.912180
Toronto Edge,Dilithium3,996.474,45.317436671,-75.75775663,3.468,101.306,2021-07-29 19:36:11.393686
Toronto Edge,Dilithium3,984.906,45.317200584,-75.756907029,3.725,158.121,2021-07-29 19:38:42.139535
Toronto Edge,Dilithium3,960.065,45.315285178,-75.75807378,8.218,334.45,2021-07-29 19:44:15.544856
Toronto Edge,Dilithium3,985.572,45.315591322,-75.757525252,3.644,304.889,2021-07-29 19:37:50.886957
Ottawa Edge,Dilithium3,987.8,45.316300475,-75.758184581,3.281,221.471,2021-07-29 19:36:49.210767
Toronto Edge,Dilithium3,973.191,45.317267723,-75.756872704,8.713,154.266,2021-07-29 19:40:47.039200
Ottawa Edge,Dilithium3,976.557,45.31797688,-75.757532045,0.0,62.989,2021-07-29 19:39:29.402200
Georges Home,Dilithium3,2.928,45.31758518,-75.757700342,3.4,87.855,2021-07-29 19:32:23.204977
Toronto Edge,Dilithium3,980.777,45.317996454,-75.757068018,3.564,94.586,2021-07-29 19:39:14.474444
Georges Home,Dilithium3,974.06,45.315315271,-75.758212888,6.923,330.964,2021-07-29 19:40:11.274263
Georges Home,Dilithium3,986.514,45.31802957,-75.757228716,3.288,81.499,2021-07-29 19:35:43.449902
Toronto Edge,Dilithium3,0.271,45.315760516,-75.758415429,7.217,281.992,2021-07-29 19:41:40.972140
Ottawa Edge,Dilithium3,972.409,45.316424046,-75.757206732,7.934,221.817,2021-07-29 19:40:34.455845
Georges Home,Dilithium3,998.166,45.315447445,-75.758497,3.022,317.137,2021-07-29 19:37:19.734208
Georges Home,Dilithium3,969.756,45.317679347,-75.756701074,7.784,135.803,2021-07-29 19:40:52.889289
Toronto Edge,Dilithium3,1.09,45.317286578,-75.756869566,3.372,152.892,2021-07-29 19:35:06.723034
Georges Home,Dilithium3,26.274,45.315592647,-75.758462301,3.633,300.847,2021-07-29 19:33:27.546480
Toronto Edge,Dilithium3,7.504,45.316106444,-75.757356391,3.02,251.846,2021-07-29 19:34:26.659620
Toronto Edge,Dilithium3,995.077,45.317723258,-75.756691661,3.468,134.068,2021-07-29 19:38:59.526268
Ottawa Edge,Dilithium3,5.103,45.31523793,-75.757953309,3.166,340.102,2021-07-29 19:33:50.207640
Georges Home,Dilithium3,989.7,45.318013799,-75.757154548,2.92,87.557,2021-07-29 19:35:42.060237
Toronto Edge,Dilithium3,968.215,45.31772628,-75.756713246,9.246,132.418,2021-07-29 19:44:41.454639
Toronto Edge,Dilithium3,960.174,45.316305196,-75.758221665,15.007,220.951,2021-07-29 19:44:03.497678
Georges Home,Dilithium3,975.009,45.317955436,-75.756894958,3.457,108.894,2021-07-29 19:39:09.981777
Ottawa Edge,Dilithium3,966.93,45.316500795,-75.758131245,7.555,199.276,2021-07-29 19:41:29.219320
Toronto Edge,Dilithium3,7.469,45.316481687,-75.758128107,3.901,201.405,2021-07-29 19:32:57.391793
Toronto Edge,Dilithium3,991.934,45.31785157,-75.757612867,3.226,67.22,2021-07-29 19:35:57.374021
Ottawa Edge,Dilithium3,985.922,45.316165815,-75.758243815,2.929,236.461,2021-07-29 19:36:55.110285
Ottawa Edge,Dilithium3,996.048,45.316984431,-75.756985094,3.659,173.814,2021-07-29 19:34:57.048513
Toronto Edge,Dilithium3,978.479,45.316464659,-75.758149881,8.434,203.258,2021-07-29 19:39:53.332823
Ottawa Edge,Dilithium3,996.978,45.316075061,-75.757362666,3.105,255.086,2021-07-29 19:34:24.293371
Ottawa Edge,Dilithium3,962.141,45.317665352,-75.75767543,12.709,80.944,2021-07-29 19:43:53.695758
Ottawa Edge,Dilithium3,2.919,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:07.356980
Georges Home,Dilithium3,996.741,45.316719875,-75.758022188,3.105,175.404,2021-07-29 19:36:36.162032
Toronto Edge,Dilithium3,973.198,45.318020285,-75.75730916,6.483,76.053,2021-07-29 19:41:02.820349
Toronto Edge,Dilithium3,6.66,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:45.339022
Georges Home,Dilithium3,964.32,45.316325271,-75.757241057,14.779,231.242,2021-07-29 19:43:27.773604
Toronto Edge,Dilithium3,973.105,45.317757663,-75.75670697,7.579,131.233,2021-07-29 19:40:53.850115
Ottawa Edge,Dilithium3,4.003,45.317190709,-75.757853328,4.002,125.485,2021-07-29 19:32:34.477283
Ottawa Edge,Dilithium3,992.461,45.317349218,-75.756853877,3.644,148.743,2021-07-29 19:35:09.031006
Toronto Edge,Dilithium3,967.887,45.318015563,-75.757272076,8.249,78.931,2021-07-29 19:43:47.744853
Toronto Edge,Dilithium3,6.577,45.315915099,-75.75835287,3.033,264.575,2021-07-29 19:33:16.224723
Georges Home,Dilithium3,952.275,45.318070871,-75.757559527,1.016,55.872,2021-07-29 19:44:53.680149
Georges Home,Dilithium3,4.446,45.317228293,-75.757843915,3.901,121.577,2021-07-29 19:32:34.187591
Ottawa Edge,Dilithium3,984.778,45.316276993,-75.758203217,3.196,224.079,2021-07-29 19:36:50.800571
Toronto Edge,Dilithium3,2.901,45.316658928,-75.757122394,3.468,200.277,2021-07-29 19:34:45.527383
Georges Home,Dilithium3,995.322,45.316106444,-75.757356391,3.02,251.846,2021-07-29 19:34:25.643876
Toronto Edge,Dilithium3,997.771,45.31723184,-75.756897616,3.293,155.951,2021-07-29 19:35:05.042345
Ottawa Edge,Dilithium3,981.55,45.316738848,-75.757091207,3.659,193.344,2021-07-29 19:38:27.390031
Toronto Edge,Dilithium3,968.928,45.315575745,-75.758487211,11.154,302.86,2021-07-29 19:43:08.694628
Ottawa Edge,Dilithium3,965.387,45.316247184,-75.758221853,7.267,227.399,2021-07-29 19:41:33.157420
Toronto Edge,Dilithium3,13.046,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:43.201624
Ottawa Edge,Dilithium3,981.021,45.317916088,-75.756786844,3.085,118.365,2021-07-29 19:39:07.008970
Ottawa Edge,Dilithium3,983.054,45.315282157,-75.758052196,3.679,334.839,2021-07-29 19:37:32.285030
Georges Home,Dilithium3,996.044,45.317302138,-75.757819004,7.907,114.097,2021-07-29 19:41:17.037484
Toronto Edge,Dilithium3,967.92,45.316860852,-75.75703197,7.907,183.601,2021-07-29 19:42:20.704384
Georges Home,Dilithium3,974.309,45.317538614,-75.756766589,3.75,140.147,2021-07-29 19:38:53.567167
Toronto Edge,Dilithium3,0.232,45.315268934,-75.757736711,2.974,338.058,2021-07-29 19:33:55.686921
Ottawa Edge,Dilithium3,1.032,45.315592647,-75.758462301,3.633,300.847,2021-07-29 19:33:27.863931
Georges Home,Dilithium3,996.569,45.317252027,-75.757831554,3.548,119.241,2021-07-29 19:36:17.216925
Toronto Edge,Dilithium3,991.352,45.315826209,-75.758371883,3.468,274.514,2021-07-29 19:37:06.376620
Toronto Edge,Dilithium3,1.222,45.315778866,-75.758399742,2.929,279.884,2021-07-29 19:33:21.324768
Toronto Edge,Dilithium3,999.035,45.317436671,-75.75775663,3.468,101.306,2021-07-29 19:36:10.867062
Georges Home,Dilithium3,64.055,45.315300222,-75.757677855,3.627,335.132,2021-07-29 19:37:41.228568
Georges Home,Dilithium3,2.964,45.315480145,-75.757565851,3.56,316.551,2021-07-29 19:34:05.202909
Georges Home,Dilithium3,956.352,45.316275286,-75.757256745,15.462,236.115,2021-07-29 19:44:29.246621
Georges Home,Dilithium3,7.723,45.315846506,-75.757447002,3.728,278.235,2021-07-29 19:34:16.402288
Ottawa Edge,Dilithium3,962.487,45.317707563,-75.757650518,9.78,77.996,2021-07-29 19:42:49.264808
Ottawa Edge,Dilithium3,974.021,45.317953927,-75.756984626,6.645,102.385,2021-07-29 19:40:59.282395
Georges Home,Dilithium3,989.048,45.316295841,-75.757269106,3.834,233.642,2021-07-29 19:38:13.067387
Ottawa Edge,Dilithium3,979.853,45.317692001,-75.756701074,3.475,135.102,2021-07-29 19:38:57.787194
Georges Home,Dilithium3,982.729,45.315282157,-75.758052196,3.679,334.839,2021-07-29 19:37:31.842031
Georges Home,Dilithium3,999.506,45.317286578,-75.756869566,3.372,152.892,2021-07-29 19:35:06.546270
Georges Home,Dilithium3,972.699,45.316621218,-75.757128669,7.907,203.883,2021-07-29 19:40:37.722784
Toronto Edge,Dilithium3,966.962,45.315310329,-75.758120087,8.582,331.569,2021-07-29 19:43:14.182566
Ottawa Edge,Dilithium3,957.124,45.315544231,-75.757559386,11.114,309.6,2021-07-29 19:44:22.190645
Ottawa Edge,Dilithium3,8.096,45.315398813,-75.758469329,2.854,322.377,2021-07-29 19:37:22.088514
Ottawa Edge,Dilithium3,984.314,45.317630936,-75.756729125,3.56,136.725,2021-07-29 19:38:55.590521
Georges Home,Dilithium3,5.537,45.316837371,-75.757050606,3.56,185.153,2021-07-29 19:34:51.856901
Georges Home,Dilithium3,16.892,45.315264718,-75.757913089,3.785,337.324,2021-07-29 19:37:35.625102
Toronto Edge,Dilithium3,998.669,45.316837371,-75.757050606,3.56,185.153,2021-07-29 19:34:51.470368
Ottawa Edge,Dilithium3,970.863,45.317679347,-75.756701074,7.784,135.803,2021-07-29 19:40:52.554407
Georges Home,Dilithium3,3.42,45.317863846,-75.757603454,3.097,66.745,2021-07-29 19:32:13.767542
Ottawa Edge,Dilithium3,972.35,45.317938156,-75.756910457,6.701,108.438,2021-07-29 19:40:57.816256
Toronto Edge,Dilithium3,6.222,45.317228293,-75.757843915,3.901,121.577,2021-07-29 19:32:33.844916
Ottawa Edge,Dilithium3,952.131,45.317543115,-75.756747952,12.958,141.024,2021-07-29 19:44:39.114414
Toronto Edge,Dilithium3,979.906,45.316738848,-75.757091207,3.659,193.344,2021-07-29 19:38:27.241151
Toronto Edge,Dilithium3,959.322,45.31588859,-75.757418953,14.655,274.148,2021-07-29 19:44:25.184136
Toronto Edge,Dilithium3,32.527,45.317659025,-75.75767543,3.287,81.551,2021-07-29 19:36:03.454785
Georges Home,Dilithium3,0.891,45.315323577,-75.757656082,3.164,332.77,2021-07-29 19:33:59.254748
Toronto Edge,Dilithium3,986.667,45.315255054,-75.757783206,3.225,339.222,2021-07-29 19:37:38.247834
Toronto Edge,Dilithium3,1.425,45.315722801,-75.757490739,3.377,291.013,2021-07-29 19:34:12.525047
Toronto Edge,Dilithium3,980.823,45.317977599,-75.757071156,6.523,95.108,2021-07-29 19:40:59.808578
Toronto Edge,Dilithium3,965.981,45.318018901,-75.757401966,6.472,69.507,2021-07-29 19:42:43.655334
Ottawa Edge,Dilithium3,971.889,45.316621218,-75.757128669,7.907,203.883,2021-07-29 19:40:38.184995
Georges Home,Dilithium3,995.227,45.316493013,-75.757191044,3.033,215.104,2021-07-29 19:34:39.937402
Georges Home,Dilithium3,974.731,45.31697506,-75.757943939,7.811,147.851,2021-07-29 19:41:21.233003
Ottawa Edge,Dilithium3,989.881,45.315826209,-75.758371883,3.468,274.514,2021-07-29 19:37:06.541169
Georges Home,Dilithium3,1.305,45.316932471,-75.757959438,3.735,152.388,2021-07-29 19:32:42.565516
Ottawa Edge,Dilithium3,1.832,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:38.759934
Toronto Edge,Dilithium3,996.826,45.317015814,-75.756978818,3.725,171.18,2021-07-29 19:34:57.932666
Ottawa Edge,Dilithium3,992.408,45.316079688,-75.757347167,8.258,254.905,2021-07-29 19:40:29.724978
Ottawa Edge,Dilithium3,969.313,45.31786095,-75.757585006,6.116,67.991,2021-07-29 19:41:07.457860
Toronto Edge,Dilithium3,989.971,45.316115704,-75.758256365,3.105,242.046,2021-07-29 19:36:57.098916
Georges Home,Dilithium3,13.374,45.317410283,-75.756825827,3.384,145.655,2021-07-29 19:35:10.348730
Toronto Edge,Dilithium3,4.383,45.316954748,-75.757006868,3.56,175.67,2021-07-29 19:34:55.824655
Ottawa Edge,Dilithium3,983.732,45.315489529,-75.758468952,10.15,312.316,2021-07-29 19:43:09.672066
Toronto Edge,Dilithium3,3.345,45.318025197,-75.757451411,2.741,65.725,2021-07-29 19:35:50.208658
Toronto Edge,Dilithium3,35.977,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:59.074627
Toronto Edge,Dilithium3,970.945,45.31690622,-75.757962764,7.811,155.253,2021-07-29 19:41:23.071737
Ottawa Edge,Dilithium3,958.291,45.316181491,-75.7582654,14.746,234.751,2021-07-29 19:44:05.339780
Ottawa Edge,Dilithium3,987.098,45.316837253,-75.757978452,3.372,162.731,2021-07-29 19:36:31.499024
Toronto Edge,Dilithium3,15.298,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:55.345030
Georges Home,Dilithium3,964.476,45.316051585,-75.758312272,14.127,249.289,2021-07-29 19:44:05.714600
Ottawa Edge,Dilithium3,977.669,45.317785897,-75.756675972,3.537,132.034,2021-07-29 19:39:00.283204
Georges Home,Dilithium3,20.127,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:50.434931
Ottawa Edge,Dilithium3,955.201,45.318072445,-75.757571888,0.0,54.926,2021-07-29 19:44:58.677572
Ottawa Edge,Dilithium3,967.226,45.315412693,-75.758422834,9.497,320.617,2021-07-29 19:43:11.260301
Ottawa Edge,Dilithium3,9.118,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:05.225132
Ottawa Edge,Dilithium3,999.285,45.316135754,-75.758256176,3.105,239.818,2021-07-29 19:33:08.914107
Toronto Edge,Dilithium3,994.232,45.317317961,-75.756863291,3.56,150.7,2021-07-29 19:35:07.790850
Toronto Edge,Dilithium3,986.919,45.31803933,-75.757411189,3.366,67.884,2021-07-29 19:39:22.074091
Toronto Edge,Dilithium3,983.715,45.315775966,-75.757450329,8.258,285.848,2021-07-29 19:42:04.480977
Toronto Edge,Dilithium3,986.827,45.31638817,-75.758162619,3.384,211.741,2021-07-29 19:36:47.455820
Ottawa Edge,Dilithium3,6.867,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:37.811982
Ottawa Edge,Dilithium3,3.554,45.317746468,-75.757647192,3.644,74.577,2021-07-29 19:32:17.892118
Georges Home,Dilithium3,963.489,45.317909488,-75.757560094,5.727,65.767,2021-07-29 19:42:46.477742
Georges Home,Dilithium3,7.48,45.317524114,-75.757728392,3.996,93.089,2021-07-29 19:32:24.237992
Ottawa Edge,Dilithium3,971.128,45.316823143,-75.757038245,8.186,187.007,2021-07-29 19:40:41.154613
Toronto Edge,Dilithium3,967.261,45.317909488,-75.757560094,5.727,65.767,2021-07-29 19:42:46.683360
Georges Home,Dilithium3,993.792,45.315347059,-75.757637446,3.095,330.373,2021-07-29 19:33:59.816392
Georges Home,Dilithium3,977.138,45.316190871,-75.75823754,7.192,233.67,2021-07-29 19:41:33.454088
Ottawa Edge,Dilithium3,2.567,45.317425465,-75.757765854,3.484,102.235,2021-07-29 19:32:27.906664
Georges Home,Dilithium3,977.308,45.316823143,-75.757038245,8.186,187.007,2021-07-29 19:40:40.716676
Georges Home,Dilithium3,0.986,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:56.219892
Georges Home,Dilithium3,970.379,45.31697506,-75.757943939,16.887,147.851,2021-07-29 19:43:59.430721
Ottawa Edge,Dilithium3,7.426,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:39.256559
Ottawa Edge,Dilithium3,966.594,45.316568061,-75.758100059,7.907,191.885,2021-07-29 19:41:28.013063
Ottawa Edge,Dilithium3,981.078,45.31797688,-75.757532045,0.177,62.989,2021-07-29 19:39:28.174370
Ottawa Edge,Dilithium3,0.86,45.316868627,-75.757041193,3.384,182.492,2021-07-29 19:34:52.676005
Ottawa Edge,Dilithium3,14.489,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:44.447821
Ottawa Edge,Dilithium3,962.713,45.317854749,-75.757588144,6.811,68.307,2021-07-29 19:42:47.706385
Georges Home,Dilithium3,954.223,45.318072445,-75.757571888,0.0,54.926,2021-07-29 19:44:59.003607
Georges Home,Dilithium3,989.329,45.317723258,-75.756691661,3.468,134.068,2021-07-29 19:38:59.335688
Ottawa Edge,Dilithium3,971.649,45.315578794,-75.757528389,7.646,306.218,2021-07-29 19:42:02.295152
Toronto Edge,Dilithium3,10.051,45.316161182,-75.757328342,3.117,246.58,2021-07-29 19:34:27.237616
Georges Home,Dilithium3,994.712,45.317670094,-75.756732073,3.293,134.234,2021-07-29 19:35:20.567586
Georges Home,Dilithium3,976.438,45.317635543,-75.757694067,7.555,83.112,2021-07-29 19:41:11.651337
Georges Home,Dilithium3,965.554,45.316331724,-75.757244194,8.083,230.484,2021-07-29 19:42:12.574846
Toronto Edge,Dilithium3,6.175,45.317622763,-75.757690929,3.317,84.479,2021-07-29 19:32:22.003446
Ottawa Edge,Dilithium3,964.458,45.317956452,-75.757522821,6.027,64.874,2021-07-29 19:42:45.407533
Ottawa Edge,Dilithium3,986.863,45.316751132,-75.758012775,3.105,172.002,2021-07-29 19:36:34.703114
Ottawa Edge,Dilithium3,999.823,45.316894887,-75.75796885,3.633,156.448,2021-07-29 19:32:44.021091
Georges Home,Dilithium3,991.947,45.317490077,-75.756791501,3.293,141.916,2021-07-29 19:35:13.456986
Ottawa Edge,Dilithium3,979.328,45.316464659,-75.758149881,8.434,203.258,2021-07-29 19:39:52.874408
Georges Home,Dilithium3,1.483,45.316805988,-75.757056882,3.56,187.974,2021-07-29 19:34:50.759631
Georges Home,Dilithium3,981.568,45.317269424,-75.756888203,3.911,153.309,2021-07-29 19:38:43.843268
Ottawa Edge,Dilithium3,974.388,45.317959599,-75.757547544,1.718,63.094,2021-07-29 19:39:30.982162
Georges Home,Dilithium3,9.225,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:36.551260
Toronto Edge,Dilithium3,989.358,45.315888849,-75.758356196,3.457,267.501,2021-07-29 19:37:05.254159
Ottawa Edge,Dilithium3,6.776,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:47.039281
Georges Home,Dilithium3,995.668,45.317911366,-75.75674976,2.646,121.272,2021-07-29 19:35:28.815004
Ottawa Edge,Dilithium3,2.04,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:48.637267
Toronto Edge,Dilithium3,980.044,45.317817249,-75.756719141,7.345,127.496,2021-07-29 19:40:54.586902
Toronto Edge,Dilithium3,5.54,45.316253132,-75.758212441,3.457,226.733,2021-07-29 19:33:04.401291
Toronto Edge,Dilithium3,11.179,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:41.100961
Georges Home,Dilithium3,972.187,45.316438155,-75.758146932,7.459,206.207,2021-07-29 19:41:29.967566
Georges Home,Dilithium3,992.996,45.316010854,-75.758296963,3.19,253.774,2021-07-29 19:37:00.777640
Toronto Edge,Dilithium3,994.731,45.317985436,-75.756981488,2.971,101.379,2021-07-29 19:35:37.160895
Georges Home,Dilithium3,3.105,45.317024793,-75.757921976,3.735,142.629,2021-07-29 19:32:40.183869
Ottawa Edge,Dilithium3,970.795,45.31668861,-75.75710062,7.744,198.027,2021-07-29 19:40:38.873944
Georges Home,Dilithium3,964.978,45.315373441,-75.758367304,9.128,324.767,2021-07-29 19:44:12.919425
Ottawa Edge,Dilithium3,991.905,45.315492672,-75.757562713,3.659,315.215,2021-07-29 19:37:47.913572
Toronto Edge,Dilithium3,14.818,45.315776066,-75.758433876,12.188,280.358,2021-07-29 19:43:07.045546
Georges Home,Dilithium3,7.722,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:58.877380
Georges Home,Dilithium3,0.951,45.317078453,-75.756963129,3.553,166.166,2021-07-29 19:34:59.991689
