Server Name,Signature Algorithm,Delay,Lat,Lon,Speed (kph),Distance (m)
Georges Home,Dilithium2,3.924,45.317228293,-75.757843915,3.901,121.577,2021-07-29 19:32:33.444363
Ottawa Edge,Dilithium2,999.872,45.316240976,-75.757294017,3.468,238.856,2021-07-29 19:34:31.133181
Georges Home,Dilithium2,0.219,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:01.532605
Ottawa Edge,Dilithium2,973.493,45.316760607,-75.758037498,8.811,170.798,2021-07-29 19:39:48.450345
Ottawa Edge,Dilithium2,993.985,45.317645038,-75.756738348,3.384,135.275,2021-07-29 19:35:18.398831
Georges Home,Dilithium2,3.479,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:05.817177
Georges Home,Dilithium2,995.91,45.316161182,-75.757328342,3.117,246.58,2021-07-29 19:34:28.142306
Ottawa Edge,Dilithium2,980.839,45.317515133,-75.756785225,3.75,140.569,2021-07-29 19:38:51.322371
Toronto Edge,Dilithium2,974.715,45.315760516,-75.758415429,7.217,281.992,2021-07-29 19:41:41.033083
Georges Home,Dilithium2,5.328,45.315462741,-75.758509172,3.819,315.514,2021-07-29 19:33:32.411503
Toronto Edge,Dilithium2,17.06,45.317801207,-75.757619142,3.366,71.094,2021-07-29 19:32:15.354615
Toronto Edge,Dilithium2,994.305,45.316214353,-75.758218904,3.117,231.046,2021-07-29 19:36:53.586181
Ottawa Edge,Dilithium2,968.955,45.317505638,-75.757740942,8.163,94.6,2021-07-29 19:41:13.352550
Ottawa Edge,Dilithium2,3.251,45.317190709,-75.757853328,4.002,125.485,2021-07-29 19:32:34.817247
Ottawa Edge,Dilithium2,969.756,45.31797688,-75.757532045,0.0,62.989,2021-07-29 19:39:28.845884
Toronto Edge,Dilithium2,6.233,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:44.125006
Ottawa Edge,Dilithium2,990.782,45.317490077,-75.756791501,3.293,141.916,2021-07-29 19:35:13.476582
Georges Home,Dilithium2,972.275,45.317347644,-75.756841516,8.362,149.555,2021-07-29 19:42:27.521207
Ottawa Edge,Dilithium2,998.91,45.316161182,-75.757328342,3.117,246.58,2021-07-29 19:34:27.376760
Ottawa Edge,Dilithium2,984.689,45.317446292,-75.756804052,3.575,144.279,2021-07-29 19:38:49.228185
Toronto Edge,Dilithium2,980.402,45.317983831,-75.757018572,3.434,98.709,2021-07-29 19:39:12.979320
Georges Home,Dilithium2,994.827,45.317195714,-75.757847242,3.372,125.047,2021-07-29 19:36:18.528343
Ottawa Edge,Dilithium2,987.371,45.317375606,-75.757784679,3.384,107.021,2021-07-29 19:36:12.350676
Ottawa Edge,Dilithium2,974.185,45.315281462,-75.757733573,6.517,336.7,2021-07-29 19:40:16.678010
Toronto Edge,Dilithium2,980.655,45.317302138,-75.757819004,7.907,114.097,2021-07-29 19:41:16.496939
Georges Home,Dilithium2,974.198,45.317977599,-75.757071156,6.523,95.108,2021-07-29 19:41:00.044031
Ottawa Edge,Dilithium2,986.881,45.315348512,-75.758376716,3.448,327.566,2021-07-29 19:37:24.733350
Georges Home,Dilithium2,970.251,45.317400788,-75.757781542,12.793,104.435,2021-07-29 19:42:52.518847
Ottawa Edge,Dilithium2,998.622,45.315994893,-75.758318547,3.033,255.603,2021-07-29 19:33:13.452232
Ottawa Edge,Dilithium2,974.35,45.316687013,-75.758068684,8.889,178.8,2021-07-29 19:39:50.274764
Toronto Edge,Dilithium2,983.179,45.317040996,-75.75697568,4.009,169.006,2021-07-29 19:38:36.805971
Ottawa Edge,Dilithium2,1.903,45.316253132,-75.758212441,3.457,226.733,2021-07-29 19:33:04.654962
Toronto Edge,Dilithium2,984.62,45.316165935,-75.757315981,3.728,246.343,2021-07-29 19:38:09.189433
Toronto Edge,Dilithium2,972.078,45.315945161,-75.758340509,6.944,261.195,2021-07-29 19:41:38.293116
Georges Home,Dilithium2,973.235,45.315318951,-75.75767158,6.546,333.126,2021-07-29 19:40:17.782601
Georges Home,Dilithium2,988.589,45.316325531,-75.758178306,3.188,218.69,2021-07-29 19:36:48.443329
Toronto Edge,Dilithium2,983.602,45.316536923,-75.757181631,3.468,210.851,2021-07-29 19:38:20.737256
Georges Home,Dilithium2,962.344,45.316596288,-75.757138082,7.652,206.112,2021-07-29 19:42:17.521409
Toronto Edge,Dilithium2,995.552,45.31802957,-75.757228716,3.288,81.499,2021-07-29 19:35:43.786993
Georges Home,Dilithium2,996.69,45.317380474,-75.756844464,3.56,146.847,2021-07-29 19:35:09.635390
Ottawa Edge,Dilithium2,976.871,45.317446292,-75.756804052,3.575,144.279,2021-07-29 19:38:49.771709
Toronto Edge,Dilithium2,990.993,45.315802727,-75.758390518,3.468,277.196,2021-07-29 19:37:07.607630
Ottawa Edge,Dilithium2,989.108,45.317490077,-75.756791501,3.293,141.916,2021-07-29 19:35:14.608342
Ottawa Edge,Dilithium2,5.708,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:37.265879
Toronto Edge,Dilithium2,9.755,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:51.448646
Georges Home,Dilithium2,988.229,45.316671582,-75.757122394,3.377,199.003,2021-07-29 19:38:26.516264
Toronto Edge,Dilithium2,979.1,45.316755876,-75.757069433,7.815,192.435,2021-07-29 19:40:39.865252
Georges Home,Dilithium2,0.258,45.315323577,-75.757656082,3.164,332.77,2021-07-29 19:33:59.293359
Toronto Edge,Dilithium2,2.41,45.316776305,-75.757078656,3.3,190.087,2021-07-29 19:34:50.479692
Georges Home,Dilithium2,990.169,45.315345612,-75.757628222,3.508,330.629,2021-07-29 19:37:42.664047
Toronto Edge,Dilithium2,993.332,45.317109593,-75.757881566,3.575,133.873,2021-07-29 19:36:21.974199
Ottawa Edge,Dilithium2,994.057,45.316493013,-75.757191044,3.033,215.104,2021-07-29 19:34:40.068575
Ottawa Edge,Dilithium2,996.13,45.316954748,-75.757006868,3.56,175.67,2021-07-29 19:34:55.398692
Ottawa Edge,Dilithium2,999.208,45.316739925,-75.758021999,3.384,173.184,2021-07-29 19:32:49.106634
Ottawa Edge,Dilithium2,1.891,45.31627856,-75.757284605,3.56,235.095,2021-07-29 19:34:32.308960
Ottawa Edge,Dilithium2,8.378,45.315305828,-75.758138722,3.608,332.045,2021-07-29 19:37:29.922198
Toronto Edge,Dilithium2,996.193,45.316518068,-75.757184768,3.209,212.7,2021-07-29 19:34:41.094037
Toronto Edge,Dilithium2,7.688,45.31793744,-75.757572266,1.158,63.051,2021-07-29 19:32:09.673088
Georges Home,Dilithium2,962.353,45.317003286,-75.756981956,7.991,172.2,2021-07-29 19:42:22.911354
Toronto Edge,Dilithium2,6.737,45.316932471,-75.757959438,3.735,152.388,2021-07-29 19:32:42.932898
Toronto Edge,Dilithium2,972.578,45.317953927,-75.756984626,6.645,102.385,2021-07-29 19:40:58.774391
Toronto Edge,Dilithium2,980.249,45.317538614,-75.756766589,3.75,140.147,2021-07-29 19:38:52.352916
Toronto Edge,Dilithium2,90.264,45.317683829,-75.75766288,3.659,79.695,2021-07-29 19:32:20.206654
Toronto Edge,Dilithium2,991.302,45.316906337,-75.757034918,3.925,179.118,2021-07-29 19:38:32.781990
Ottawa Edge,Dilithium2,9.766,45.317228293,-75.757843915,3.901,121.577,2021-07-29 19:32:33.220051
Georges Home,Dilithium2,1.133,45.316198393,-75.758240489,3.281,232.837,2021-07-29 19:33:07.046331
Toronto Edge,Dilithium2,976.406,45.317692001,-75.756701074,7.608,135.102,2021-07-29 19:42:33.023397
Georges Home,Dilithium2,0.068,45.317924912,-75.757575404,1.814,63.744,2021-07-29 19:32:10.567775
Georges Home,Dilithium2,969.622,45.31770281,-75.75766288,7.203,77.911,2021-07-29 19:41:11.329647
Toronto Edge,Dilithium2,5.484,45.316055959,-75.758290499,3.209,248.748,2021-07-29 19:33:12.199368
Georges Home,Dilithium2,7.651,45.31709206,-75.75789079,3.911,135.658,2021-07-29 19:32:38.250462
Toronto Edge,Dilithium2,972.222,45.317817249,-75.756719141,7.345,127.496,2021-07-29 19:40:54.938198
Toronto Edge,Dilithium2,984.864,45.316505667,-75.757191044,3.457,213.797,2021-07-29 19:38:19.657087
Toronto Edge,Dilithium2,975.453,45.31553183,-75.757565661,7.288,310.882,2021-07-29 19:40:22.041242
Georges Home,Dilithium2,991.284,45.318025197,-75.757451411,2.741,65.725,2021-07-29 19:35:49.648154
Toronto Edge,Dilithium2,966.105,45.317909488,-75.757560094,5.727,65.767,2021-07-29 19:42:47.611825
Georges Home,Dilithium2,984.468,45.317970553,-75.757532045,0.514,63.385,2021-07-29 19:39:30.169907
Toronto Edge,Dilithium2,982.357,45.317068956,-75.757918839,8.777,137.818,2021-07-29 19:39:44.856163
Ottawa Edge,Dilithium2,972.214,45.316838827,-75.757990813,7.907,162.457,2021-07-29 19:41:23.993597
Toronto Edge,Dilithium2,26.56,45.317948646,-75.757563043,2.929,62.849,2021-07-29 19:35:54.138579
Ottawa Edge,Dilithium2,1.764,45.316837497,-75.757053744,4.009,185.022,2021-07-29 19:38:31.162597
Toronto Edge,Dilithium2,971.623,45.316331724,-75.757244194,8.083,230.484,2021-07-29 19:42:12.302364
Ottawa Edge,Dilithium2,974.941,45.31697506,-75.757943939,7.811,147.851,2021-07-29 19:41:21.834733
Ottawa Edge,Dilithium2,966.067,45.315708699,-75.757481515,8.095,292.689,2021-07-29 19:42:03.394360
Ottawa Edge,Dilithium2,962.985,45.317909488,-75.757560094,5.727,65.767,2021-07-29 19:42:46.220393
Georges Home,Dilithium2,3.743,45.316869831,-75.757975125,3.457,159.159,2021-07-29 19:32:44.970768
Toronto Edge,Dilithium2,995.25,45.317936517,-75.756796067,2.377,116.9,2021-07-29 19:35:30.870314
Ottawa Edge,Dilithium2,2.08,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:58.589830
Toronto Edge,Dilithium2,2.292,45.317731159,-75.756704022,3.293,132.799,2021-07-29 19:35:22.172019
Toronto Edge,Dilithium2,992.953,45.31624561,-75.758209492,2.838,227.568,2021-07-29 19:36:51.368828
Toronto Edge,Dilithium2,969.145,45.317909488,-75.757560094,5.727,65.767,2021-07-29 19:42:46.759767
Toronto Edge,Dilithium2,983.467,45.31803933,-75.757411189,3.366,67.884,2021-07-29 19:39:21.660327
Toronto Edge,Dilithium2,997.771,45.31783453,-75.756703642,2.886,127.825,2021-07-29 19:35:25.864169
Georges Home,Dilithium2,4.867,45.317190709,-75.757853328,4.002,125.485,2021-07-29 19:32:35.576781
Ottawa Edge,Dilithium2,999.129,45.317054476,-75.757900202,3.735,139.645,2021-07-29 19:32:39.105319
Ottawa Edge,Dilithium2,969.069,45.315371994,-75.758358081,6.523,324.899,2021-07-29 19:41:48.048458
Georges Home,Dilithium2,988.838,45.317252027,-75.757831554,3.548,119.241,2021-07-29 19:36:16.418307
Georges Home,Dilithium2,8.643,45.31526327,-75.758104777,3.067,336.822,2021-07-29 19:33:46.008608
Toronto Edge,Dilithium2,0.056,45.316954748,-75.757006868,3.56,175.67,2021-07-29 19:34:55.792428
Toronto Edge,Dilithium2,8.61,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:37.627912
Georges Home,Dilithium2,965.411,45.316128225,-75.757322256,8.355,250.232,2021-07-29 19:42:09.834905
Ottawa Edge,Dilithium2,999.877,45.315258548,-75.758067694,3.189,337.423,2021-07-29 19:33:47.213934
Georges Home,Dilithium2,981.983,45.317549442,-75.756747952,8.095,140.61,2021-07-29 19:40:51.092007
Georges Home,Dilithium2,13.808,45.31575381,-75.758406017,3.196,282.692,2021-07-29 19:33:23.137132
Georges Home,Dilithium2,984.441,45.317169327,-75.756916443,3.82,160.34,2021-07-29 19:38:41.389185
Georges Home,Dilithium2,10.189,45.317949967,-75.757569129,0.707,62.381,2021-07-29 19:32:08.972565
Ottawa Edge,Dilithium2,7.205,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:01.302243
Toronto Edge,Dilithium2,982.396,45.317070678,-75.756953906,3.834,167.29,2021-07-29 19:38:37.324135
Georges Home,Dilithium2,987.39,45.315599096,-75.757534475,7.815,303.913,2021-07-29 19:40:22.578074
Toronto Edge,Dilithium2,987.982,45.315802727,-75.758390518,3.468,277.196,2021-07-29 19:37:08.143722
Georges Home,Dilithium2,9.914,45.315408066,-75.758438333,7.524,321.2,2021-07-29 19:40:07.349005
Ottawa Edge,Dilithium2,979.046,45.316464659,-75.758149881,8.434,203.258,2021-07-29 19:39:52.922312
Toronto Edge,Dilithium2,970.268,45.31531275,-75.757674718,6.298,333.78,2021-07-29 19:41:56.847298
Georges Home,Dilithium2,986.873,45.31728961,-75.757822141,3.56,115.378,2021-07-29 19:36:15.324944
Ottawa Edge,Dilithium2,994.875,45.316467957,-75.757197319,3.033,217.519,2021-07-29 19:34:38.893094
Georges Home,Dilithium2,982.879,45.31801232,-75.75719477,3.459,84.676,2021-07-29 19:39:17.140819
Ottawa Edge,Dilithium2,983.05,45.31543636,-75.757578401,3.4,321.208,2021-07-29 19:37:46.145357
Georges Home,Dilithium2,983.406,45.315974844,-75.758318736,3.56,257.831,2021-07-29 19:37:02.551623
Ottawa Edge,Dilithium2,991.569,45.317987708,-75.757513408,2.896,63.556,2021-07-29 19:35:51.745720
Georges Home,Dilithium2,987.627,45.317406988,-75.757778404,3.659,103.858,2021-07-29 19:36:12.057627
Ottawa Edge,Dilithium2,979.7,45.315255054,-75.757783206,3.225,339.222,2021-07-29 19:37:37.821896
Georges Home,Dilithium2,989.903,45.315365761,-75.758410662,3.223,325.775,2021-07-29 19:37:23.891339
Ottawa Edge,Dilithium2,963.403,45.317206784,-75.756903892,8.095,157.75,2021-07-29 19:42:25.545049
Ottawa Edge,Dilithium2,5.84,45.316173337,-75.758246764,3.281,235.629,2021-07-29 19:33:07.923455
Ottawa Edge,Dilithium2,974.857,45.317216143,-75.757856465,8.713,122.673,2021-07-29 19:39:43.168212
Toronto Edge,Dilithium2,980.795,45.316913995,-75.757971988,9.065,154.31,2021-07-29 19:39:47.212121
Toronto Edge,Dilithium2,971.267,45.317763875,-75.75763483,6.692,73.587,2021-07-29 19:41:09.277836
Toronto Edge,Dilithium2,982.315,45.317889363,-75.756728175,2.883,123.725,2021-07-29 19:39:05.388667
Georges Home,Dilithium2,5.312,45.315293331,-75.758293328,3.064,333.483,2021-07-29 19:33:41.292954
Toronto Edge,Dilithium2,984.887,45.31533589,-75.758327273,3.368,328.825,2021-07-29 19:37:25.671044
Georges Home,Dilithium2,982.321,45.315744709,-75.757459742,3.633,289.1,2021-07-29 19:37:55.677424
Georges Home,Dilithium2,977.516,45.316505667,-75.757191044,3.457,213.797,2021-07-29 19:38:20.578234
Georges Home,Dilithium2,987.737,45.316165935,-75.757315981,3.728,246.343,2021-07-29 19:38:09.024175
Toronto Edge,Dilithium2,986.224,45.317133317,-75.756938217,3.735,162.433,2021-07-29 19:38:39.912546
Georges Home,Dilithium2,978.355,45.317538614,-75.756766589,3.75,140.147,2021-07-29 19:38:52.782204
Georges Home,Dilithium2,971.528,45.317475849,-75.75677914,8.186,143.666,2021-07-29 19:40:50.205370
Ottawa Edge,Dilithium2,977.927,45.316913995,-75.757971988,9.065,154.31,2021-07-29 19:39:47.358742
Ottawa Edge,Dilithium2,971.085,45.316823143,-75.757038245,8.186,187.007,2021-07-29 19:40:41.524675
Toronto Edge,Dilithium2,972.784,45.316823143,-75.757038245,8.186,187.007,2021-07-29 19:40:41.330452
Georges Home,Dilithium2,973.743,45.316771561,-75.758021999,7.907,169.679,2021-07-29 19:41:24.895529
Toronto Edge,Dilithium2,995.011,45.317627642,-75.757681706,3.209,84.346,2021-07-29 19:36:04.945948
Toronto Edge,Dilithium2,6.726,45.317987708,-75.757513408,2.896,63.556,2021-07-29 19:35:52.185027
Ottawa Edge,Dilithium2,964.62,45.318015658,-75.757324659,6.724,75.149,2021-07-29 19:42:42.506764
Ottawa Edge,Dilithium2,972.367,45.315660162,-75.757506427,7.919,297.623,2021-07-29 19:40:23.795643
Ottawa Edge,Dilithium2,993.547,45.317286578,-75.756869566,3.372,152.892,2021-07-29 19:35:06.762471
Georges Home,Dilithium2,994.342,45.316968733,-75.757943939,3.281,148.548,2021-07-29 19:36:26.868247
Ottawa Edge,Dilithium2,981.462,45.316906337,-75.757034918,3.925,179.118,2021-07-29 19:38:32.934042
Toronto Edge,Dilithium2,9.767,45.317190709,-75.757853328,4.002,125.485,2021-07-29 19:32:35.201242
Ottawa Edge,Dilithium2,992.631,45.318013799,-75.757154548,2.92,87.557,2021-07-29 19:35:41.793935
Georges Home,Dilithium2,979.938,45.317955627,-75.757000125,6.593,101.186,2021-07-29 19:42:38.868992
Ottawa Edge,Dilithium2,4.307,45.316518068,-75.757184768,3.209,212.7,2021-07-29 19:34:40.694446
Ottawa Edge,Dilithium2,990.102,45.317165905,-75.757865878,3.196,127.974,2021-07-29 19:36:20.507318
Toronto Edge,Dilithium2,6.692,45.315347059,-75.757637446,3.095,330.373,2021-07-29 19:33:59.994825
Toronto Edge,Dilithium2,975.198,45.31693602,-75.757013143,8.174,177.177,2021-07-29 19:42:21.652043
Georges Home,Dilithium2,987.534,45.317252027,-75.757831554,3.548,119.241,2021-07-29 19:36:17.465031
Ottawa Edge,Dilithium2,977.75,45.31803933,-75.757411189,3.366,67.884,2021-07-29 19:39:21.804149
Ottawa Edge,Dilithium2,2.874,45.317024793,-75.757921976,3.735,142.629,2021-07-29 19:32:39.641169
Ottawa Edge,Dilithium2,992.873,45.317015814,-75.756978818,3.725,171.18,2021-07-29 19:34:58.047553
Ottawa Edge,Dilithium2,997.053,45.316719993,-75.757094344,3.468,195.11,2021-07-29 19:34:47.872165
Georges Home,Dilithium2,962.518,45.316195491,-75.757291069,8.004,243.755,2021-07-29 19:42:10.510227
Toronto Edge,Dilithium2,982.177,45.317916088,-75.756786844,3.085,118.365,2021-07-29 19:39:06.965302
Georges Home,Dilithium2,967.28,45.317971398,-75.757074293,6.741,95.137,2021-07-29 19:42:39.637595
Toronto Edge,Dilithium2,8.846,45.316290715,-75.758203029,3.633,222.554,2021-07-29 19:33:03.437076
Toronto Edge,Dilithium2,990.368,45.315275261,-75.757736711,6.335,337.359,2021-07-29 19:41:56.116668
Ottawa Edge,Dilithium2,998.91,45.31783453,-75.756703642,2.886,127.825,2021-07-29 19:35:26.012424
Georges Home,Dilithium2,961.869,45.316799787,-75.757060019,7.731,188.464,2021-07-29 19:42:19.891160
Toronto Edge,Dilithium2,5.902,45.31526327,-75.758104777,3.067,336.822,2021-07-29 19:33:45.448457
Georges Home,Dilithium2,993.115,45.316358354,-75.75725028,3.209,227.53,2021-07-29 19:34:35.109351
Georges Home,Dilithium2,977.479,45.317955436,-75.756894958,3.457,108.894,2021-07-29 19:39:10.173596
Toronto Edge,Dilithium2,982.878,45.317972782,-75.756981488,3.312,101.862,2021-07-29 19:39:12.169016
Georges Home,Dilithium2,995.404,45.316214353,-75.758218904,3.117,231.046,2021-07-29 19:36:52.850954
Toronto Edge,Dilithium2,981.468,45.317994975,-75.75710824,3.42,91.696,2021-07-29 19:39:15.176206
Ottawa Edge,Dilithium2,983.66,45.317169327,-75.756916443,3.82,160.34,2021-07-29 19:38:40.604047
Georges Home,Dilithium2,4.43,45.315536457,-75.757550163,3.633,310.571,2021-07-29 19:34:06.907090
Georges Home,Dilithium2,964.233,45.316195491,-75.757291069,8.004,243.755,2021-07-29 19:42:11.332478
Georges Home,Dilithium2,975.703,45.316388289,-75.757234781,3.735,224.794,2021-07-29 19:38:15.668184
Toronto Edge,Dilithium2,968.015,45.317630936,-75.756729125,7.675,136.725,2021-07-29 19:42:31.465277
Georges Home,Dilithium2,990.258,45.315710405,-75.758427978,3.384,287.611,2021-07-29 19:37:10.293388
Ottawa Edge,Dilithium2,979.895,45.315282157,-75.758052196,3.679,334.839,2021-07-29 19:37:32.331449
Ottawa Edge,Dilithium2,974.367,45.316248758,-75.758234214,8.526,227.234,2021-07-29 19:39:55.970388
Ottawa Edge,Dilithium2,984.669,45.316417853,-75.758140846,3.468,208.473,2021-07-29 19:36:46.170007
Toronto Edge,Dilithium2,5.747,45.315915099,-75.75835287,3.033,264.575,2021-07-29 19:33:17.200476
Ottawa Edge,Dilithium2,989.644,45.3178079,-75.756697556,3.047,129.468,2021-07-29 19:35:24.676638
Toronto Edge,Dilithium2,992.952,45.316998416,-75.757922165,3.188,145.524,2021-07-29 19:36:25.958791
Toronto Edge,Dilithium2,999.848,45.317524114,-75.757728392,3.996,93.089,2021-07-29 19:32:24.729158
Georges Home,Dilithium2,991.466,45.318025197,-75.757451411,2.741,65.725,2021-07-29 19:35:50.190282
Ottawa Edge,Dilithium2,969.348,45.31799337,-75.757145324,6.623,89.058,2021-07-29 19:41:00.471762
Ottawa Edge,Dilithium2,981.863,45.317133317,-75.756938217,3.735,162.433,2021-07-29 19:38:40.051546
Ottawa Edge,Dilithium2,989.001,45.317349218,-75.756853877,3.644,148.743,2021-07-29 19:35:08.863171
Georges Home,Dilithium2,990.935,45.315480145,-75.757565851,3.56,316.551,2021-07-29 19:34:04.671419
Toronto Edge,Dilithium2,6.305,45.316481687,-75.758128107,3.901,201.405,2021-07-29 19:32:57.667305
Ottawa Edge,Dilithium2,968.364,45.315884095,-75.758368557,7.028,268.076,2021-07-29 19:41:38.948640
Georges Home,Dilithium2,975.796,45.316875081,-75.757044331,4.009,181.747,2021-07-29 19:38:31.957832
Ottawa Edge,Dilithium2,999.644,45.317394208,-75.757775267,3.553,105.283,2021-07-29 19:32:28.636825
Toronto Edge,Dilithium2,0.672,45.317015814,-75.756978818,3.725,171.18,2021-07-29 19:34:57.921364
Toronto Edge,Dilithium2,984.345,45.316006094,-75.757378354,8.271,262.197,2021-07-29 19:40:28.655482
Toronto Edge,Dilithium2,993.189,45.317252027,-75.757831554,3.548,119.241,2021-07-29 19:36:16.574188
Ottawa Edge,Dilithium2,988.751,45.31753532,-75.757719168,3.644,92.239,2021-07-29 19:36:08.161469
Toronto Edge,Dilithium2,6.836,45.317924912,-75.757575404,1.814,63.744,2021-07-29 19:32:10.741054
Georges Home,Dilithium2,983.768,45.317446292,-75.756804052,3.575,144.279,2021-07-29 19:38:50.508764
Georges Home,Dilithium2,990.188,45.31753532,-75.757719168,3.644,92.239,2021-07-29 19:36:07.877103
Georges Home,Dilithium2,4.977,45.317023472,-75.75791589,3.196,142.847,2021-07-29 19:36:24.686431
Georges Home,Dilithium2,10.665,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:43.938421
Toronto Edge,Dilithium2,981.486,45.318007598,-75.757157685,3.441,87.574,2021-07-29 19:39:15.717893
Toronto Edge,Dilithium2,997.432,45.31783453,-75.756703642,2.886,127.825,2021-07-29 19:35:25.208207
Toronto Edge,Dilithium2,7.019,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:02.248916
Georges Home,Dilithium2,969.288,45.315918399,-75.757400317,8.258,271.253,2021-07-29 19:42:06.800151
Ottawa Edge,Dilithium2,970.334,45.316062539,-75.758296774,7.028,248.032,2021-07-29 19:41:36.163048
Georges Home,Dilithium2,7.534,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:04.723253
Ottawa Edge,Dilithium2,7.171,45.317121869,-75.757872153,4.009,132.674,2021-07-29 19:32:36.948707
Ottawa Edge,Dilithium2,984.316,45.315735461,-75.758421704,3.575,284.801,2021-07-29 19:37:10.050310
Ottawa Edge,Dilithium2,981.123,45.316709166,-75.757112981,3.644,195.548,2021-07-29 19:38:26.798103
Toronto Edge,Dilithium2,965.439,45.317931955,-75.756913595,6.642,108.463,2021-07-29 19:42:38.261001
Toronto Edge,Dilithium2,7.702,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:06.473582
Ottawa Edge,Dilithium2,976.618,45.315255243,-75.757888368,6.606,338.509,2021-07-29 19:41:53.990060
Georges Home,Dilithium2,970.541,45.317267723,-75.756872704,8.713,154.266,2021-07-29 19:40:47.144645
Ottawa Edge,Dilithium2,3.052,45.315864987,-75.75836542,3.014,270.185,2021-07-29 19:33:18.585236
Ottawa Edge,Dilithium2,970.651,45.31770281,-75.75766288,7.203,77.911,2021-07-29 19:41:10.253834
Toronto Edge,Dilithium2,986.548,45.31638817,-75.758162619,3.384,211.741,2021-07-29 19:36:47.066126
Ottawa Edge,Dilithium2,995.061,45.315974844,-75.758318736,3.56,257.831,2021-07-29 19:37:02.317425
Georges Home,Dilithium2,985.99,45.317436671,-75.75775663,3.468,101.306,2021-07-29 19:36:10.464756
Georges Home,Dilithium2,999.815,45.315381278,-75.758478553,3.416,324.37,2021-07-29 19:33:35.096764
Georges Home,Dilithium2,986.537,45.317627642,-75.757681706,3.209,84.346,2021-07-29 19:36:05.502771
Ottawa Edge,Dilithium2,995.631,45.316719875,-75.758022188,3.105,175.404,2021-07-29 19:36:36.165206
Ottawa Edge,Dilithium2,969.699,45.317039169,-75.756957044,8.622,170.005,2021-07-29 19:40:44.552715
Ottawa Edge,Dilithium2,989.251,45.315622705,-75.757518977,3.644,301.541,2021-07-29 19:37:51.626783
Georges Home,Dilithium2,7.57,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:56.729644
Ottawa Edge,Dilithium2,977.946,45.31803933,-75.757411189,3.366,67.884,2021-07-29 19:39:21.232987
Ottawa Edge,Dilithium2,1.33,45.317228293,-75.757843915,3.901,121.577,2021-07-29 19:32:33.745652
Ottawa Edge,Dilithium2,984.406,45.31624561,-75.758209492,2.838,227.568,2021-07-29 19:36:52.076554
Toronto Edge,Dilithium2,986.155,45.317996454,-75.757068018,3.564,94.586,2021-07-29 19:39:14.144352
Ottawa Edge,Dilithium2,992.927,45.317256896,-75.756891341,3.281,154.182,2021-07-29 19:35:06.007562
Ottawa Edge,Dilithium2,5.689,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:58.055679
Toronto Edge,Dilithium2,973.933,45.316248758,-75.758234214,8.526,227.234,2021-07-29 19:39:55.756135
Toronto Edge,Dilithium2,997.582,45.315370541,-75.75761881,3.056,327.986,2021-07-29 19:34:01.102277
Ottawa Edge,Dilithium2,27.087,45.317456848,-75.757759579,3.457,99.122,2021-07-29 19:32:27.086004
Toronto Edge,Dilithium2,989.679,45.315398813,-75.758469329,2.854,322.377,2021-07-29 19:37:22.054584
Georges Home,Dilithium2,985.988,45.317948646,-75.757563043,2.929,62.849,2021-07-29 19:35:53.821658
Georges Home,Dilithium2,979.19,45.317996454,-75.757068018,3.564,94.586,2021-07-29 19:39:13.452049
Ottawa Edge,Dilithium2,10.985,45.315605297,-75.757531338,3.633,303.277,2021-07-29 19:34:08.809334
Georges Home,Dilithium2,996.042,45.315722553,-75.758415429,3.541,286.203,2021-07-29 19:33:23.880905
Toronto Edge,Dilithium2,7.054,45.317410283,-75.756825827,3.384,145.655,2021-07-29 19:35:10.342588
Ottawa Edge,Dilithium2,981.685,45.317760841,-75.756682247,3.548,132.806,2021-07-29 19:38:59.956745
Toronto Edge,Dilithium2,967.739,45.317280378,-75.756872704,8.362,153.23,2021-07-29 19:42:26.884609
Georges Home,Dilithium2,994.852,45.317466595,-75.756810138,3.105,142.452,2021-07-29 19:35:13.179986
Toronto Edge,Dilithium2,0.194,45.317145719,-75.756931942,3.728,161.643,2021-07-29 19:35:02.068597
Georges Home,Dilithium2,981.718,45.31801232,-75.75719477,3.459,84.676,2021-07-29 19:39:16.590193
Georges Home,Dilithium2,995.749,45.317206784,-75.756903892,3.377,157.75,2021-07-29 19:35:04.129319
Ottawa Edge,Dilithium2,987.9,45.31603603,-75.757362855,3.81,259.277,2021-07-29 19:38:04.762512
Toronto Edge,Dilithium2,4.141,45.31758518,-75.757700342,3.4,87.855,2021-07-29 19:32:23.654080
