Server Name,Signature Algorithm,Delay,Lat,Lon,Speed (kph),Distance (m),Time
Georges Home,Dilithium2,970.89,45.316568061,-75.758100059,7.907,191.885,2021-07-29 19:41:27.599923
Toronto Edge,Dilithium2,7.154,45.317863846,-75.757603454,3.097,66.745,2021-07-29 19:32:13.636098
Georges Home,Dilithium2,8.771,45.317683829,-75.75766288,3.659,79.695,2021-07-29 19:32:20.636540
Georges Home,Dilithium2,978.83,45.315470764,-75.75759371,6.738,317.247,2021-07-29 19:40:21.008566
Georges Home,Dilithium3,2.533,45.316894887,-75.75796885,3.633,156.448,2021-07-29 19:32:44.245815
Toronto Edge,Dilithium2,10.845,45.317466595,-75.756810138,3.105,142.452,2021-07-29 19:35:12.789215
Ottawa Edge,Dilithium3,3.414,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:06.804750
Ottawa Edge,Dilithium2,981.291,45.318034513,-75.757321522,3.432,74.541,2021-07-29 19:39:20.154075
Toronto Edge,Dilithium2,986.668,45.317475849,-75.75677914,8.186,143.666,2021-07-29 19:40:50.473731
Toronto Edge,Dilithium3,960.432,45.317549548,-75.757731529,14.292,90.4,2021-07-29 19:43:54.956192
Georges Home,Dilithium3,8.78,45.316832248,-75.757984538,3.633,163.234,2021-07-29 19:32:45.907551
Ottawa Edge,Dilithium3,993.075,45.317436671,-75.75775663,3.468,101.306,2021-07-29 19:36:10.450021
Georges Home,Dilithium2,998.683,45.31530438,-75.75833041,2.853,332.333,2021-07-29 19:33:40.011019
Ottawa Edge,Dilithium2,980.544,45.315284641,-75.757708852,3.574,336.565,2021-07-29 19:37:39.263811
Ottawa Edge,Dilithium3,976.668,45.316699541,-75.758065546,14.231,177.424,2021-07-29 19:42:58.934970
Toronto Edge,Rainbow-I-Classic,981.128,45.315599096,-75.757534475,7.815,303.913,2021-07-29 19:40:22.504948
Toronto Edge,Dilithium3,970.088,45.315373441,-75.758367304,9.128,324.767,2021-07-29 19:44:12.375958
Toronto Edge,Dilithium3,27.296,45.315345612,-75.757628222,3.508,330.629,2021-07-29 19:37:42.988390
Ottawa Edge,Dilithium2,964.684,45.317823576,-75.756719141,7.365,127.206,2021-07-29 19:42:35.427023
Ottawa Edge,Dilithium2,981.204,45.316327224,-75.757262831,3.659,230.487,2021-07-29 19:38:14.311635
Toronto Edge,Dilithium5,5.689,45.315994893,-75.758318547,3.033,255.603,2021-07-29 19:33:13.627910
Toronto Edge,Dilithium3,996.416,45.317645038,-75.756738348,3.384,135.275,2021-07-29 19:35:19.131027
Toronto Edge,Rainbow-I-Classic,9.297,45.316327097,-75.757259693,3.293,230.579,2021-07-29 19:34:34.032067
Georges Home,Dilithium3,959.737,45.316275286,-75.757256745,15.462,236.115,2021-07-29 19:44:28.458114
Georges Home,Dilithium2,994.012,45.318009077,-75.757117463,2.675,90.463,2021-07-29 19:35:40.304436
Ottawa Edge,Dilithium3,0.344,45.316253132,-75.758212441,3.457,226.733,2021-07-29 19:33:05.118204
Georges Home,Dilithium2,993.116,45.31529478,-75.75810164,3.687,333.326,2021-07-29 19:37:31.142405
Toronto Edge,Rainbow-I-Classic,986.705,45.317269424,-75.756888203,3.911,153.309,2021-07-29 19:38:43.826683
Ottawa Edge,Dilithium3,0.24,45.316987209,-75.757931389,3.827,146.651,2021-07-29 19:32:40.493165
Georges Home,Dilithium3,2.721,45.317490077,-75.756791501,3.293,141.916,2021-07-29 19:35:14.585191
Ottawa Edge,Dilithium3,966.107,45.317280378,-75.756872704,8.362,153.23,2021-07-29 19:42:27.097638
Georges Home,Dilithium2,987.163,45.317086111,-75.757900202,3.281,136.18,2021-07-29 19:36:22.388602
Ottawa Edge,Rainbow-I-Classic,0.985,45.31752766,-75.756782088,3.293,139.912,2021-07-29 19:35:15.077701
Toronto Edge,Dilithium3,23.181,45.317145719,-75.756931942,3.728,161.643,2021-07-29 19:35:01.579306
Ottawa Edge,Dilithium3,984.432,45.316646526,-75.757128669,3.105,201.323,2021-07-29 19:38:24.741883
Ottawa Edge,Dilithium2,999.45,45.316805988,-75.757056882,3.56,187.974,2021-07-29 19:34:51.160317
Georges Home,Dilithium2,975.4,45.317757663,-75.75670697,7.579,131.233,2021-07-29 19:40:54.044588
Georges Home,Dilithium2,989.109,45.316998416,-75.757922165,3.188,145.524,2021-07-29 19:36:26.339065
Georges Home,Dilithium2,974.545,45.316006094,-75.757378354,8.271,262.197,2021-07-29 19:40:29.189588
Georges Home,Dilithium2,994.732,45.318004355,-75.757080379,2.675,93.373,2021-07-29 19:35:39.582743
Toronto Edge,Rainbow-I-Classic,3.017,45.315450335,-75.757584486,3.392,319.6,2021-07-29 19:34:03.356320
Georges Home,Dilithium5,26.535,45.315247026,-75.757767708,2.842,340.229,2021-07-29 19:33:54.236231
Ottawa Edge,Rainbow-I-Classic,968.598,45.315272176,-75.757814013,7.93,337.103,2021-07-29 19:43:17.527165
Ottawa Edge,Rainbow-I-Classic,3.506,45.315480145,-75.757565851,3.56,316.551,2021-07-29 19:34:04.642445
Georges Home,Dilithium2,12.79,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:53.975473
Ottawa Edge,Dilithium5,985.159,45.316837253,-75.757978452,3.372,162.731,2021-07-29 19:36:31.485261
Ottawa Edge,Dilithium5,10.385,45.317801207,-75.757619142,3.366,71.094,2021-07-29 19:32:15.951531
Georges Home,Dilithium5,995.259,45.317436671,-75.75775663,3.468,101.306,2021-07-29 19:36:10.266647
Georges Home,Dilithium2,990.202,45.31753532,-75.757719168,3.644,92.239,2021-07-29 19:36:08.377609
Georges Home,Dilithium3,980.837,45.315253732,-75.757978031,6.919,338.244,2021-07-29 19:40:13.810946
Toronto Edge,Dilithium2,987.191,45.315331168,-75.75829019,3.701,329.274,2021-07-29 19:37:26.770612
Ottawa Edge,Dilithium3,969.359,45.318009141,-75.757219492,6.501,83.011,2021-07-29 19:41:02.292726
Toronto Edge,Rainbow-I-Classic,4.555,45.317165905,-75.757865878,3.196,127.974,2021-07-29 19:36:19.805197
Georges Home,Dilithium3,954.337,45.317938251,-75.756963041,7.916,104.605,2021-07-29 19:44:45.113701
Georges Home,Dilithium5,982.853,45.318034513,-75.757321522,3.432,74.541,2021-07-29 19:39:19.196212
Georges Home,Dilithium2,982.938,45.317446292,-75.756804052,3.575,144.279,2021-07-29 19:38:49.466943
Georges Home,Dilithium2,3.451,45.316923366,-75.757013143,3.457,178.376,2021-07-29 19:34:54.576124
Toronto Edge,Rainbow-I-Classic,4.442,45.316106444,-75.757356391,3.02,251.846,2021-07-29 19:34:26.590015
Ottawa Edge,Dilithium2,995.515,45.316868627,-75.757041193,3.384,182.492,2021-07-29 19:34:53.287236
Ottawa Edge,Dilithium2,995.867,45.316358354,-75.75725028,3.209,227.53,2021-07-29 19:34:35.450581
Georges Home,Dilithium2,3.82,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:37.958120
Ottawa Edge,Dilithium5,987.226,45.317108262,-75.756944493,3.735,164.356,2021-07-29 19:38:38.861054
Ottawa Edge,Dilithium3,988.501,45.317023472,-75.75791589,3.196,142.847,2021-07-29 19:36:24.226449
Georges Home,Dilithium2,991.373,45.31537681,-75.758447745,2.904,324.711,2021-07-29 19:37:22.696751
Georges Home,Rainbow-I-Classic,10.189,45.315969838,-75.758324822,3.02,258.405,2021-07-29 19:33:14.902158
Ottawa Edge,Dilithium3,976.344,45.317916088,-75.756786844,3.085,118.365,2021-07-29 19:39:06.469483
Ottawa Edge,Dilithium2,987.277,45.315943587,-75.758328148,3.384,261.33,2021-07-29 19:37:02.874946
Ottawa Edge,Dilithium2,988.693,45.316892109,-75.757022557,3.484,180.972,2021-07-29 19:34:53.801162
Georges Home,Dilithium5,983.383,45.316129926,-75.757337755,3.728,249.719,2021-07-29 19:38:07.742708
Ottawa Edge,Dilithium2,975.519,45.316397392,-75.758181067,8.258,210.702,2021-07-29 19:39:53.704744
Ottawa Edge,Dilithium3,3.701,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:45.473697
Georges Home,Dilithium3,972.15,45.31799337,-75.757145324,6.623,89.058,2021-07-29 19:41:00.392252
Ottawa Edge,Dilithium5,2.98,45.317670094,-75.756732073,3.293,134.234,2021-07-29 19:35:20.504932
Toronto Edge,Dilithium3,962.861,45.317154847,-75.756897806,13.704,162.51,2021-07-29 19:43:34.200876
Georges Home,Dilithium5,6.009,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:44.200430
Georges Home,Dilithium2,971.498,45.317618282,-75.756729125,7.835,137.487,2021-07-29 19:40:51.800605
Ottawa Edge,Rainbow-I-Classic,971.563,45.315884095,-75.758368557,7.028,268.076,2021-07-29 19:41:38.787407
Toronto Edge,Dilithium5,992.735,45.315560065,-75.757534664,3.834,308.185,2021-07-29 19:37:49.364133
Ottawa Edge,Dilithium5,8.712,45.317888902,-75.757597179,2.753,65.138,2021-07-29 19:32:12.939642
Georges Home,Dilithium2,973.315,45.317723258,-75.756691661,3.468,134.068,2021-07-29 19:38:58.260352
Toronto Edge,Dilithium3,992.965,45.318009077,-75.757117463,2.675,90.463,2021-07-29 19:35:40.474349
Ottawa Edge,Dilithium3,996.935,45.317731159,-75.756704022,3.293,132.799,2021-07-29 19:35:22.019160
Georges Home,Rainbow-I-Classic,969.809,45.315412693,-75.758422834,9.497,320.617,2021-07-29 19:43:11.565119
Toronto Edge,Dilithium3,978.765,45.317864277,-75.756783896,8.287,120.737,2021-07-29 19:44:42.295772
Georges Home,Dilithium2,997.755,45.315323577,-75.757656082,3.164,332.77,2021-07-29 19:33:58.222254
Toronto Edge,Rainbow-I-Classic,982.856,45.315281462,-75.757733573,6.517,336.7,2021-07-29 19:40:17.347863
Toronto Edge,Dilithium3,965.857,45.317956452,-75.757522821,6.027,64.874,2021-07-29 19:42:45.992537
Georges Home,Dilithium3,970.996,45.31697506,-75.757943939,7.811,147.851,2021-07-29 19:41:21.786585
Georges Home,Dilithium3,987.002,45.316356787,-75.758168894,3.372,215.223,2021-07-29 19:36:47.808569
Toronto Edge,Dilithium3,993.548,45.315744709,-75.757459742,3.633,289.1,2021-07-29 19:37:55.615971
Georges Home,Dilithium2,968.856,45.318020285,-75.75730916,6.483,76.053,2021-07-29 19:41:02.974059
Georges Home,Dilithium2,984.85,45.317269424,-75.756888203,3.911,153.309,2021-07-29 19:38:44.052727
Ottawa Edge,Dilithium2,993.704,45.31675125,-75.757084931,3.309,192.337,2021-07-29 19:34:49.002338
Georges Home,Dilithium2,969.561,45.31540035,-75.757600174,6.084,324.913,2021-07-29 19:41:58.230286
Toronto Edge,Dilithium2,987.798,45.315398813,-75.758469329,2.854,322.377,2021-07-29 19:37:21.224939
Georges Home,Dilithium2,981.023,45.315269061,-75.757739848,3.629,338.018,2021-07-29 19:37:38.805857
Georges Home,Dilithium2,966.284,45.317427438,-75.75680719,8.376,145.47,2021-07-29 19:42:28.211618
Georges Home,Dilithium2,977.986,45.31797688,-75.757532045,0.0,62.989,2021-07-29 19:39:28.540953
Toronto Edge,Dilithium3,988.49,45.316010854,-75.758296963,3.19,253.774,2021-07-29 19:37:00.938879
Ottawa Edge,Dilithium5,983.477,45.316893566,-75.757962764,3.196,156.649,2021-07-29 19:36:29.908686
Toronto Edge,Rainbow-I-Classic,999.708,45.316646526,-75.757128669,3.105,201.323,2021-07-29 19:38:24.762516
Ottawa Edge,Dilithium5,982.519,45.315652387,-75.757497203,3.659,298.605,2021-07-29 19:37:52.760854
Toronto Edge,Dilithium2,985.313,45.315264813,-75.75796567,3.42,337.065,2021-07-29 19:37:33.596849
Toronto Edge,Dilithium3,976.2,45.317036126,-75.75791589,7.811,141.458,2021-07-29 19:41:20.857454
Ottawa Edge,Dilithium3,983.996,45.316709166,-75.757112981,3.644,195.548,2021-07-29 19:38:26.834352
Ottawa Edge,Dilithium2,979.83,45.316388289,-75.757234781,3.735,224.794,2021-07-29 19:38:15.449358
Georges Home,Dilithium3,987.0,45.31801232,-75.75719477,3.459,84.676,2021-07-29 19:39:17.528612
Georges Home,Dilithium5,12.062,45.317888902,-75.757597179,2.753,65.138,2021-07-29 19:32:12.620884
Georges Home,Rainbow-I-Classic,987.443,45.316709166,-75.757112981,3.644,195.548,2021-07-29 19:38:26.712159
Ottawa Edge,Dilithium5,47.095,45.316716443,-75.758040635,3.293,175.676,2021-07-29 19:32:49.773305
Georges Home,Dilithium5,986.504,45.317916088,-75.756786844,3.085,118.365,2021-07-29 19:39:07.061333
Ottawa Edge,Dilithium2,985.531,45.317252027,-75.757831554,3.548,119.241,2021-07-29 19:36:17.251608
Toronto Edge,Dilithium2,983.85,45.316228575,-75.757300293,3.834,240.027,2021-07-29 19:38:10.260841
Georges Home,Dilithium2,973.334,45.317679347,-75.756701074,7.784,135.803,2021-07-29 19:40:52.602557
Ottawa Edge,Dilithium5,0.189,45.315450335,-75.757584486,3.392,319.6,2021-07-29 19:34:03.412660
Toronto Edge,Dilithium3,4.834,45.315381278,-75.758478553,3.416,324.37,2021-07-29 19:33:34.522842
Georges Home,Dilithium3,961.045,45.317062525,-75.756935269,15.39,168.88,2021-07-29 19:44:34.666295
Georges Home,Dilithium3,996.692,45.317380474,-75.756844464,3.56,146.847,2021-07-29 19:35:09.266647
Toronto Edge,Dilithium2,996.978,45.3178079,-75.756697556,3.047,129.468,2021-07-29 19:35:24.310183
Ottawa Edge,Dilithium3,970.607,45.31803933,-75.757411189,6.507,67.884,2021-07-29 19:44:50.232842
Georges Home,Dilithium5,986.971,45.315381622,-75.757606449,3.503,326.903,2021-07-29 19:37:43.557553
Ottawa Edge,Dilithium2,995.458,45.317990158,-75.757018572,2.945,98.466,2021-07-29 19:35:38.198243
Ottawa Edge,Dilithium3,987.623,45.316165935,-75.757315981,3.728,246.343,2021-07-29 19:38:09.107323
Georges Home,Rainbow-I-Classic,992.372,45.315802727,-75.758390518,3.468,277.196,2021-07-29 19:37:08.156589
Ottawa Edge,Dilithium3,993.936,45.316295841,-75.757269106,3.834,233.642,2021-07-29 19:38:12.266396
Toronto Edge,Rainbow-III-Classic,39.678,45.317888902,-75.757597179,2.753,65.138,2021-07-29 19:32:12.971524
Ottawa Edge,Dilithium3,10.032,45.317888902,-75.757597179,2.753,65.138,2021-07-29 19:32:12.309020
Ottawa Edge,Dilithium3,977.587,45.317970553,-75.757532045,0.514,63.385,2021-07-29 19:39:29.924936
Ottawa Edge,Rainbow-I-Classic,982.293,45.317450899,-75.757768991,9.389,99.49,2021-07-29 19:39:40.013729
Toronto Edge,Dilithium3,992.614,45.316214353,-75.758218904,3.117,231.046,2021-07-29 19:36:53.348645
Georges Home,Dilithium3,0.396,45.315395597,-75.757612535,3.248,325.297,2021-07-29 19:34:01.956369
Ottawa Edge,Dilithium5,996.175,45.316240976,-75.757294017,3.468,238.856,2021-07-29 19:34:30.512578
Toronto Edge,Dilithium3,973.607,45.317408583,-75.756810328,8.362,146.682,2021-07-29 19:40:48.601164
Georges Home,Dilithium5,989.914,45.317226971,-75.757837829,3.457,121.83,2021-07-29 19:36:17.792947
Ottawa Edge,Dilithium5,983.558,45.316709166,-75.757112981,3.644,195.548,2021-07-29 19:38:27.076969
Ottawa Edge,Dilithium2,991.724,45.316086021,-75.758278138,3.201,245.382,2021-07-29 19:36:57.474500
Ottawa Edge,Dilithium5,998.514,45.315660162,-75.757506427,3.366,297.623,2021-07-29 19:34:11.126722
Toronto Edge,Dilithium2,1.005,45.315944782,-75.758331097,3.033,261.206,2021-07-29 19:33:16.053827
Ottawa Edge,Rainbow-I-Classic,976.091,45.315827783,-75.758384244,7.217,274.389,2021-07-29 19:41:39.789305
Ottawa Edge,Dilithium3,982.654,45.316505667,-75.757191044,3.457,213.797,2021-07-29 19:38:19.340529
Ottawa Edge,Dilithium2,25.19,45.315655287,-75.758446614,3.725,293.818,2021-07-29 19:33:25.232734
Georges Home,Rainbow-I-Classic,990.331,45.316010854,-75.758296963,3.19,253.774,2021-07-29 19:37:00.294657
Ottawa Edge,Dilithium2,971.346,45.316350453,-75.757237919,8.011,228.677,2021-07-29 19:40:34.154523
Georges Home,Dilithium3,977.596,45.317723258,-75.756691661,3.468,134.068,2021-07-29 19:38:58.607481
Toronto Edge,Dilithium5,992.968,45.316228575,-75.757300293,3.834,240.027,2021-07-29 19:38:11.093470
Toronto Edge,Dilithium2,976.069,45.315937254,-75.75739718,8.446,269.272,2021-07-29 19:40:27.847567
Toronto Edge,Dilithium3,996.007,45.317086111,-75.757900202,3.281,136.18,2021-07-29 19:36:22.300985
Ottawa Edge,Dilithium3,986.789,45.315802727,-75.758390518,3.468,277.196,2021-07-29 19:37:07.607879
Toronto Edge,Dilithium2,972.299,45.31670272,-75.758040824,7.991,177.196,2021-07-29 19:41:26.623156
Ottawa Edge,Dilithium3,957.907,45.316405191,-75.75720987,15.474,223.695,2021-07-29 19:44:29.651435
Ottawa Edge,Dilithium5,997.331,45.315783867,-75.75746269,3.553,284.791,2021-07-29 19:34:14.987404
Toronto Edge,Dilithium5,996.891,45.31543636,-75.757578401,3.4,321.208,2021-07-29 19:37:45.379221
Toronto Edge,Dilithium3,991.62,45.317839157,-75.756688143,3.15,128.738,2021-07-29 19:39:02.746180
Georges Home,Dilithium3,962.438,45.315765012,-75.757465828,13.776,286.794,2021-07-29 19:44:24.920858
Ottawa Edge,Dilithium2,965.796,45.31693602,-75.757013143,8.174,177.177,2021-07-29 19:42:21.843021
Ottawa Edge,Dilithium2,991.945,45.317820188,-75.757619142,3.293,69.485,2021-07-29 19:35:58.535692
Ottawa Edge,Dilithium5,6.786,45.316962154,-75.757937664,3.372,149.339,2021-07-29 19:32:41.873029
Georges Home,Dilithium3,990.375,45.317605861,-75.757715841,8.434,85.256,2021-07-29 19:39:37.950975
Georges Home,Rainbow-I-Classic,967.905,45.317781156,-75.757619331,8.285,72.813,2021-07-29 19:42:48.196225
Georges Home,Dilithium3,985.625,45.317422811,-75.756822689,3.4,144.903,2021-07-29 19:38:49.079504
Georges Home,Dilithium3,985.054,45.31533589,-75.758327273,3.368,328.825,2021-07-29 19:37:25.445069
Georges Home,Dilithium5,982.131,45.315776092,-75.757453467,3.644,285.784,2021-07-29 19:37:56.961443
Toronto Edge,Dilithium5,993.62,45.318034292,-75.7572658,3.156,78.599,2021-07-29 19:35:45.142112
Toronto Edge,Dilithium3,980.499,45.31803933,-75.757411189,3.366,67.884,2021-07-29 19:39:21.508400
Georges Home,Dilithium3,975.863,45.316006094,-75.757378354,8.271,262.197,2021-07-29 19:40:28.406441
Ottawa Edge,Dilithium3,7.617,45.31569287,-75.758437202,3.725,289.601,2021-07-29 19:33:24.770123
Georges Home,Dilithium3,999.533,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:49.909739
Georges Home,Dilithium3,996.251,45.317583973,-75.756766399,3.457,137.202,2021-07-29 19:35:17.194475
Georges Home,Dilithium3,962.388,45.317056428,-75.757921976,13.88,139.155,2021-07-29 19:42:55.517614
Toronto Edge,Dilithium5,1.093,45.317190709,-75.757853328,4.002,125.485,2021-07-29 19:32:34.563041
Georges Home,Dilithium5,996.718,45.316597862,-75.757150444,3.209,205.563,2021-07-29 19:34:44.052584
Georges Home,Dilithium3,996.37,45.316161182,-75.757328342,3.117,246.58,2021-07-29 19:34:27.594525
Toronto Edge,Dilithium3,990.457,45.315461452,-75.758453642,6.78,315.351,2021-07-29 19:41:45.464038
Ottawa Edge,Dilithium2,990.962,45.317788931,-75.757628555,3.56,71.687,2021-07-29 19:36:00.147990
Ottawa Edge,Dilithium2,966.842,45.315636811,-75.758459163,7.006,295.933,2021-07-29 19:41:42.544803
Georges Home,Rainbow-I-Classic,993.203,45.316356787,-75.758168894,3.372,215.223,2021-07-29 19:36:48.179626
Ottawa Edge,Rainbow-I-Classic,5.773,45.316962154,-75.757937664,3.372,149.339,2021-07-29 19:32:41.780140
Ottawa Edge,Dilithium3,997.214,45.315915099,-75.75835287,3.033,264.575,2021-07-29 19:33:17.489521
Ottawa Edge,Dilithium5,980.041,45.317361746,-75.756850739,3.56,147.94,2021-07-29 19:38:47.640983
Georges Home,Dilithium3,986.057,45.315461416,-75.757572126,3.553,318.531,2021-07-29 19:37:47.465906
Georges Home,Dilithium3,985.05,45.31614076,-75.75825009,2.929,239.253,2021-07-29 19:36:55.859965
Ottawa Edge,Rainbow-I-Classic,983.575,45.317933338,-75.75682079,3.254,115.2,2021-07-29 19:39:08.456819
Georges Home,Dilithium3,982.794,45.318034513,-75.757321522,3.432,74.541,2021-07-29 19:39:20.277972
Georges Home,Rainbow-III-Classic,50.235,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:52.454927
Ottawa Edge,Dilithium5,994.573,45.317145719,-75.756931942,3.728,161.643,2021-07-29 19:35:01.954138
Toronto Edge,Dilithium2,999.48,45.315846506,-75.757447002,3.728,278.235,2021-07-29 19:34:16.550561
Ottawa Edge,Dilithium3,957.618,45.315273656,-75.757773793,8.093,337.236,2021-07-29 19:44:19.100047
Toronto Edge,Rainbow-I-Classic,19.838,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:05.312293
Georges Home,Dilithium2,965.572,45.317280378,-75.756872704,8.362,153.23,2021-07-29 19:42:26.634017
Ottawa Edge,Dilithium3,958.435,45.317892481,-75.756802343,8.131,118.193,2021-07-29 19:43:42.522083
Toronto Edge,Dilithium3,971.944,45.317432044,-75.757772129,8.063,101.382,2021-07-29 19:41:14.912965
Georges Home,Dilithium3,964.146,45.317707563,-75.757650518,9.78,77.996,2021-07-29 19:42:49.564540
Ottawa Edge,Dilithium3,977.342,45.317889363,-75.756728175,2.883,123.725,2021-07-29 19:39:05.439672
Ottawa Edge,Dilithium5,996.352,45.31704707,-75.756969405,3.633,168.731,2021-07-29 19:34:58.267166
Georges Home,Dilithium2,991.157,45.315580499,-75.75847485,6.81,302.262,2021-07-29 19:41:43.510361
Toronto Edge,Dilithium3,2.838,45.31542528,-75.757590762,3.226,322.28,2021-07-29 19:34:03.194112
Georges Home,Dilithium2,979.6,45.317889363,-75.756728175,2.883,123.725,2021-07-29 19:39:05.230779
Toronto Edge,Dilithium5,988.173,45.315710405,-75.758427978,3.384,287.611,2021-07-29 19:37:10.394780
Toronto Edge,Dilithium3,995.672,45.3178079,-75.756697556,3.047,129.468,2021-07-29 19:35:24.906620
Georges Home,Dilithium5,993.534,45.315264813,-75.75796567,3.42,337.065,2021-07-29 19:37:33.467933
Ottawa Edge,Dilithium3,998.473,45.315995267,-75.75739699,3.366,263.01,2021-07-29 19:34:21.603157
Toronto Edge,Rainbow-I-Classic,981.32,45.316146954,-75.757315981,8.362,248.368,2021-07-29 19:40:31.146620
Ottawa Edge,Dilithium2,990.924,45.317380474,-75.756844464,3.56,146.847,2021-07-29 19:35:09.946278
Georges Home,Dilithium3,2.332,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:00.525429
Toronto Edge,Dilithium2,989.014,45.315516285,-75.758478176,7.006,309.399,2021-07-29 19:41:45.000703
Toronto Edge,Dilithium3,983.277,45.316942347,-75.757013143,3.75,176.579,2021-07-29 19:38:33.426883
Ottawa Edge,Rainbow-I-Classic,979.811,45.316248758,-75.758234214,8.526,227.234,2021-07-29 19:39:55.520283
