Server Name,Signature Algorithm,Delay,Lat,Lon,Speed (kph),Distance (m)
Georges Home,Rainbow-III-Classic,159.85,45.317986667,-75.75749,0.669,65.176
Georges Home,Rainbow-III-Classic,94.645,45.31735,-75.757806667,8.305,109.239
Georges Home,Rainbow-III-Classic,170.594,45.315235,-75.757735,2.248,341.822
Georges Home,Rainbow-III-Classic,77.91,45.316661667,-75.757095,7.619,200.917
Georges Home,Rainbow-III-Classic,82.37,45.317126667,-75.756911667,13.767,164.29
Georges Home,Rainbow-III-Classic,139.582,45.316315,-75.757238333,8.231,232.391
Georges Home,Rainbow-III-Classic,95.922,45.317745,-75.75664,2.742,136.556
Georges Home,Rainbow-III-Classic,152.29,45.317625,-75.756691667,2.984,139.559
Georges Home,Rainbow-III-Classic,76.902,45.317288333,-75.75683,3.663,154.882
Georges Home,Rainbow-III-Classic,76.538,45.317383333,-75.757796667,3.184,105.92
Georges Home,Rainbow-III-Classic,79.167,45.318051667,-75.757271667,8.623,77.481
Georges Home,Rainbow-III-Classic,79.338,45.315268333,-75.75814,7.423,336.21
Georges Home,Rainbow-III-Classic,163.609,45.317141667,-75.757888333,3.215,130.272
Georges Home,Rainbow-III-Classic,165.736,45.31658,-75.758116667,2.649,190.511
Georges Home,Rainbow-III-Classic,164.149,45.317988333,-75.757503333,0.0,64.189
Georges Home,Rainbow-III-Classic,159.981,45.31649,-75.758153333,2.495,200.437
Georges Home,Rainbow-III-Classic,73.64,45.318015,-75.757523333,3.112,61.316
Georges Home,Rainbow-III-Classic,76.373,45.316826667,-75.758018333,3.524,163.601
Georges Home,Rainbow-III-Classic,76.728,45.317115,-75.757915,8.643,132.819
Georges Home,Rainbow-III-Classic,86.604,45.316528333,-75.757148333,8.091,212.732
Georges Home,Rainbow-III-Classic,80.293,45.316238333,-75.758256667,8.457,228.42
Georges Home,Rainbow-III-Classic,80.933,45.316553333,-75.757115,3.57,211.211
Georges Home,Rainbow-III-Classic,80.087,45.317831667,-75.757605,6.924,69.265
Georges Home,Rainbow-III-Classic,85.136,45.318008333,-75.757121667,3.138,90.183
Georges Home,Rainbow-III-Classic,156.543,45.317405,-75.756781667,3.154,148.621
Georges Home,Rainbow-III-Classic,77.364,45.316305,-75.758225,3.421,220.975
Georges Home,Rainbow-III-Classic,87.649,45.315611667,-75.757501667,2.887,302.99
Georges Home,Rainbow-III-Classic,153.131,45.316626667,-75.758098333,2.675,185.383
Georges Home,Rainbow-III-Classic,76.991,45.317993333,-75.75702,6.94,98.241
Georges Home,Rainbow-III-Classic,160.16,45.316231667,-75.757226667,3.328,241.459
Georges Home,Rainbow-III-Classic,86.041,45.31781,-75.756623333,2.449,134.687
Georges Home,Rainbow-III-Classic,77.781,45.317235,-75.756853333,14.079,157.982
Georges Home,Rainbow-III-Classic,85.567,45.316881667,-75.75702,14.508,182.074
Georges Home,Rainbow-III-Classic,81.462,45.317271667,-75.757845,3.143,116.869
Georges Home,Rainbow-III-Classic,161.561,45.317001667,-75.756928333,3.195,174.712
Georges Home,Rainbow-III-Classic,72.211,45.315735,-75.758451667,3.849,285.006
Georges Home,Rainbow-III-Classic,75.793,45.315218333,-75.75776,2.727,343.462
Georges Home,Rainbow-III-Classic,78.167,45.317043333,-75.75694,8.169,170.397
Georges Home,Rainbow-III-Classic,77.802,45.317703333,-75.75766,7.753,77.984
Georges Home,Rainbow-III-Classic,159.314,45.317441667,-75.757768333,3.303,100.473
Georges Home,Rainbow-III-Classic,154.051,45.316851667,-75.758005,2.709,160.928
Georges Home,Rainbow-III-Classic,89.971,45.315273333,-75.758126667,9.207,335.671
Georges Home,Rainbow-III-Classic,76.05,45.316931667,-75.757971667,7.814,152.362
Georges Home,Rainbow-III-Classic,74.135,45.317966667,-75.757536667,0.0,63.333
Georges Home,Rainbow-III-Classic,152.428,45.316245,-75.758246667,2.459,227.665
Georges Home,Rainbow-III-Classic,88.713,45.316898333,-75.758,8.235,155.804
Georges Home,Rainbow-III-Classic,75.93,45.317321667,-75.756826667,8.175,152.417
Georges Home,Rainbow-III-Classic,74.119,45.316386667,-75.757206667,8.355,225.714
