Server Name,Signature Algorithm,Delay,Lat,Lon,Speed (kph),Distance (m)
Toronto Edge,Dilithium5,46.955,45.316106444,-75.757356391,3.02,251.846
Ottawa Edge,Dilithium5,0.639,45.316869831,-75.757975125,3.457,159.159
Toronto Edge,Dilithium5,10.987,45.315247026,-75.757767708,2.842,340.229
Ottawa Edge,Dilithium5,986.36,45.316228575,-75.757300293,3.834,240.027
Georges Home,Dilithium5,999.35,45.316240976,-75.757294017,3.468,238.856
Ottawa Edge,Dilithium5,984.027,45.315679148,-75.75843739,3.196,291.124
Georges Home,Dilithium5,992.7,45.31638817,-75.758162619,3.384,211.741
Ottawa Edge,Dilithium5,998.134,45.315323577,-75.757656082,3.164,332.77
Toronto Edge,Dilithium5,992.857,45.316505667,-75.757191044,3.457,213.797
Toronto Edge,Dilithium5,3.394,45.315635106,-75.757512702,3.366,300.272
Toronto Edge,Dilithium5,988.15,45.317933338,-75.75682079,3.254,115.2
Ottawa Edge,Dilithium5,995.42,45.317344349,-75.757794092,3.365,110.122
Georges Home,Dilithium5,998.913,45.317875052,-75.75759423,3.117,66.374
Toronto Edge,Dilithium5,995.406,45.317900108,-75.757587955,2.96,64.818
Ottawa Edge,Dilithium5,2.657,45.316024949,-75.757375216,3.281,260.227
Georges Home,Dilithium5,997.437,45.315318546,-75.758240747,3.949,330.615
Georges Home,Dilithium5,981.898,45.317723258,-75.756691661,3.468,134.068
Ottawa Edge,Dilithium5,980.748,45.317361746,-75.756850739,3.56,147.94
Georges Home,Dilithium5,3.932,45.315970211,-75.757403265,3.457,265.599
Toronto Edge,Dilithium5,985.984,45.316801487,-75.757075518,3.82,187.724
Toronto Edge,Dilithium5,997.969,45.317252027,-75.757831554,3.548,119.241
Toronto Edge,Dilithium5,8.203,45.316228076,-75.758218716,3.196,229.52
Toronto Edge,Dilithium5,997.305,45.317380474,-75.756844464,3.56,146.847
Ottawa Edge,Dilithium5,992.451,45.31621592,-75.757300293,3.484,241.372
Georges Home,Dilithium5,8.393,45.316110698,-75.758262451,3.105,242.612
Georges Home,Dilithium5,986.619,45.315264718,-75.757913089,3.785,337.324
Georges Home,Dilithium5,989.436,45.315765143,-75.758399931,3.475,281.407
Toronto Edge,Dilithium5,9.692,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium5,996.988,45.316300475,-75.758184581,3.281,221.471
Georges Home,Dilithium5,3.596,45.31557404,-75.75754075,3.719,306.574
Georges Home,Dilithium5,989.068,45.31624561,-75.758209492,2.838,227.568
Toronto Edge,Dilithium5,4.239,45.316987209,-75.757931389,3.827,146.651
Ottawa Edge,Dilithium5,986.496,45.317436671,-75.75775663,3.468,101.306
Ottawa Edge,Dilithium5,988.454,45.317436671,-75.75775663,3.468,101.306
Toronto Edge,Dilithium5,989.41,45.31562441,-75.758465438,3.274,297.342
Ottawa Edge,Dilithium5,996.03,45.316665137,-75.758050237,3.457,181.315
Georges Home,Dilithium5,981.859,45.317803159,-75.757640916,6.234,69.846
Toronto Edge,Dilithium5,985.953,45.317576198,-75.756757175,3.75,138.291
Ottawa Edge,Dilithium5,8.907,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium5,3.216,45.31627856,-75.757284605,3.56,235.095
Ottawa Edge,Dilithium5,994.706,45.317286578,-75.756869566,3.372,152.892
Toronto Edge,Dilithium5,9.554,45.316512944,-75.758118695,3.996,197.955
Ottawa Edge,Dilithium5,990.864,45.316892109,-75.757022557,3.484,180.972
Georges Home,Dilithium5,978.42,45.316837497,-75.757053744,4.009,185.022
Georges Home,Dilithium5,993.548,45.315974844,-75.758318736,3.56,257.831
Ottawa Edge,Dilithium5,981.396,45.315937381,-75.757400317,3.81,269.201
Ottawa Edge,Dilithium5,987.295,45.316776188,-75.7580065,3.281,169.271
Georges Home,Dilithium5,989.876,45.316325531,-75.758178306,3.188,218.69
Toronto Edge,Dilithium5,3.005,45.316358354,-75.75725028,3.209,227.53
Ottawa Edge,Dilithium5,0.205,45.317731159,-75.756704022,3.293,132.799
Georges Home,Dilithium5,2.587,45.315293331,-75.758293328,3.064,333.483
Georges Home,Dilithium5,978.049,45.31760588,-75.7567354,3.56,137.834
Toronto Edge,Dilithium5,9.588,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium5,989.565,45.316998416,-75.757922165,3.188,145.524
Ottawa Edge,Dilithium5,988.083,45.315710405,-75.758427978,3.384,287.611
Ottawa Edge,Dilithium5,992.145,45.317613781,-75.756747762,3.56,136.541
Toronto Edge,Dilithium5,985.538,45.315844932,-75.757434641,3.728,278.613
Ottawa Edge,Dilithium5,991.197,45.317583973,-75.756766399,3.457,137.202
Toronto Edge,Dilithium5,998.588,45.317015814,-75.756978818,3.725,171.18
Toronto Edge,Dilithium5,2.758,45.31802957,-75.757228716,3.288,81.499
Georges Home,Dilithium5,991.621,45.315474075,-75.758503086,3.184,314.221
Georges Home,Dilithium5,2.892,45.315932627,-75.757412678,3.553,269.491
Georges Home,Dilithium5,9.486,45.316547751,-75.757162994,3.4,210.297
Ottawa Edge,Dilithium5,990.44,45.31783453,-75.756703642,2.886,127.825
Ottawa Edge,Dilithium5,12.166,45.315283888,-75.758219162,3.094,334.454
Toronto Edge,Dilithium5,2.181,45.316024949,-75.757375216,3.281,260.227
Toronto Edge,Dilithium5,992.11,45.316035909,-75.758290688,2.929,250.976
Toronto Edge,Dilithium5,0.389,45.316868627,-75.757041193,3.384,182.492
Georges Home,Dilithium5,997.868,45.317145719,-75.756931942,3.728,161.643
Ottawa Edge,Dilithium5,987.012,45.315974844,-75.758318736,3.56,257.831
Ottawa Edge,Dilithium5,995.355,45.317627642,-75.757681706,3.209,84.346
Georges Home,Dilithium5,995.135,45.31562441,-75.758465438,3.274,297.342
Ottawa Edge,Dilithium5,997.11,45.315995267,-75.75739699,3.366,263.01
Toronto Edge,Dilithium5,12.205,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium5,1.129,45.315635106,-75.757512702,3.366,300.272
Toronto Edge,Dilithium5,984.494,45.318034513,-75.757321522,3.432,74.541
Toronto Edge,Dilithium5,2.616,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium5,4.483,45.315890043,-75.758359145,3.293,267.38
Toronto Edge,Dilithium5,0.722,45.31523793,-75.757953309,3.166,340.102
Ottawa Edge,Dilithium5,986.754,45.318025197,-75.757451411,2.741,65.725
Toronto Edge,Dilithium5,992.816,45.317627642,-75.757681706,3.209,84.346
Georges Home,Dilithium5,999.036,45.316776305,-75.757078656,3.3,190.087
Toronto Edge,Dilithium5,987.759,45.316837497,-75.757053744,4.009,185.022
Toronto Edge,Dilithium5,4.85,45.316024949,-75.757375216,3.281,260.227
Georges Home,Dilithium5,998.326,45.315243973,-75.757795567,2.839,340.357
Ottawa Edge,Dilithium5,980.095,45.316129926,-75.757337755,3.728,249.719
Toronto Edge,Dilithium5,992.533,45.317195714,-75.757847242,3.372,125.047
Georges Home,Dilithium5,3.395,45.316024949,-75.757375216,3.281,260.227
Georges Home,Dilithium5,977.036,45.317933338,-75.75682079,3.254,115.2
Ottawa Edge,Dilithium5,2.393,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium5,988.147,45.316837253,-75.757978452,3.372,162.731
Georges Home,Dilithium5,5.823,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium5,15.759,45.316932471,-75.757959438,3.735,152.388
Ottawa Edge,Dilithium5,998.028,45.31704707,-75.756969405,3.633,168.731
Toronto Edge,Dilithium5,6.917,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium5,8.836,45.317987708,-75.757513408,2.896,63.556
Ottawa Edge,Dilithium5,0.05,45.315337399,-75.758438521,3.057,329.041
Ottawa Edge,Dilithium5,977.075,45.31760588,-75.7567354,3.56,137.834
Georges Home,Dilithium5,982.354,45.31610487,-75.75734403,3.81,252.27
Ottawa Edge,Dilithium5,982.299,45.317994975,-75.75710824,3.42,91.696
Ottawa Edge,Dilithium5,995.203,45.315395597,-75.757612535,3.248,325.297
Toronto Edge,Dilithium5,978.132,45.31797688,-75.757532045,0.0,62.989
Georges Home,Dilithium5,2.8,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium5,2.26,45.317888902,-75.757597179,2.753,65.138
Georges Home,Dilithium5,14.897,45.316481687,-75.758128107,3.901,201.405
Toronto Edge,Dilithium5,6.499,45.317425465,-75.757765854,3.484,102.235
Georges Home,Dilithium5,982.638,45.317929917,-75.757569318,3.056,63.757
Georges Home,Dilithium5,16.989,45.317524114,-75.757728392,3.996,93.089
Ottawa Edge,Dilithium5,993.198,45.318025197,-75.757451411,2.741,65.725
Ottawa Edge,Dilithium5,975.834,45.318029665,-75.7572813,3.441,77.661
Toronto Edge,Dilithium5,980.496,45.317446292,-75.756804052,3.575,144.279
Ottawa Edge,Dilithium5,2.778,45.315395597,-75.757612535,3.248,325.297
Toronto Edge,Dilithium5,988.431,45.315264718,-75.757913089,3.785,337.324
Georges Home,Dilithium5,992.791,45.317015814,-75.756978818,3.725,171.18
Toronto Edge,Dilithium5,995.496,45.31621592,-75.757300293,3.484,241.372
Georges Home,Dilithium5,985.521,45.317422811,-75.756822689,3.4,144.903
Ottawa Edge,Dilithium5,28.514,45.315326351,-75.758401438,2.994,330.114
Toronto Edge,Dilithium5,989.169,45.316327224,-75.757262831,3.659,230.487
Georges Home,Dilithium5,10.011,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium5,5.571,45.315480145,-75.757565851,3.56,316.551
Georges Home,Dilithium5,992.596,45.317788931,-75.757628555,3.56,71.687
Toronto Edge,Dilithium5,983.872,45.317108262,-75.756944493,3.735,164.356
Toronto Edge,Dilithium5,992.932,45.316060965,-75.758284413,3.105,248.179
Toronto Edge,Dilithium5,21.227,45.317078453,-75.756963129,3.553,166.166
Ottawa Edge,Dilithium5,998.535,45.316805988,-75.757056882,3.56,187.974
Georges Home,Dilithium5,985.744,45.31533589,-75.758327273,3.368,328.825
Georges Home,Dilithium5,7.65,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium5,985.162,45.317983831,-75.757018572,3.434,98.709
Georges Home,Dilithium5,1.59,45.316050005,-75.757368941,3.19,257.654
Ottawa Edge,Dilithium5,2.544,45.317024793,-75.757921976,3.735,142.629
Toronto Edge,Dilithium5,991.898,45.316738848,-75.757091207,3.659,193.344
Toronto Edge,Dilithium5,981.215,45.318034513,-75.757321522,3.432,74.541
Toronto Edge,Dilithium5,21.514,45.31758518,-75.757700342,3.4,87.855
Toronto Edge,Dilithium5,6.04,45.317394208,-75.757775267,3.553,105.283
Georges Home,Dilithium5,982.488,45.317269424,-75.756888203,3.911,153.309
Ottawa Edge,Dilithium5,988.494,45.315826209,-75.758371883,3.468,274.514
Ottawa Edge,Dilithium5,988.661,45.317436671,-75.75775663,3.468,101.306
Ottawa Edge,Dilithium5,987.424,45.316060965,-75.758284413,3.105,248.179
Georges Home,Dilithium5,19.516,45.317803159,-75.757640916,6.234,69.846
Ottawa Edge,Dilithium5,12.595,45.31748653,-75.757737804,3.911,96.66
Toronto Edge,Dilithium5,997.764,45.317756215,-75.756697746,3.19,131.951
Toronto Edge,Dilithium5,4.969,45.31709206,-75.75789079,3.911,135.658
Toronto Edge,Dilithium5,994.592,45.317380474,-75.756844464,3.56,146.847
Georges Home,Dilithium5,997.849,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium5,8.093,45.317683829,-75.75766288,3.659,79.695
Ottawa Edge,Dilithium5,998.747,45.315293331,-75.758293328,3.064,333.483
Ottawa Edge,Dilithium5,999.776,45.315915099,-75.75835287,3.033,264.575
Toronto Edge,Dilithium5,982.481,45.317916088,-75.756786844,3.085,118.365
Georges Home,Dilithium5,996.5,45.31723184,-75.756897616,3.293,155.951
Toronto Edge,Dilithium5,5.408,45.315915099,-75.75835287,3.033,264.575
Ottawa Edge,Dilithium5,978.937,45.317905039,-75.75674976,3.044,121.52
Georges Home,Dilithium5,7.603,45.315247026,-75.757767708,2.842,340.229
Georges Home,Dilithium5,992.348,45.317195714,-75.757847242,3.372,125.047
Georges Home,Dilithium5,984.262,45.316623044,-75.757147306,3.105,203.1
Toronto Edge,Dilithium5,0.032,45.317630936,-75.756729125,3.56,136.725
Toronto Edge,Dilithium5,984.268,45.315591322,-75.757525252,3.644,304.889
Georges Home,Dilithium5,974.394,45.318025323,-75.757454549,3.328,65.5
Ottawa Edge,Dilithium5,993.136,45.316954748,-75.757006868,3.56,175.67
Toronto Edge,Dilithium5,987.676,45.317361746,-75.756850739,3.56,147.94
Georges Home,Dilithium5,982.236,45.317003412,-75.756985094,4.009,172.052
Georges Home,Dilithium5,998.63,45.31752766,-75.756782088,3.293,139.912
Toronto Edge,Dilithium5,991.897,45.317252027,-75.757831554,3.548,119.241
Georges Home,Dilithium5,984.038,45.316875081,-75.757044331,4.009,181.747
Toronto Edge,Dilithium5,984.817,45.316190991,-75.757309706,3.644,243.812
Ottawa Edge,Dilithium5,986.053,45.316751132,-75.758012775,3.105,172.002
Georges Home,Dilithium5,983.964,45.315345612,-75.757628222,3.508,330.629
Toronto Edge,Dilithium5,6.613,45.317627642,-75.757681706,3.209,84.346
Toronto Edge,Dilithium5,0.947,45.315255054,-75.757783206,3.225,339.222
Georges Home,Dilithium5,994.564,45.315282157,-75.758052196,3.679,334.839
Georges Home,Dilithium5,2.091,45.317924912,-75.757575404,1.814,63.744
Ottawa Edge,Dilithium5,997.999,45.316358354,-75.75725028,3.209,227.53
Toronto Edge,Dilithium5,992.067,45.315282157,-75.758052196,3.679,334.839
Toronto Edge,Dilithium5,984.51,45.316129926,-75.757337755,3.728,249.719
Ottawa Edge,Dilithium5,988.838,45.317226971,-75.757837829,3.457,121.83
Ottawa Edge,Dilithium5,988.508,45.318025197,-75.757451411,2.741,65.725
Ottawa Edge,Dilithium5,972.648,45.31797688,-75.757532045,0.0,62.989
Georges Home,Dilithium5,998.454,45.31530438,-75.75833041,2.853,332.333
Ottawa Edge,Dilithium5,983.328,45.315715027,-75.757481515,3.633,291.999
Ottawa Edge,Dilithium5,5.248,45.317776151,-75.757625417,3.633,72.954
Ottawa Edge,Dilithium5,19.243,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium5,996.768,45.315560065,-75.757534664,3.834,308.185
Georges Home,Dilithium5,987.187,45.315406678,-75.757600174,3.575,324.217
Georges Home,Dilithium5,996.572,45.316075061,-75.757362666,3.105,255.086
Georges Home,Dilithium5,990.587,45.316597989,-75.757153581,3.293,205.452
Georges Home,Dilithium5,4.763,45.316173337,-75.758246764,3.281,235.629
Toronto Edge,Dilithium5,11.357,45.316135754,-75.758256176,3.105,239.818
Ottawa Edge,Dilithium5,994.834,45.317466595,-75.756810138,3.105,142.452
Georges Home,Dilithium5,979.98,45.316388289,-75.757234781,3.735,224.794
Georges Home,Dilithium5,4.808,45.315592647,-75.758462301,3.633,300.847
Georges Home,Dilithium5,994.51,45.316738848,-75.757091207,3.659,193.344
Toronto Edge,Dilithium5,991.366,45.315857466,-75.758362471,3.468,271.008
Toronto Edge,Dilithium5,15.193,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium5,979.507,45.317933338,-75.75682079,3.254,115.2
Georges Home,Dilithium5,985.111,45.315622705,-75.757518977,3.644,301.541
Georges Home,Dilithium5,1.692,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium5,1.419,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium5,982.602,45.317169327,-75.756916443,3.82,160.34
Ottawa Edge,Dilithium5,983.825,45.31533589,-75.758327273,3.368,328.825
Georges Home,Dilithium5,14.16,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium5,986.864,45.315255054,-75.757783206,3.225,339.222
Georges Home,Dilithium5,4.473,45.316716443,-75.758040635,3.293,175.676
Ottawa Edge,Dilithium5,13.364,45.317145719,-75.756931942,3.728,161.643
Georges Home,Dilithium5,995.856,45.316186238,-75.757322067,3.484,244.043
Toronto Edge,Dilithium5,1.23,45.316923366,-75.757013143,3.457,178.376
Toronto Edge,Dilithium5,11.896,45.316894887,-75.75796885,3.633,156.448
Ottawa Edge,Dilithium5,995.843,45.316572807,-75.757156719,3.293,207.924
Ottawa Edge,Dilithium5,976.452,45.317929917,-75.757569318,3.056,63.757
Ottawa Edge,Dilithium5,0.715,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium5,1.49,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium5,989.254,45.317344349,-75.757794092,3.365,110.122
Ottawa Edge,Dilithium5,988.354,45.317627642,-75.757681706,3.209,84.346
Toronto Edge,Dilithium5,0.568,45.315888849,-75.758356196,3.457,267.501
Ottawa Edge,Dilithium5,1.876,45.316777509,-75.758012587,3.372,169.082
Ottawa Edge,Dilithium5,6.046,45.31624561,-75.758209492,2.838,227.568
Ottawa Edge,Dilithium5,999.829,45.316024576,-75.758296774,3.125,252.249
Ottawa Edge,Dilithium5,991.82,45.3178079,-75.756697556,3.047,129.468
Toronto Edge,Dilithium5,18.693,45.317583973,-75.756766399,3.457,137.202
Georges Home,Dilithium5,3.456,45.3152475,-75.758030612,3.312,338.75
Ottawa Edge,Dilithium5,977.294,45.317446292,-75.756804052,3.575,144.279
Toronto Edge,Dilithium5,5.495,45.316832248,-75.757984538,3.633,163.234
Ottawa Edge,Dilithium5,9.722,45.315274319,-75.75814186,3.067,335.543
Georges Home,Dilithium5,998.419,45.316572807,-75.757156719,3.293,207.924
Ottawa Edge,Dilithium5,986.104,45.315282157,-75.758052196,3.679,334.839
Ottawa Edge,Dilithium5,0.225,45.315247026,-75.757767708,2.842,340.229
Toronto Edge,Dilithium5,998.352,45.315808923,-75.757456415,3.461,282.166
Ottawa Edge,Dilithium5,987.147,45.315348512,-75.758376716,3.448,327.566
Toronto Edge,Dilithium5,985.572,45.315560065,-75.757534664,3.834,308.185
Georges Home,Dilithium5,992.655,45.317958615,-75.756870236,2.613,110.597
Georges Home,Dilithium5,6.401,45.31627856,-75.757284605,3.56,235.095
Georges Home,Dilithium5,32.999,45.31785157,-75.757612867,3.226,67.22
Ottawa Edge,Dilithium5,998.031,45.316050005,-75.757368941,3.19,257.654
Georges Home,Dilithium5,993.428,45.316060965,-75.758284413,3.105,248.179
Georges Home,Dilithium5,5.802,45.317425465,-75.757765854,3.484,102.235
Ottawa Edge,Dilithium5,997.056,45.316837371,-75.757050606,3.56,185.153
Georges Home,Dilithium5,5.186,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium5,997.623,45.315253575,-75.757823426,3.522,339.098
Georges Home,Dilithium5,993.215,45.315275862,-75.758002753,3.557,335.694
Toronto Edge,Dilithium5,10.433,45.31527284,-75.75818208,2.85,335.68
Ottawa Edge,Dilithium5,993.75,45.317645038,-75.756738348,3.384,135.275
Ottawa Edge,Dilithium5,0.186,45.316597862,-75.757150444,3.209,205.563
Toronto Edge,Dilithium5,989.399,45.315888849,-75.758356196,3.457,267.501
Georges Home,Dilithium5,15.291,45.315242778,-75.757993529,3.312,339.4
Georges Home,Dilithium5,983.391,45.317785897,-75.756675972,3.537,132.034
Georges Home,Dilithium5,987.719,45.317252027,-75.757831554,3.548,119.241
Toronto Edge,Dilithium5,6.818,45.316894887,-75.75796885,3.633,156.448
Ottawa Edge,Dilithium5,985.419,45.315943587,-75.758328148,3.384,261.33
Toronto Edge,Dilithium5,4.167,45.316481687,-75.758128107,3.901,201.405
Georges Home,Dilithium5,6.344,45.317121869,-75.757872153,4.009,132.674
Toronto Edge,Dilithium5,2.47,45.315841505,-75.758384055,3.105,272.865
Toronto Edge,Dilithium5,6.065,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium5,986.94,45.316010854,-75.758296963,3.19,253.774
Ottawa Edge,Dilithium5,19.082,45.316087216,-75.758281087,3.633,245.255
Georges Home,Dilithium5,7.624,45.31728961,-75.757822141,3.56,115.378
Toronto Edge,Dilithium5,8.051,45.315305828,-75.758138722,3.608,332.045
Toronto Edge,Dilithium5,998.779,45.315974844,-75.758318736,3.56,257.831
Georges Home,Dilithium5,981.957,45.31603603,-75.757362855,3.81,259.277
Ottawa Edge,Dilithium5,4.602,45.316135754,-75.758256176,3.105,239.818
Georges Home,Dilithium5,988.753,45.317944387,-75.756857874,3.365,112.047
Ottawa Edge,Dilithium5,994.026,45.317987708,-75.757513408,2.896,63.556
Georges Home,Dilithium5,998.874,45.316690184,-75.757112981,3.644,197.449
Ottawa Edge,Dilithium5,7.089,45.317776151,-75.757625417,3.633,72.954
Georges Home,Dilithium5,992.004,45.317948646,-75.757563043,2.929,62.849
Georges Home,Dilithium5,2.881,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium5,995.919,45.317145719,-75.756931942,3.728,161.643
Ottawa Edge,Dilithium5,999.313,45.316658928,-75.757122394,3.468,200.277
Toronto Edge,Dilithium5,8.335,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium5,3.242,45.315381622,-75.757606449,3.503,326.903
Ottawa Edge,Dilithium5,998.414,45.315605297,-75.757531338,3.633,303.277
Ottawa Edge,Dilithium5,6.702,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium5,998.596,45.31627856,-75.757284605,3.56,235.095
Toronto Edge,Dilithium5,10.347,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium5,993.257,45.317723258,-75.756691661,3.468,134.068
Ottawa Edge,Dilithium5,11.522,45.317911366,-75.75674976,2.646,121.272
Toronto Edge,Dilithium5,11.605,45.316932471,-75.757959438,3.735,152.388
Ottawa Edge,Dilithium5,990.274,45.315765143,-75.758399931,3.475,281.407
Ottawa Edge,Dilithium5,990.646,45.317474255,-75.757747217,3.644,97.657
Georges Home,Dilithium5,7.16,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium5,4.671,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium5,11.671,45.316719993,-75.757094344,3.468,195.11
Georges Home,Dilithium5,14.93,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium5,986.75,45.315284641,-75.757708852,3.574,336.565
Ottawa Edge,Dilithium5,984.187,45.316356906,-75.757241057,3.659,227.919
Georges Home,Dilithium5,998.611,45.315480145,-75.757565851,3.56,316.551
Georges Home,Dilithium5,995.305,45.315300222,-75.757677855,3.627,335.132
Georges Home,Dilithium5,977.626,45.317040996,-75.75697568,4.009,169.006
Toronto Edge,Dilithium5,6.687,45.317190709,-75.757853328,4.002,125.485
Ottawa Edge,Dilithium5,991.531,45.317883162,-75.756731313,2.638,123.747
Toronto Edge,Dilithium5,4.5,45.31785157,-75.757612867,3.226,67.22
Georges Home,Dilithium5,2.514,45.315511401,-75.757556438,3.56,313.239
Toronto Edge,Dilithium5,998.984,45.317945992,-75.75682079,2.338,114.72
Georges Home,Dilithium5,1.008,45.315995267,-75.75739699,3.366,263.01
Ottawa Edge,Dilithium5,0.576,45.315655287,-75.758446614,3.725,293.818
Toronto Edge,Dilithium5,4.275,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium5,991.867,45.316837497,-75.757053744,4.009,185.022
Toronto Edge,Dilithium5,995.028,45.317929917,-75.757569318,3.056,63.757
Ottawa Edge,Dilithium5,981.32,45.31801232,-75.75719477,3.459,84.676
Ottawa Edge,Dilithium5,985.423,45.315348512,-75.758376716,3.448,327.566
Ottawa Edge,Dilithium5,990.741,45.318024848,-75.757191632,3.043,84.403
Toronto Edge,Dilithium5,986.709,45.315802727,-75.758390518,3.468,277.196
Ottawa Edge,Dilithium5,991.208,45.317490077,-75.756791501,3.293,141.916
Georges Home,Dilithium5,995.421,45.31728961,-75.757822141,3.56,115.378
Toronto Edge,Dilithium5,13.394,45.315229966,-75.757838924,2.949,341.609
Ottawa Edge,Dilithium5,4.907,45.317380474,-75.756844464,3.56,146.847
Georges Home,Dilithium5,999.671,45.317583973,-75.756766399,3.457,137.202
Toronto Edge,Dilithium5,986.117,45.317040996,-75.75697568,4.009,169.006
Ottawa Edge,Dilithium5,989.145,45.316875081,-75.757044331,4.009,181.747
Georges Home,Dilithium5,3.596,45.317394208,-75.757775267,3.553,105.283
Georges Home,Dilithium5,9.851,45.31748653,-75.757737804,3.911,96.66
Georges Home,Dilithium5,986.781,45.316998416,-75.757922165,3.188,145.524
Georges Home,Dilithium5,992.012,45.317165905,-75.757865878,3.196,127.974
Ottawa Edge,Dilithium5,987.174,45.316295841,-75.757269106,3.834,233.642
Toronto Edge,Dilithium5,992.37,45.317987708,-75.757513408,2.896,63.556
Georges Home,Dilithium5,1.74,45.31802957,-75.757228716,3.288,81.499
Toronto Edge,Dilithium5,999.057,45.317317961,-75.756863291,3.56,150.7
Ottawa Edge,Dilithium5,986.114,45.315300222,-75.757677855,3.627,335.132
Toronto Edge,Dilithium5,989.257,45.315492672,-75.757562713,3.659,315.215
Toronto Edge,Dilithium5,981.2,45.318023369,-75.757231854,3.441,81.52
Toronto Edge,Dilithium5,9.372,45.316055959,-75.758290499,3.209,248.748
Toronto Edge,Dilithium5,988.211,45.315813676,-75.757444054,3.82,281.851
Georges Home,Dilithium5,985.084,45.315447445,-75.758497,3.022,317.137
Georges Home,Dilithium5,986.546,45.316566732,-75.757162994,3.293,208.353
Ottawa Edge,Dilithium5,6.708,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium5,976.398,45.318015943,-75.75748241,3.136,64.056
Toronto Edge,Dilithium5,996.017,45.317670094,-75.756732073,3.293,134.234
Ottawa Edge,Dilithium5,2.028,45.317801207,-75.757619142,3.366,71.094
Toronto Edge,Dilithium5,2.381,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium5,997.933,45.317078453,-75.756963129,3.553,166.166
Ottawa Edge,Dilithium5,985.532,45.316918622,-75.757956489,3.274,153.944
Ottawa Edge,Dilithium5,6.279,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium5,994.114,45.317499311,-75.757740942,3.644,95.251
Toronto Edge,Dilithium5,993.157,45.316998416,-75.757922165,3.188,145.524
Georges Home,Dilithium5,7.521,45.315655287,-75.758446614,3.725,293.818
Georges Home,Dilithium5,983.123,45.318007598,-75.757157685,3.441,87.574
Toronto Edge,Dilithium5,985.797,45.316875081,-75.757044331,4.009,181.747
Georges Home,Dilithium5,983.533,45.316228575,-75.757300293,3.834,240.027
Ottawa Edge,Dilithium5,997.739,45.317015814,-75.756978818,3.725,171.18
Ottawa Edge,Dilithium5,21.293,45.316932471,-75.757959438,3.735,152.388
Georges Home,Dilithium5,7.902,45.316548954,-75.758096921,3.457,194.017
Georges Home,Dilithium5,983.241,45.316190991,-75.757309706,3.644,243.812
Toronto Edge,Dilithium5,26.657,45.31569287,-75.758437202,3.725,289.601
Ottawa Edge,Dilithium5,983.92,45.316325531,-75.758178306,3.188,218.69
Georges Home,Dilithium5,14.648,45.315778866,-75.758399742,2.929,279.884
Georges Home,Dilithium5,8.108,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium5,3.706,45.317949967,-75.757569129,0.707,62.381
Toronto Edge,Dilithium5,995.455,45.316356787,-75.758168894,3.372,215.223
Georges Home,Dilithium5,995.153,45.317344349,-75.757794092,3.365,110.122
Ottawa Edge,Dilithium5,984.697,45.315461416,-75.757572126,3.553,318.531
Ottawa Edge,Dilithium5,988.271,45.316968733,-75.757943939,3.281,148.548
Toronto Edge,Dilithium5,4.968,45.31530438,-75.75833041,2.853,332.333
Ottawa Edge,Dilithium5,977.297,45.317857897,-75.757612867,5.203,66.709
Georges Home,Dilithium5,8.474,45.315353075,-75.758460105,3.09,327.403
Ottawa Edge,Dilithium5,996.548,45.317170775,-75.756925666,3.553,159.762
