Server Name,Signature Algorithm,Delay,Lat,Lon,Speed (kph),Distance (m)
Toronto Edge,Dilithium2,28.275,45.317955436,-75.756894958,3.457,108.894
Toronto Edge,Dilithium2,977.584,45.316491312,-75.757175545,7.744,215.729
Toronto Edge,Dilithium2,979.774,45.317630936,-75.756729125,3.56,136.725
Ottawa Edge,Dilithium2,7.054,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium2,1.78,45.316300475,-75.758184581,3.281,221.471
Toronto Edge,Dilithium2,986.631,45.315652387,-75.757497203,3.659,298.605
Toronto Edge,Dilithium2,0.363,45.316024949,-75.757375216,3.281,260.227
Georges Home,Dilithium2,986.384,45.316770231,-75.757084931,3.911,190.46
Ottawa Edge,Dilithium2,10.987,45.316998416,-75.757922165,3.188,145.524
Toronto Edge,Dilithium2,995.639,45.317286578,-75.756869566,3.372,152.892
Georges Home,Dilithium2,992.76,45.317862734,-75.756722089,2.834,125.27
Toronto Edge,Dilithium2,12.348,45.31530438,-75.75833041,2.853,332.333
Toronto Edge,Dilithium2,973.424,45.315884095,-75.758368557,7.028,268.076
Toronto Edge,Dilithium2,987.144,45.317133317,-75.756938217,3.735,162.433
Georges Home,Dilithium2,965.535,45.316816919,-75.75802181,14.043,164.657
Ottawa Edge,Dilithium2,990.67,45.317003412,-75.756985094,4.009,172.052
Ottawa Edge,Dilithium2,986.523,45.31533589,-75.758327273,3.368,328.825
Toronto Edge,Dilithium2,995.984,45.317349218,-75.756853877,3.644,148.743
Georges Home,Dilithium2,2.482,45.317121869,-75.757872153,4.009,132.674
Ottawa Edge,Dilithium2,964.784,45.317557343,-75.756760313,8.025,139.309
Georges Home,Dilithium2,5.995,45.317723258,-75.756691661,3.468,134.068
Georges Home,Dilithium2,998.71,45.316892109,-75.757022557,3.484,180.972
Georges Home,Dilithium2,996.83,45.316106444,-75.757356391,3.02,251.846
Georges Home,Dilithium2,962.032,45.317139518,-75.756935079,8.095,162.036
Georges Home,Dilithium2,991.476,45.316010854,-75.758296963,3.19,253.774
Ottawa Edge,Dilithium2,995.302,45.315536457,-75.757550163,3.633,310.571
Ottawa Edge,Dilithium2,7.854,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium2,990.989,45.316893566,-75.757962764,3.196,156.649
Toronto Edge,Dilithium2,4.962,45.317801207,-75.757619142,3.366,71.094
Georges Home,Dilithium2,2.105,45.317024793,-75.757921976,3.735,142.629
Georges Home,Dilithium2,985.546,45.315461416,-75.757572126,3.553,318.531
Ottawa Edge,Dilithium2,970.578,45.316971903,-75.756988231,8.538,174.847
Georges Home,Dilithium2,991.808,45.316875081,-75.757044331,4.009,181.747
Georges Home,Dilithium2,997.85,45.31557404,-75.75754075,3.719,306.574
Toronto Edge,Dilithium2,973.944,45.316123605,-75.758268726,7.192,241.188
Georges Home,Dilithium2,996.808,45.317286578,-75.756869566,3.372,152.892
Georges Home,Dilithium2,986.584,45.316538252,-75.758118695,8.622,195.143
Ottawa Edge,Dilithium2,965.128,45.316405318,-75.757213007,8.095,223.597
Ottawa Edge,Dilithium2,976.636,45.318023369,-75.757231854,3.441,81.52
Ottawa Edge,Dilithium2,965.408,45.316663555,-75.757106895,7.64,200.327
Ottawa Edge,Dilithium2,968.145,45.315282157,-75.758052196,6.794,334.839
Georges Home,Dilithium2,979.182,45.317785897,-75.756675972,3.537,132.034
Ottawa Edge,Dilithium2,973.514,45.315802595,-75.757456415,8.083,282.854
Ottawa Edge,Dilithium2,995.358,45.31675125,-75.757084931,3.309,192.337
Georges Home,Dilithium2,999.299,45.316716443,-75.758040635,3.293,175.676
Ottawa Edge,Dilithium2,989.308,45.316621218,-75.757128669,7.907,203.883
Georges Home,Dilithium2,975.437,45.316611846,-75.758087509,8.622,187.067
Toronto Edge,Dilithium2,972.346,45.318011,-75.757389604,6.344,70.765
Ottawa Edge,Dilithium2,5.321,45.315395597,-75.757612535,3.248,325.297
Georges Home,Dilithium2,981.739,45.317875231,-75.756768397,7.229,121.383
Toronto Edge,Dilithium2,970.459,45.315760516,-75.758415429,7.217,281.992
Georges Home,Dilithium2,983.624,45.31638817,-75.758162619,3.384,211.741
Ottawa Edge,Dilithium2,974.151,45.315299375,-75.758135585,6.797,332.766
Ottawa Edge,Dilithium2,979.596,45.315599096,-75.757534475,7.815,303.913
Georges Home,Dilithium2,2.868,45.315969838,-75.758324822,3.02,258.405
Ottawa Edge,Dilithium2,3.054,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium2,965.612,45.31670272,-75.758040824,7.991,177.196
Toronto Edge,Dilithium2,5.828,45.317024793,-75.757921976,3.735,142.629
Toronto Edge,Dilithium2,983.683,45.317905039,-75.75674976,3.044,121.52
Ottawa Edge,Dilithium2,989.044,45.317252027,-75.757831554,3.548,119.241
Ottawa Edge,Dilithium2,994.035,45.316923366,-75.757013143,3.457,178.376
Ottawa Edge,Dilithium2,31.519,45.315429911,-75.758506223,3.293,319.134
Ottawa Edge,Dilithium2,25.537,45.317972782,-75.756981488,3.312,101.862
Ottawa Edge,Dilithium2,993.646,45.317466595,-75.756810138,3.105,142.452
Toronto Edge,Dilithium2,973.896,45.315827783,-75.758384244,7.217,274.389
Georges Home,Dilithium2,977.729,45.316370889,-75.758178118,7.555,213.649
Ottawa Edge,Dilithium2,984.959,45.317810953,-75.756669696,3.184,131.318
Georges Home,Dilithium2,978.55,45.31697506,-75.757943939,7.811,147.851
Toronto Edge,Dilithium2,4.56,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium2,994.798,45.317252027,-75.757831554,3.548,119.241
Ottawa Edge,Dilithium2,995.661,45.316123599,-75.757337755,2.942,250.396
Ottawa Edge,Dilithium2,990.367,45.31638817,-75.758162619,3.384,211.741
Ottawa Edge,Dilithium2,0.847,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium2,1.17,45.317145719,-75.756931942,3.728,161.643
Georges Home,Dilithium2,995.266,45.316024949,-75.757375216,3.281,260.227
Georges Home,Dilithium2,973.017,45.315359587,-75.757634308,6.383,329.026
Georges Home,Dilithium2,986.91,45.316276993,-75.758203217,3.196,224.079
Georges Home,Dilithium2,999.488,45.317931955,-75.756913595,6.642,108.463
Ottawa Edge,Dilithium2,994.602,45.316106444,-75.757356391,3.02,251.846
Georges Home,Dilithium2,981.695,45.317238167,-75.756897616,3.81,155.419
Georges Home,Dilithium2,981.227,45.316875081,-75.757044331,4.009,181.747
Toronto Edge,Dilithium2,11.187,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium2,994.592,45.317317961,-75.756863291,3.56,150.7
Georges Home,Dilithium2,977.094,45.316538252,-75.758118695,8.622,195.143
Toronto Edge,Dilithium2,988.734,45.315888849,-75.758356196,3.457,267.501
Ottawa Edge,Dilithium2,980.229,45.317723258,-75.756691661,3.468,134.068
Ottawa Edge,Dilithium2,997.183,45.317583973,-75.756766399,3.457,137.202
Toronto Edge,Dilithium2,6.848,45.317646245,-75.757672293,3.735,82.904
Ottawa Edge,Dilithium2,988.665,45.316738848,-75.757091207,3.659,193.344
Ottawa Edge,Dilithium2,999.4,45.316173337,-75.758246764,3.281,235.629
Toronto Edge,Dilithium2,969.68,45.315255243,-75.757888368,6.606,338.509
Ottawa Edge,Dilithium2,985.159,45.315744709,-75.757459742,3.633,289.1
Ottawa Edge,Dilithium2,987.477,45.315359587,-75.757634308,6.383,329.026
Georges Home,Dilithium2,971.823,45.316350453,-75.757237919,8.011,228.677
Georges Home,Dilithium2,996.054,45.316356787,-75.758168894,3.372,215.223
Ottawa Edge,Dilithium2,970.767,45.318011,-75.757389604,6.344,70.765
Toronto Edge,Dilithium2,998.096,45.315395597,-75.757612535,3.248,325.297
Georges Home,Dilithium2,982.857,45.317929917,-75.757569318,3.056,63.757
Toronto Edge,Dilithium2,4.455,45.315323577,-75.757656082,3.164,332.77
Toronto Edge,Dilithium2,978.014,45.315420653,-75.75760626,6.664,322.611
Ottawa Edge,Dilithium2,986.434,45.316060965,-75.758284413,3.105,248.179
Toronto Edge,Dilithium2,965.446,45.317504064,-75.757728581,12.169,95.133
Ottawa Edge,Dilithium2,983.887,45.315710405,-75.758427978,3.384,287.611
Ottawa Edge,Dilithium2,977.941,45.315253732,-75.757978031,6.919,338.244
Toronto Edge,Dilithium2,3.276,45.31709206,-75.75789079,3.911,135.658
Ottawa Edge,Dilithium2,0.249,45.317801207,-75.757619142,3.366,71.094
Toronto Edge,Dilithium2,973.606,45.317039169,-75.756957044,8.622,170.005
Ottawa Edge,Dilithium2,8.789,45.315370541,-75.75761881,3.056,327.986
Toronto Edge,Dilithium2,996.609,45.317613781,-75.756747762,3.56,136.541
Ottawa Edge,Dilithium2,987.022,45.315447445,-75.758497,3.022,317.137
Ottawa Edge,Dilithium2,987.817,45.316086021,-75.758278138,3.201,245.382
Toronto Edge,Dilithium2,971.623,45.318009141,-75.757219492,6.501,83.011
Toronto Edge,Dilithium2,969.503,45.315517728,-75.757556438,7.1,312.545
Georges Home,Dilithium2,978.666,45.317040996,-75.75697568,4.009,169.006
Georges Home,Dilithium2,996.756,45.316633872,-75.757128669,3.377,202.602
Ottawa Edge,Dilithium2,984.843,45.315591322,-75.757525252,3.644,304.889
Toronto Edge,Dilithium2,998.035,45.317490077,-75.756791501,3.293,141.916
Ottawa Edge,Dilithium2,970.635,45.317267723,-75.756872704,8.713,154.266
Ottawa Edge,Dilithium2,972.829,45.317192556,-75.75689153,8.713,159.585
Georges Home,Dilithium2,2.812,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium2,995.236,45.316276993,-75.758203217,3.196,224.079
Georges Home,Dilithium2,975.25,45.316623044,-75.757147306,3.105,203.1
Ottawa Edge,Dilithium2,965.191,45.315349897,-75.758283915,6.178,327.182
Toronto Edge,Dilithium2,976.069,45.316212748,-75.758255988,13.867,231.262
Georges Home,Dilithium2,976.734,45.317239499,-75.757834692,7.544,120.534
Ottawa Edge,Dilithium2,975.656,45.317970553,-75.757532045,0.514,63.385
Ottawa Edge,Dilithium2,993.554,45.316276993,-75.758203217,3.196,224.079
Toronto Edge,Dilithium2,9.543,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium2,986.652,45.315470801,-75.758475227,7.73,314.426
Ottawa Edge,Dilithium2,987.735,45.316862309,-75.757972177,3.02,160.016
Ottawa Edge,Dilithium2,992.679,45.315826209,-75.758371883,3.468,274.514
Georges Home,Dilithium2,965.483,45.316247184,-75.758221853,7.267,227.399
Toronto Edge,Dilithium2,970.474,45.316247184,-75.758221853,7.267,227.399
Ottawa Edge,Dilithium2,990.316,45.317627642,-75.757681706,3.209,84.346
Georges Home,Dilithium2,0.915,45.316161182,-75.757328342,3.117,246.58
Ottawa Edge,Dilithium2,990.122,45.317731159,-75.756704022,3.293,132.799
Georges Home,Dilithium2,994.606,45.317410283,-75.756825827,3.384,145.655
Toronto Edge,Dilithium2,17.614,45.315813676,-75.757444054,3.82,281.851
Georges Home,Dilithium2,0.634,45.315268934,-75.757736711,2.974,338.058
Georges Home,Dilithium2,993.272,45.317466595,-75.756810138,3.105,142.452
Toronto Edge,Dilithium2,969.6,45.315775966,-75.757450329,8.258,285.848
Toronto Edge,Dilithium2,6.637,45.31752766,-75.756782088,3.293,139.912
Toronto Edge,Dilithium2,981.462,45.318015943,-75.75748241,3.136,64.056
Ottawa Edge,Dilithium2,986.05,45.317070678,-75.756953906,3.834,167.29
Toronto Edge,Dilithium2,9.145,45.317912384,-75.757578542,2.659,64.461
Georges Home,Dilithium2,964.075,45.317557343,-75.756760313,8.025,139.309
Ottawa Edge,Dilithium2,962.523,45.315411246,-75.758413611,6.587,320.739
Georges Home,Dilithium2,971.229,45.31689831,-75.757019419,8.362,180.506
Toronto Edge,Dilithium2,971.051,45.316466383,-75.757184958,7.919,218.033
Georges Home,Dilithium2,3.861,45.31714255,-75.757887652,8.702,130.186
Ottawa Edge,Dilithium2,997.528,45.31542528,-75.757590762,3.226,322.28
Ottawa Edge,Dilithium2,11.004,45.315844932,-75.757434641,3.728,278.613
Toronto Edge,Dilithium2,3.871,45.316110698,-75.758262451,3.105,242.612
Georges Home,Dilithium2,15.455,45.315300096,-75.757674718,3.067,335.176
Ottawa Edge,Dilithium2,986.996,45.317086111,-75.757900202,3.281,136.18
Toronto Edge,Dilithium2,7.969,45.315531581,-75.758490348,3.548,307.773
Georges Home,Dilithium2,982.664,45.315813676,-75.757444054,3.82,281.851
Ottawa Edge,Dilithium2,996.543,45.316984431,-75.756985094,3.659,173.814
Ottawa Edge,Dilithium2,3.324,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium2,976.261,45.317036126,-75.75791589,7.811,141.458
Georges Home,Dilithium2,961.705,45.315321599,-75.758212888,6.336,330.261
Toronto Edge,Dilithium2,981.989,45.316623044,-75.757147306,3.105,203.1
Toronto Edge,Dilithium2,991.979,45.316264584,-75.757278519,3.925,236.719
Toronto Edge,Dilithium2,976.485,45.317817249,-75.756719141,7.345,127.496
Georges Home,Dilithium2,987.671,45.315591322,-75.757525252,3.644,304.889
Georges Home,Dilithium2,984.061,45.317905039,-75.75674976,3.044,121.52
Toronto Edge,Dilithium2,4.17,45.31799394,-75.757460824,6.19,66.73
Ottawa Edge,Dilithium2,13.297,45.31758518,-75.757700342,3.4,87.855
Ottawa Edge,Dilithium2,1.269,45.316110698,-75.758262451,3.105,242.612
Georges Home,Dilithium2,974.36,45.316552378,-75.757147496,7.744,210.296
Georges Home,Dilithium2,976.013,45.316621218,-75.757128669,7.907,203.883
Ottawa Edge,Dilithium2,969.024,45.317572904,-75.757709755,7.805,88.757
Toronto Edge,Dilithium2,975.737,45.31714255,-75.757887652,8.702,130.186
Ottawa Edge,Dilithium2,965.219,45.316331724,-75.757244194,8.083,230.484
Ottawa Edge,Dilithium2,989.922,45.317883162,-75.756731313,2.638,123.747
Toronto Edge,Dilithium2,1.671,45.316776305,-75.757078656,3.3,190.087
Toronto Edge,Dilithium2,979.279,45.317618282,-75.756729125,7.835,137.487
Georges Home,Dilithium2,971.503,45.317875231,-75.756768397,7.229,121.383
Georges Home,Dilithium2,5.558,45.316962154,-75.757937664,3.372,149.339
Toronto Edge,Dilithium2,999.624,45.315409482,-75.758497,3.481,321.345
Ottawa Edge,Dilithium2,964.646,45.316799787,-75.757060019,7.731,188.464
Georges Home,Dilithium2,980.021,45.317070678,-75.756953906,3.834,167.29
Ottawa Edge,Dilithium2,997.465,45.317317961,-75.756863291,3.56,150.7
Toronto Edge,Dilithium2,984.54,45.315715027,-75.757481515,3.633,291.999
Toronto Edge,Dilithium2,14.827,45.315655287,-75.758446614,3.725,293.818
Georges Home,Dilithium2,978.753,45.316129926,-75.757337755,3.728,249.719
Ottawa Edge,Dilithium2,5.251,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium2,997.852,45.315242778,-75.757993529,3.312,339.4
Georges Home,Dilithium2,981.699,45.317605861,-75.757715841,8.434,85.256
Ottawa Edge,Dilithium2,985.333,45.316214353,-75.758218904,3.117,231.046
Georges Home,Dilithium2,989.084,45.317999633,-75.757043295,2.806,96.285
Ottawa Edge,Dilithium2,995.338,45.317552716,-75.756775812,3.293,138.632
Toronto Edge,Dilithium2,994.05,45.317911366,-75.75674976,2.646,121.272
Georges Home,Dilithium2,977.665,45.317505638,-75.757740942,8.163,94.6
Georges Home,Dilithium2,979.964,45.315253732,-75.757978031,6.919,338.244
Toronto Edge,Dilithium2,6.971,45.317264302,-75.757822141,3.911,118.1
Ottawa Edge,Dilithium2,995.146,45.316998416,-75.757922165,3.188,145.524
Ottawa Edge,Dilithium2,978.628,45.31766852,-75.756719711,3.56,135.155
Ottawa Edge,Dilithium2,968.85,45.315699451,-75.758443477,7.203,288.904
Ottawa Edge,Dilithium2,976.754,45.316247184,-75.758221853,7.267,227.399
Georges Home,Dilithium2,975.579,45.316397392,-75.758181067,8.258,210.702
Ottawa Edge,Dilithium2,996.7,45.316444103,-75.75813752,3.644,205.562
Georges Home,Dilithium2,970.437,45.31786095,-75.757585006,6.116,67.991
Ottawa Edge,Dilithium2,980.987,45.317108262,-75.756944493,3.735,164.356
Ottawa Edge,Dilithium2,1.029,45.317145719,-75.756931942,3.728,161.643
Toronto Edge,Dilithium2,10.533,45.31675125,-75.757084931,3.309,192.337
Georges Home,Dilithium2,13.601,45.317863846,-75.757603454,3.097,66.745
Toronto Edge,Dilithium2,975.23,45.316732521,-75.757091207,7.731,193.973
Toronto Edge,Dilithium2,5.508,45.316894887,-75.75796885,3.633,156.448
Toronto Edge,Dilithium2,6.369,45.317121869,-75.757872153,4.009,132.674
Ottawa Edge,Dilithium2,996.286,45.317302138,-75.757819004,7.907,114.097
Ottawa Edge,Dilithium2,966.097,45.315411246,-75.758413611,6.587,320.739
Georges Home,Dilithium2,995.035,45.317756215,-75.756697746,3.19,131.951
Ottawa Edge,Dilithium2,974.798,45.315251874,-75.757807928,6.396,339.393
Georges Home,Dilithium2,4.854,45.315635106,-75.757512702,3.366,300.272
Ottawa Edge,Dilithium2,969.243,45.318011,-75.757389604,6.344,70.765
Toronto Edge,Dilithium2,990.096,45.315255054,-75.757783206,3.225,339.222
Ottawa Edge,Dilithium2,989.849,45.317406988,-75.757778404,3.659,103.858
Ottawa Edge,Dilithium2,973.579,45.315578794,-75.757528389,7.646,306.218
Ottawa Edge,Dilithium2,4.026,45.31748653,-75.757737804,3.911,96.66
Toronto Edge,Dilithium2,966.721,45.317070552,-75.756950768,7.998,167.445
Ottawa Edge,Dilithium2,1.019,45.317190709,-75.757853328,4.002,125.485
Toronto Edge,Dilithium2,5.917,45.316954748,-75.757006868,3.56,175.67
Ottawa Edge,Dilithium2,968.289,45.315945161,-75.758340509,6.944,261.195
Ottawa Edge,Dilithium2,997.494,45.316716443,-75.758040635,3.293,175.676
Ottawa Edge,Dilithium2,1.728,45.31758518,-75.757700342,3.4,87.855
Toronto Edge,Dilithium2,969.981,45.317206784,-75.756903892,8.095,157.75
Ottawa Edge,Dilithium2,984.75,45.315253575,-75.757823426,3.522,339.098
Georges Home,Dilithium2,5.709,45.315247026,-75.757767708,2.842,340.229
Ottawa Edge,Dilithium2,996.943,45.315300096,-75.757674718,3.067,335.176
Ottawa Edge,Dilithium2,965.948,45.317206784,-75.756903892,8.095,157.75
Toronto Edge,Dilithium2,8.57,45.316808766,-75.758003174,3.451,165.688
Ottawa Edge,Dilithium2,8.187,45.316087216,-75.758281087,3.633,245.255
Georges Home,Dilithium2,987.149,45.315888849,-75.758356196,3.457,267.501
Toronto Edge,Dilithium2,4.437,45.31542528,-75.757590762,3.226,322.28
Ottawa Edge,Dilithium2,988.318,45.317109593,-75.757881566,3.575,133.873
Ottawa Edge,Dilithium2,999.702,45.31557404,-75.75754075,3.719,306.574
Georges Home,Dilithium2,2.026,45.315395597,-75.757612535,3.248,325.297
Georges Home,Dilithium2,977.586,45.317238167,-75.756897616,3.81,155.419
Georges Home,Dilithium2,977.161,45.317526066,-75.757750166,9.054,92.225
Toronto Edge,Dilithium2,966.444,45.317427438,-75.75680719,8.376,145.47
Toronto Edge,Dilithium2,999.878,45.317410283,-75.756825827,3.384,145.655
Georges Home,Dilithium2,976.211,45.317955436,-75.756894958,3.457,108.894
Toronto Edge,Dilithium2,986.927,45.315264718,-75.757913089,3.785,337.324
Georges Home,Dilithium2,984.548,45.315264718,-75.757913089,3.785,337.324
Georges Home,Dilithium2,987.168,45.317134649,-75.757875291,3.105,131.232
Ottawa Edge,Dilithium2,994.132,45.316075061,-75.757362666,3.105,255.086
Toronto Edge,Dilithium2,967.507,45.316699541,-75.758065546,14.231,177.424
Georges Home,Dilithium2,993.989,45.316984431,-75.756985094,3.659,173.814
Ottawa Edge,Dilithium2,966.781,45.315275261,-75.757736711,6.335,337.359
Georges Home,Dilithium2,984.993,45.315710405,-75.758427978,3.384,287.611
Toronto Edge,Dilithium2,9.811,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium2,987.483,45.317432044,-75.757772129,8.063,101.382
Ottawa Edge,Dilithium2,990.627,45.316597862,-75.757150444,3.209,205.563
Ottawa Edge,Dilithium2,963.852,45.318018901,-75.757401966,6.472,69.507
Ottawa Edge,Dilithium2,966.602,45.315918399,-75.757400317,8.258,271.253
Toronto Edge,Dilithium2,11.592,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium2,994.163,45.316464659,-75.758149881,8.434,203.258
Ottawa Edge,Dilithium2,979.243,45.317785897,-75.756675972,3.537,132.034
Toronto Edge,Dilithium2,999.524,45.317820188,-75.757619142,3.293,69.485
Ottawa Edge,Dilithium2,972.258,45.31714255,-75.757887652,8.702,130.186
Georges Home,Dilithium2,980.258,45.317929917,-75.757569318,3.056,63.757
Toronto Edge,Dilithium2,990.256,45.315447445,-75.758497,3.022,317.137
Ottawa Edge,Dilithium2,973.253,45.316424046,-75.757206732,7.934,221.817
Ottawa Edge,Dilithium2,970.908,45.317104966,-75.757897065,7.822,134.159
Ottawa Edge,Dilithium2,1.378,45.31557404,-75.75754075,3.719,306.574
Ottawa Edge,Dilithium2,976.998,45.317803159,-75.757640916,6.234,69.846
Toronto Edge,Dilithium2,999.191,45.315536457,-75.757550163,3.633,310.571
Toronto Edge,Dilithium2,970.404,45.317956452,-75.757522821,6.027,64.874
Georges Home,Dilithium2,981.35,45.315905998,-75.757406592,3.633,272.482
Toronto Edge,Dilithium2,967.076,45.317931955,-75.756913595,6.642,108.463
Ottawa Edge,Dilithium2,997.753,45.317436671,-75.75775663,3.468,101.306
Toronto Edge,Dilithium2,982.568,45.316388289,-75.757234781,3.735,224.794
Toronto Edge,Dilithium2,970.551,45.315708699,-75.757481515,8.095,292.689
Georges Home,Dilithium2,982.304,45.316837497,-75.757053744,4.009,185.022
Georges Home,Dilithium2,1.342,45.316832248,-75.757984538,3.633,163.234
Ottawa Edge,Dilithium2,3.166,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium2,989.871,45.316086021,-75.758278138,3.201,245.382
Toronto Edge,Dilithium2,3.423,45.315635106,-75.757512702,3.366,300.272
Georges Home,Dilithium2,977.127,45.318000362,-75.757513408,2.755,62.816
Toronto Edge,Dilithium2,973.793,45.317630936,-75.756729125,7.675,136.725
Ottawa Edge,Dilithium2,983.231,45.316295841,-75.757269106,3.834,233.642
Toronto Edge,Dilithium2,973.099,45.316500795,-75.758131245,7.555,199.276
Ottawa Edge,Dilithium2,996.658,45.316302042,-75.757265968,3.468,233.065
Ottawa Edge,Dilithium2,965.59,45.316860852,-75.75703197,7.907,183.601
Ottawa Edge,Dilithium2,1.132,45.317394208,-75.757775267,3.553,105.283
Ottawa Edge,Dilithium2,974.359,45.316322225,-75.758199891,8.362,219.051
Georges Home,Dilithium2,978.226,45.317003412,-75.756985094,4.009,172.052
Toronto Edge,Dilithium2,994.152,45.317499311,-75.757740942,3.644,95.251
Georges Home,Dilithium2,978.141,45.31796806,-75.756944404,3.335,104.771
Toronto Edge,Dilithium2,970.385,45.317056428,-75.757921976,13.88,139.155
Toronto Edge,Dilithium2,966.312,45.316860852,-75.75703197,7.907,183.601
Toronto Edge,Dilithium2,992.494,45.317883162,-75.756731313,2.638,123.747
Georges Home,Dilithium2,2.995,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium2,964.791,45.31531275,-75.757674718,6.298,333.78
Toronto Edge,Dilithium2,6.892,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium2,972.495,45.317505638,-75.757740942,8.163,94.6
Ottawa Edge,Dilithium2,978.397,45.315408066,-75.758438333,7.524,321.2
Ottawa Edge,Dilithium2,982.726,45.31610487,-75.75734403,3.81,252.27
Georges Home,Dilithium2,959.409,45.317909488,-75.757560094,5.727,65.767
Georges Home,Dilithium2,992.47,45.31533589,-75.758327273,3.368,328.825
Ottawa Edge,Dilithium2,5.059,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium2,972.671,45.316760607,-75.758037498,8.811,170.798
Toronto Edge,Dilithium2,986.038,45.315826209,-75.758371883,3.468,274.514
Toronto Edge,Dilithium2,986.435,45.317959599,-75.757547544,1.718,63.094
Toronto Edge,Dilithium2,6.408,45.317228293,-75.757843915,3.901,121.577
Toronto Edge,Dilithium2,989.239,45.315735461,-75.758421704,3.575,284.801
Georges Home,Dilithium2,969.704,45.317112762,-75.756925856,8.713,164.836
Ottawa Edge,Dilithium2,28.107,45.316739925,-75.758021999,3.384,173.184
Ottawa Edge,Dilithium2,997.395,45.318004355,-75.757080379,2.675,93.373
Georges Home,Dilithium2,989.282,45.315943587,-75.758328148,3.384,261.33
Georges Home,Dilithium2,998.994,45.315915099,-75.75835287,3.033,264.575
Toronto Edge,Dilithium2,983.733,45.315282157,-75.758052196,6.794,334.839
Georges Home,Dilithium2,982.125,45.318023369,-75.757231854,3.441,81.52
Toronto Edge,Dilithium2,994.072,45.317086111,-75.757900202,3.281,136.18
Ottawa Edge,Dilithium2,981.37,45.317483876,-75.756794639,3.667,142.16
Toronto Edge,Dilithium2,988.961,45.317422811,-75.756822689,3.4,144.903
Ottawa Edge,Dilithium2,984.949,45.317023472,-75.75791589,3.196,142.847
Ottawa Edge,Dilithium2,978.056,45.316646526,-75.757128669,3.105,201.323
Toronto Edge,Dilithium2,11.038,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium2,996.486,45.316240976,-75.757294017,3.468,238.856
Georges Home,Dilithium2,972.059,45.316823143,-75.757038245,8.186,187.007
Toronto Edge,Dilithium2,8.102,45.31758518,-75.757700342,3.4,87.855
Toronto Edge,Dilithium2,20.721,45.31785157,-75.757612867,3.226,67.22
Georges Home,Dilithium2,999.793,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium2,973.397,45.31540035,-75.757600174,6.084,324.913
Ottawa Edge,Dilithium2,983.418,45.315802727,-75.758390518,3.468,277.196
Ottawa Edge,Dilithium2,999.576,45.315283888,-75.758219162,3.094,334.454
Georges Home,Dilithium2,977.672,45.317040996,-75.75697568,4.009,169.006
Ottawa Edge,Dilithium2,990.839,45.316998416,-75.757922165,3.188,145.524
Georges Home,Dilithium2,6.484,45.317863846,-75.757603454,3.097,66.745
Ottawa Edge,Dilithium2,2.212,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium2,998.282,45.31526327,-75.758104777,3.067,336.822
Georges Home,Dilithium2,982.971,45.316228575,-75.757300293,3.834,240.027
Georges Home,Dilithium2,974.754,45.31714255,-75.757887652,8.702,130.186
Georges Home,Dilithium2,967.07,45.317763989,-75.75670697,7.509,130.916
Georges Home,Dilithium2,996.989,45.316253132,-75.758212441,3.457,226.733
Georges Home,Dilithium2,997.157,45.315722801,-75.757490739,3.377,291.013
Ottawa Edge,Dilithium2,5.439,45.316135754,-75.758256176,3.105,239.818
Ottawa Edge,Dilithium2,982.844,45.318029665,-75.7572813,3.441,77.661
Georges Home,Dilithium2,995.073,45.31752766,-75.756782088,3.293,139.912
Ottawa Edge,Dilithium2,995.396,45.317436671,-75.75775663,3.468,101.306
Georges Home,Dilithium2,987.369,45.317920841,-75.756774482,2.334,119.088
Ottawa Edge,Dilithium2,964.002,45.315991993,-75.757369131,8.271,263.893
Georges Home,Dilithium2,7.588,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium2,967.133,45.317763989,-75.75670697,7.509,130.916
Ottawa Edge,Dilithium2,975.645,45.317172232,-75.757865878,7.822,127.286
Toronto Edge,Dilithium2,8.699,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium2,970.511,45.317302138,-75.757819004,7.907,114.097
Ottawa Edge,Dilithium2,3.107,45.316777509,-75.758012587,3.372,169.082
Georges Home,Dilithium2,991.467,45.31794914,-75.756845513,2.219,112.777
