Server Name,Signature Algorithm,Delay,Lat,Lon,Speed (kph),Distance (m)
Georges Home,Rainbow-I-Classic,3.33,45.315808923,-75.757456415,3.461,282.166
Georges Home,Rainbow-I-Classic,980.228,45.315299375,-75.758135585,6.797,332.766
Toronto Edge,Rainbow-I-Classic,13.464,45.317949967,-75.757569129,0.0,62.381
Georges Home,Rainbow-I-Classic,1.248,45.316547751,-75.757162994,3.4,210.297
Ottawa Edge,Rainbow-I-Classic,997.992,45.316597989,-75.757153581,3.293,205.452
Toronto Edge,Rainbow-I-Classic,992.824,45.315652387,-75.757497203,3.659,298.605
Ottawa Edge,Rainbow-I-Classic,980.805,45.316079688,-75.757347167,8.258,254.905
Georges Home,Rainbow-I-Classic,7.057,45.316161182,-75.757328342,3.117,246.58
Ottawa Edge,Rainbow-I-Classic,10.854,45.31753532,-75.757719168,3.644,92.239
Ottawa Edge,Rainbow-I-Classic,20.141,45.31758518,-75.757700342,3.4,87.855
Toronto Edge,Rainbow-I-Classic,11.872,45.317524114,-75.757728392,3.996,93.089
Toronto Edge,Rainbow-I-Classic,4.845,45.316987209,-75.757931389,3.827,146.651
Georges Home,Rainbow-I-Classic,976.821,45.316538252,-75.758118695,8.622,195.143
Ottawa Edge,Rainbow-I-Classic,999.783,45.317375606,-75.757784679,3.384,107.021
Ottawa Edge,Rainbow-I-Classic,990.212,45.316325531,-75.758178306,3.188,218.69
Toronto Edge,Rainbow-I-Classic,983.03,45.315735329,-75.757487601,7.919,289.693
Toronto Edge,Rainbow-I-Classic,977.482,45.316405318,-75.757213007,8.095,223.597
Toronto Edge,Rainbow-I-Classic,997.207,45.317605861,-75.757715841,8.434,85.256
Georges Home,Rainbow-I-Classic,968.725,45.315272176,-75.757814013,7.93,337.103
Ottawa Edge,Rainbow-I-Classic,6.771,45.315429911,-75.758506223,3.293,319.134
Ottawa Edge,Rainbow-I-Classic,9.715,45.317490077,-75.756791501,3.293,141.916
Georges Home,Rainbow-I-Classic,6.761,45.31542528,-75.757590762,3.226,322.28
Ottawa Edge,Rainbow-I-Classic,976.845,45.317915689,-75.757556957,6.207,65.511
Ottawa Edge,Rainbow-I-Classic,968.185,45.316079561,-75.75734403,15.077,254.983
Georges Home,Rainbow-I-Classic,989.454,45.315844932,-75.757434641,3.728,278.613
Georges Home,Rainbow-I-Classic,976.37,45.315827783,-75.758384244,7.217,274.389
Ottawa Edge,Rainbow-I-Classic,11.334,45.317228293,-75.757843915,3.901,121.577
Ottawa Edge,Rainbow-I-Classic,985.778,45.317803159,-75.757640916,6.234,69.846
Toronto Edge,Rainbow-I-Classic,5.495,45.316060965,-75.758284413,3.105,248.179
Toronto Edge,Rainbow-I-Classic,2.482,45.316060965,-75.758284413,3.105,248.179
Georges Home,Rainbow-I-Classic,4.136,45.316110698,-75.758262451,3.105,242.612
Ottawa Edge,Rainbow-I-Classic,967.202,45.315949656,-75.757390904,14.911,268.048
Toronto Edge,Rainbow-I-Classic,975.167,45.316128225,-75.757322256,8.355,250.232
Ottawa Edge,Rainbow-I-Classic,3.275,45.317466595,-75.756810138,3.105,142.452
Ottawa Edge,Rainbow-I-Classic,968.848,45.31669334,-75.758068684,16.177,178.098
Toronto Edge,Rainbow-I-Classic,974.424,45.317823576,-75.756719141,7.365,127.206
Toronto Edge,Rainbow-I-Classic,979.641,45.316755876,-75.757069433,7.815,192.435
Toronto Edge,Rainbow-I-Classic,992.302,45.317760841,-75.756682247,3.548,132.806
Georges Home,Rainbow-I-Classic,990.589,45.315530256,-75.7575533,3.834,311.21
Georges Home,Rainbow-I-Classic,10.804,45.315300096,-75.757674718,3.067,335.176
Toronto Edge,Rainbow-I-Classic,19.095,45.317776151,-75.757625417,3.633,72.954
Toronto Edge,Rainbow-I-Classic,11.544,45.31704707,-75.756969405,3.633,168.731
Georges Home,Rainbow-I-Classic,967.401,45.315702372,-75.757481515,13.412,293.379
Ottawa Edge,Rainbow-I-Classic,978.994,45.317432044,-75.757772129,8.063,101.382
Ottawa Edge,Rainbow-I-Classic,963.528,45.318028186,-75.757321522,7.519,74.815
Georges Home,Rainbow-I-Classic,973.294,45.315255243,-75.757888368,6.606,338.509
Ottawa Edge,Rainbow-I-Classic,977.314,45.318009141,-75.757219492,6.501,83.011
Ottawa Edge,Rainbow-I-Classic,7.847,45.316198393,-75.758240489,3.281,232.837
Toronto Edge,Rainbow-I-Classic,12.299,45.315915099,-75.75835287,3.033,264.575
Georges Home,Rainbow-I-Classic,984.169,45.31797688,-75.757532045,0.0,62.989
Georges Home,Rainbow-I-Classic,9.684,45.316198393,-75.758240489,3.281,232.837
Toronto Edge,Rainbow-I-Classic,18.147,45.316198393,-75.758240489,3.281,232.837
Toronto Edge,Rainbow-I-Classic,973.118,45.316453831,-75.758168517,14.395,204.439
Ottawa Edge,Rainbow-I-Classic,991.841,45.315715027,-75.757481515,3.633,291.999
Toronto Edge,Rainbow-I-Classic,999.434,45.31537681,-75.758447745,2.904,324.711
Toronto Edge,Rainbow-I-Classic,989.952,45.318029665,-75.7572813,3.441,77.661
Georges Home,Rainbow-I-Classic,4.828,45.317015814,-75.756978818,3.725,171.18
Ottawa Edge,Rainbow-I-Classic,988.05,45.317889363,-75.756728175,2.883,123.725
Georges Home,Rainbow-I-Classic,987.71,45.315937381,-75.757400317,3.81,269.201
Ottawa Edge,Rainbow-I-Classic,1.864,45.317015814,-75.756978818,3.725,171.18
Ottawa Edge,Rainbow-I-Classic,983.25,45.316993789,-75.757937664,8.889,145.858
Georges Home,Rainbow-I-Classic,965.75,45.31786265,-75.757600505,9.398,67.001
Georges Home,Rainbow-I-Classic,6.747,45.317190709,-75.757853328,4.002,125.485
Georges Home,Rainbow-I-Classic,982.122,45.317959599,-75.757547544,1.718,63.094
Ottawa Edge,Rainbow-I-Classic,8.915,45.31627856,-75.757284605,3.56,235.095
Georges Home,Rainbow-I-Classic,966.892,45.31697506,-75.757943939,16.887,147.851
Toronto Edge,Rainbow-I-Classic,2.498,45.317948646,-75.757563043,2.929,62.849
Toronto Edge,Rainbow-I-Classic,7.992,45.315932627,-75.757412678,3.553,269.491
Georges Home,Rainbow-I-Classic,997.133,45.316893566,-75.757962764,3.196,156.649
Toronto Edge,Rainbow-I-Classic,8.142,45.316024949,-75.757375216,3.281,260.227
Ottawa Edge,Rainbow-I-Classic,975.865,45.315918399,-75.757400317,8.258,271.253
Toronto Edge,Rainbow-I-Classic,14.46,45.31526327,-75.758104777,3.067,336.822
Ottawa Edge,Rainbow-I-Classic,984.457,45.316967402,-75.757006868,4.117,174.48
Ottawa Edge,Rainbow-I-Classic,982.219,45.317916088,-75.756786844,3.085,118.365
Ottawa Edge,Rainbow-I-Classic,988.054,45.316875081,-75.757044331,4.009,181.747
Georges Home,Rainbow-I-Classic,975.704,45.316006094,-75.757378354,8.271,262.197
Toronto Edge,Rainbow-I-Classic,6.999,45.317195714,-75.757847242,3.372,125.047
Ottawa Edge,Rainbow-I-Classic,973.575,45.315456663,-75.757584486,6.312,318.905
Toronto Edge,Rainbow-I-Classic,968.628,45.317407115,-75.757781542,16.245,103.767
Ottawa Edge,Rainbow-I-Classic,980.095,45.316424046,-75.757206732,7.934,221.817
Georges Home,Rainbow-I-Classic,978.921,45.317817249,-75.756719141,7.345,127.496
Toronto Edge,Rainbow-I-Classic,17.021,45.317912384,-75.757578542,2.659,64.461
Georges Home,Rainbow-I-Classic,998.896,45.31675125,-75.757084931,3.309,192.337
Toronto Edge,Rainbow-I-Classic,26.249,45.317145719,-75.756931942,3.728,161.643
Toronto Edge,Rainbow-I-Classic,979.451,45.316195491,-75.757291069,8.004,243.755
Toronto Edge,Rainbow-I-Classic,981.966,45.316971903,-75.756988231,8.538,174.847
Ottawa Edge,Rainbow-I-Classic,964.742,45.315824603,-75.758408966,13.249,274.851
Ottawa Edge,Rainbow-I-Classic,963.655,45.317913005,-75.75686415,8.16,112.845
Georges Home,Rainbow-I-Classic,999.864,45.317349218,-75.756853877,3.644,148.743
Ottawa Edge,Rainbow-I-Classic,995.465,45.315802727,-75.758390518,3.468,277.196
Ottawa Edge,Rainbow-I-Classic,7.169,45.317394208,-75.757775267,3.553,105.283
Toronto Edge,Rainbow-I-Classic,978.418,45.315647634,-75.757509564,7.907,298.947
Georges Home,Rainbow-I-Classic,974.592,45.315918399,-75.757400317,8.258,271.253
Ottawa Edge,Rainbow-I-Classic,5.0,45.315536457,-75.757550163,3.633,310.571
Georges Home,Rainbow-I-Classic,989.755,45.315974844,-75.758318736,3.56,257.831
Ottawa Edge,Rainbow-I-Classic,987.034,45.31801232,-75.75719477,3.459,84.676
Toronto Edge,Rainbow-I-Classic,13.93,45.315635106,-75.757512702,3.366,300.272
Toronto Edge,Rainbow-I-Classic,978.952,45.318009141,-75.757219492,6.501,83.011
Ottawa Edge,Rainbow-I-Classic,969.562,45.315412693,-75.758422834,9.497,320.617
Ottawa Edge,Rainbow-I-Classic,977.767,45.316220547,-75.757284794,8.083,241.239
Ottawa Edge,Rainbow-I-Classic,991.685,45.317576198,-75.756757175,3.75,138.291
Ottawa Edge,Rainbow-I-Classic,987.885,45.316875081,-75.757044331,4.009,181.747
Ottawa Edge,Rainbow-I-Classic,996.798,45.315888849,-75.758356196,3.457,267.501
Ottawa Edge,Rainbow-I-Classic,981.907,45.315318951,-75.75767158,6.546,333.126
Toronto Edge,Rainbow-I-Classic,970.171,45.31786265,-75.757600505,9.398,67.001
Toronto Edge,Rainbow-I-Classic,11.509,45.317054476,-75.757900202,3.735,139.645
Georges Home,Rainbow-I-Classic,15.468,45.316894887,-75.75796885,3.633,156.448
Ottawa Edge,Rainbow-I-Classic,996.67,45.316837253,-75.757978452,3.372,162.731
Ottawa Edge,Rainbow-I-Classic,971.85,45.318018901,-75.757401966,6.472,69.507
Georges Home,Rainbow-I-Classic,966.386,45.315516159,-75.758475039,10.733,309.396
Toronto Edge,Rainbow-I-Classic,983.351,45.315251874,-75.757807928,6.396,339.393
Toronto Edge,Rainbow-I-Classic,972.028,45.315412693,-75.758422834,9.497,320.617
Georges Home,Rainbow-I-Classic,977.848,45.317267723,-75.756872704,8.713,154.266
Georges Home,Rainbow-I-Classic,0.745,45.315635106,-75.757512702,3.366,300.272
Toronto Edge,Rainbow-I-Classic,15.912,45.31530438,-75.75833041,2.853,332.333
Ottawa Edge,Rainbow-I-Classic,6.863,45.31557404,-75.75754075,3.719,306.574
Georges Home,Rainbow-I-Classic,971.572,45.318018901,-75.757401966,6.472,69.507
Toronto Edge,Rainbow-I-Classic,972.448,45.317909488,-75.757560094,5.727,65.767
Ottawa Edge,Rainbow-I-Classic,999.035,45.317165905,-75.757865878,3.196,127.974
Ottawa Edge,Rainbow-I-Classic,996.103,45.31802957,-75.757228716,3.288,81.499
Ottawa Edge,Rainbow-I-Classic,966.153,45.315614903,-75.75849016,12.028,298.538
Ottawa Edge,Rainbow-I-Classic,978.723,45.31553183,-75.757565661,7.288,310.882
Toronto Edge,Rainbow-I-Classic,13.924,45.317949967,-75.757569129,0.0,62.381
Georges Home,Rainbow-I-Classic,987.357,45.317133317,-75.756938217,3.735,162.433
Ottawa Edge,Rainbow-I-Classic,999.19,45.316868627,-75.757041193,3.384,182.492
Ottawa Edge,Rainbow-I-Classic,975.975,45.317347644,-75.756841516,8.362,149.555
Ottawa Edge,Rainbow-I-Classic,984.882,45.31527583,-75.758052196,6.821,335.542
Georges Home,Rainbow-I-Classic,977.112,45.317408583,-75.756810328,8.362,146.682
Toronto Edge,Rainbow-I-Classic,995.296,45.316665137,-75.758050237,3.457,181.315
Toronto Edge,Rainbow-I-Classic,13.998,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Rainbow-I-Classic,985.704,45.317538614,-75.756766589,3.75,140.147
Toronto Edge,Rainbow-I-Classic,3.62,45.31704707,-75.756969405,3.633,168.731
Georges Home,Rainbow-I-Classic,988.05,45.315744709,-75.757459742,3.633,289.1
Georges Home,Rainbow-I-Classic,982.2,45.317475849,-75.75677914,8.186,143.666
Georges Home,Rainbow-I-Classic,985.172,45.316913995,-75.757971988,9.065,154.31
Ottawa Edge,Rainbow-I-Classic,18.606,45.317949967,-75.757569129,0.0,62.381
Georges Home,Rainbow-I-Classic,984.459,45.317483876,-75.756794639,3.667,142.16
Georges Home,Rainbow-I-Classic,1.206,45.31569287,-75.758437202,3.725,289.601
Toronto Edge,Rainbow-I-Classic,989.129,45.317970553,-75.757532045,0.514,63.385
Georges Home,Rainbow-I-Classic,972.458,45.317763989,-75.75670697,7.509,130.916
Georges Home,Rainbow-I-Classic,0.439,45.316086021,-75.758278138,3.201,245.382
Ottawa Edge,Rainbow-I-Classic,7.488,45.317153125,-75.757862741,4.253,129.415
Toronto Edge,Rainbow-I-Classic,12.531,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Rainbow-I-Classic,970.088,45.315258201,-75.757807928,6.454,338.693
Ottawa Edge,Rainbow-I-Classic,974.764,45.316128225,-75.757322256,8.355,250.232
Georges Home,Rainbow-I-Classic,998.786,45.316597862,-75.757150444,3.209,205.563
Georges Home,Rainbow-I-Classic,987.454,45.315398813,-75.758469329,2.854,322.377
Toronto Edge,Rainbow-I-Classic,965.355,45.315320525,-75.757683941,7.92,332.834
Georges Home,Rainbow-I-Classic,5.463,45.316290715,-75.758203029,3.633,222.554
Georges Home,Rainbow-I-Classic,980.806,45.316220547,-75.757284794,8.083,241.239
Ottawa Edge,Rainbow-I-Classic,960.858,45.315765012,-75.757465828,13.776,286.794
Georges Home,Rainbow-I-Classic,1.931,45.316467957,-75.757197319,3.033,217.519
Ottawa Edge,Rainbow-I-Classic,991.123,45.316505667,-75.757191044,3.457,213.797
Georges Home,Rainbow-I-Classic,967.011,45.317770202,-75.75763483,11.051,73.026
Ottawa Edge,Rainbow-I-Classic,987.132,45.315622705,-75.757518977,3.644,301.541
Georges Home,Rainbow-I-Classic,0.27,45.317286578,-75.756869566,3.372,152.892
Georges Home,Rainbow-I-Classic,994.641,45.317252027,-75.757831554,3.548,119.241
Toronto Edge,Rainbow-I-Classic,19.469,45.315846506,-75.757447002,3.728,278.235
Ottawa Edge,Rainbow-I-Classic,5.098,45.315846506,-75.757447002,3.728,278.235
Ottawa Edge,Rainbow-I-Classic,1.246,45.315660162,-75.757506427,3.366,297.623
Toronto Edge,Rainbow-I-Classic,14.319,45.317863846,-75.757603454,3.097,66.745
Ottawa Edge,Rainbow-I-Classic,967.003,45.317770202,-75.75763483,11.051,73.026
Ottawa Edge,Rainbow-I-Classic,996.937,45.31785157,-75.757612867,3.226,67.22
Toronto Edge,Rainbow-I-Classic,16.777,45.316808766,-75.758003174,3.451,165.688
Toronto Edge,Rainbow-I-Classic,985.712,45.316248758,-75.758234214,8.526,227.234
Georges Home,Rainbow-I-Classic,994.332,45.316943677,-75.757950214,3.097,151.244
Toronto Edge,Rainbow-I-Classic,992.673,45.31543636,-75.757578401,3.4,321.208
Georges Home,Rainbow-I-Classic,1.014,45.316998416,-75.757922165,3.188,145.524
Toronto Edge,Rainbow-I-Classic,10.089,45.317490077,-75.756791501,3.293,141.916
Toronto Edge,Rainbow-I-Classic,995.025,45.315802727,-75.758390518,3.468,277.196
Ottawa Edge,Rainbow-I-Classic,966.512,45.315259743,-75.757869732,7.922,338.118
Toronto Edge,Rainbow-I-Classic,4.139,45.316633872,-75.757128669,3.377,202.602
Georges Home,Rainbow-I-Classic,1.993,45.316302042,-75.757265968,3.468,233.065
Georges Home,Rainbow-I-Classic,967.978,45.317930255,-75.756898096,7.694,109.662
Georges Home,Rainbow-I-Classic,6.455,45.317317961,-75.756863291,3.56,150.7
Georges Home,Rainbow-I-Classic,980.891,45.316388289,-75.757234781,3.735,224.794
Ottawa Edge,Rainbow-I-Classic,973.136,45.317608914,-75.757687981,11.199,85.947
Georges Home,Rainbow-I-Classic,984.481,45.315660162,-75.757506427,7.919,297.623
Ottawa Edge,Rainbow-I-Classic,993.726,45.315655666,-75.758456026,3.209,293.825
Georges Home,Rainbow-I-Classic,12.709,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Rainbow-I-Classic,990.192,45.31796806,-75.756944404,3.335,104.771
Toronto Edge,Rainbow-I-Classic,18.332,45.316300475,-75.758184581,3.281,221.471
Toronto Edge,Rainbow-I-Classic,978.575,45.31786095,-75.757585006,6.116,67.991
Ottawa Edge,Rainbow-I-Classic,4.397,45.315994893,-75.758318547,3.033,255.603
Toronto Edge,Rainbow-I-Classic,9.953,45.315747857,-75.757484464,3.728,288.375
Ottawa Edge,Rainbow-I-Classic,990.36,45.315652387,-75.757497203,3.659,298.605
Toronto Edge,Rainbow-I-Classic,29.636,45.317949967,-75.757569129,0.0,62.381
Georges Home,Rainbow-I-Classic,995.819,45.317375606,-75.757784679,3.384,107.021
Toronto Edge,Rainbow-I-Classic,996.79,45.315888849,-75.758356196,3.457,267.501
Ottawa Edge,Rainbow-I-Classic,10.922,45.315778866,-75.758399742,2.929,279.884
Ottawa Edge,Rainbow-I-Classic,990.749,45.31529478,-75.75810164,3.687,333.326
Toronto Edge,Rainbow-I-Classic,979.473,45.317707563,-75.757650518,9.78,77.996
Georges Home,Rainbow-I-Classic,0.661,45.317145719,-75.756931942,3.728,161.643
Ottawa Edge,Rainbow-I-Classic,987.765,45.317169327,-75.756916443,3.82,160.34
Georges Home,Rainbow-I-Classic,998.831,45.316776188,-75.7580065,3.281,169.271
Toronto Edge,Rainbow-I-Classic,974.652,45.318004514,-75.757234992,6.595,82.088
Georges Home,Rainbow-I-Classic,969.193,45.315310329,-75.758120087,8.582,331.569
Ottawa Edge,Rainbow-I-Classic,976.453,45.316932723,-75.757965713,13.88,152.301
Ottawa Edge,Rainbow-I-Classic,968.041,45.317930255,-75.756898096,7.694,109.662
Ottawa Edge,Rainbow-I-Classic,962.362,45.317987169,-75.757148462,7.705,89.09
Georges Home,Rainbow-I-Classic,972.993,45.315580499,-75.75847485,6.81,302.262
Ottawa Edge,Rainbow-I-Classic,978.068,45.31690622,-75.757962764,7.811,155.253
Georges Home,Rainbow-I-Classic,996.001,45.315974844,-75.758318736,3.56,257.831
Georges Home,Rainbow-I-Classic,9.939,45.317949967,-75.757569129,0.0,62.381
Georges Home,Rainbow-I-Classic,968.015,45.31777019,-75.756703832,9.185,130.828
Georges Home,Rainbow-I-Classic,6.527,45.31523793,-75.757953309,3.166,340.102
Georges Home,Rainbow-I-Classic,980.29,45.317905039,-75.75674976,3.044,121.52
Toronto Edge,Rainbow-I-Classic,975.012,45.317763989,-75.75670697,7.509,130.916
Toronto Edge,Rainbow-I-Classic,983.785,45.31582303,-75.758396605,8.089,274.97
Georges Home,Rainbow-I-Classic,964.554,45.315765012,-75.757465828,13.776,286.794
Ottawa Edge,Rainbow-I-Classic,10.106,45.317924912,-75.757575404,1.814,63.744
Ottawa Edge,Rainbow-I-Classic,972.061,45.317557343,-75.756760313,8.025,139.309
Toronto Edge,Rainbow-I-Classic,972.351,45.316325271,-75.757241057,14.779,231.242
Ottawa Edge,Rainbow-I-Classic,976.488,45.315461452,-75.758453642,6.78,315.351
Toronto Edge,Rainbow-I-Classic,990.561,45.316505667,-75.757191044,3.457,213.797
Georges Home,Rainbow-I-Classic,3.465,45.315243973,-75.757795567,2.839,340.357
Toronto Edge,Rainbow-I-Classic,1.339,45.316050005,-75.757368941,3.19,257.654
Georges Home,Rainbow-I-Classic,996.707,45.316300475,-75.758184581,3.281,221.471
Toronto Edge,Rainbow-I-Classic,13.651,45.315300096,-75.757674718,3.067,335.176
Georges Home,Rainbow-I-Classic,996.458,45.315920105,-75.758346784,3.384,263.998
Ottawa Edge,Rainbow-I-Classic,1.228,45.316998416,-75.757922165,3.188,145.524
Georges Home,Rainbow-I-Classic,972.734,45.315275261,-75.757736711,6.335,337.359
Ottawa Edge,Rainbow-I-Classic,980.0,45.315636811,-75.758459163,7.006,295.933
Georges Home,Rainbow-I-Classic,994.139,45.316998416,-75.757922165,3.188,145.524
Ottawa Edge,Rainbow-I-Classic,975.375,45.317931955,-75.756913595,6.642,108.463
Ottawa Edge,Rainbow-I-Classic,985.919,45.317933338,-75.75682079,3.254,115.2
Georges Home,Rainbow-I-Classic,993.88,45.316165935,-75.757315981,3.728,246.343
Georges Home,Rainbow-I-Classic,961.237,45.315544231,-75.757559386,11.114,309.6
Georges Home,Rainbow-I-Classic,4.048,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Rainbow-I-Classic,998.505,45.317862734,-75.756722089,2.834,125.27
Georges Home,Rainbow-I-Classic,2.532,45.315395597,-75.757612535,3.248,325.297
Ottawa Edge,Rainbow-I-Classic,7.573,45.316660131,-75.758056323,3.097,181.84
Ottawa Edge,Rainbow-I-Classic,978.617,45.316538252,-75.758118695,8.622,195.143
Toronto Edge,Rainbow-I-Classic,11.687,45.315337399,-75.758438521,3.057,329.041
Toronto Edge,Rainbow-I-Classic,974.289,45.317056428,-75.757921976,13.88,139.155
Toronto Edge,Rainbow-I-Classic,11.376,45.315970211,-75.757403265,3.457,265.599
Georges Home,Rainbow-I-Classic,981.872,45.316760607,-75.758037498,8.811,170.798
Georges Home,Rainbow-I-Classic,9.253,45.315660162,-75.757506427,3.366,297.623
Georges Home,Rainbow-I-Classic,1.953,45.317970553,-75.757532045,2.812,63.385
Georges Home,Rainbow-I-Classic,7.983,45.316512944,-75.758118695,3.996,197.955
Toronto Edge,Rainbow-I-Classic,993.802,45.316327224,-75.757262831,3.659,230.487
Georges Home,Rainbow-I-Classic,995.374,45.31533589,-75.758327273,3.368,328.825
Ottawa Edge,Rainbow-I-Classic,996.676,45.317731159,-75.756704022,3.293,132.799
Ottawa Edge,Rainbow-I-Classic,963.993,45.31777019,-75.756703832,9.185,130.828
Georges Home,Rainbow-I-Classic,978.781,45.31668861,-75.75710062,7.744,198.027
Ottawa Edge,Rainbow-I-Classic,2.742,45.317317961,-75.756863291,3.56,150.7
Ottawa Edge,Rainbow-I-Classic,996.906,45.316918622,-75.757956489,3.274,153.944
Toronto Edge,Rainbow-I-Classic,991.457,45.316967402,-75.757006868,4.117,174.48
Ottawa Edge,Rainbow-I-Classic,10.718,45.315994893,-75.758318547,3.033,255.603
Toronto Edge,Rainbow-I-Classic,10.134,45.317134649,-75.757875291,3.105,131.232
Toronto Edge,Rainbow-I-Classic,991.996,45.317933338,-75.75682079,3.254,115.2
Georges Home,Rainbow-I-Classic,16.396,45.315450335,-75.757584486,3.392,319.6
Georges Home,Rainbow-I-Classic,9.773,45.316186238,-75.757322067,3.484,244.043
Ottawa Edge,Rainbow-I-Classic,988.259,45.315530256,-75.7575533,3.834,311.21
Georges Home,Rainbow-I-Classic,0.785,45.316518068,-75.757184768,3.209,212.7
Georges Home,Rainbow-I-Classic,987.459,45.315591322,-75.757525252,3.644,304.889
Ottawa Edge,Rainbow-I-Classic,974.937,45.315578794,-75.757528389,7.646,306.218
Toronto Edge,Rainbow-I-Classic,10.709,45.317153125,-75.757862741,4.253,129.415
Ottawa Edge,Rainbow-I-Classic,9.264,45.316739925,-75.758021999,3.384,173.184
Ottawa Edge,Rainbow-I-Classic,993.462,45.316623044,-75.757147306,3.105,203.1
Ottawa Edge,Rainbow-I-Classic,5.622,45.316808766,-75.758003174,3.451,165.688
Georges Home,Rainbow-I-Classic,3.924,45.316776305,-75.757078656,3.3,190.087
Toronto Edge,Rainbow-I-Classic,970.323,45.316663428,-75.757103758,15.403,200.445
Toronto Edge,Rainbow-I-Classic,978.903,45.316308249,-75.758193805,7.276,220.605
Ottawa Edge,Rainbow-I-Classic,993.389,45.317446292,-75.756804052,3.575,144.279
Georges Home,Rainbow-I-Classic,973.501,45.315285083,-75.7580212,8.556,334.607
Georges Home,Rainbow-I-Classic,972.758,45.317504064,-75.757728581,12.169,95.133
Georges Home,Rainbow-I-Classic,3.872,45.31526327,-75.758104777,3.067,336.822
Ottawa Edge,Rainbow-I-Classic,11.85,45.317583973,-75.756766399,3.457,137.202
Ottawa Edge,Rainbow-I-Classic,998.295,45.315365761,-75.758410662,3.223,325.775
Georges Home,Rainbow-I-Classic,9.386,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Rainbow-I-Classic,979.466,45.317938156,-75.756910457,6.701,108.438
Ottawa Edge,Rainbow-I-Classic,5.836,45.31523793,-75.757953309,3.166,340.102
Ottawa Edge,Rainbow-I-Classic,8.812,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Rainbow-I-Classic,976.557,45.317757663,-75.75670697,7.579,131.233
Ottawa Edge,Rainbow-I-Classic,997.865,45.315844932,-75.757434641,3.728,278.613
Toronto Edge,Rainbow-I-Classic,980.825,45.317757663,-75.75670697,7.579,131.233
Georges Home,Rainbow-I-Classic,984.792,45.317889363,-75.756728175,2.883,123.725
Toronto Edge,Rainbow-I-Classic,988.555,45.317996454,-75.757068018,3.564,94.586
Ottawa Edge,Rainbow-I-Classic,985.678,45.317515133,-75.756785225,3.75,140.569
Toronto Edge,Rainbow-I-Classic,994.97,45.317070678,-75.756953906,3.834,167.29
Toronto Edge,Rainbow-I-Classic,971.867,45.315949656,-75.757390904,14.911,268.048
Ottawa Edge,Rainbow-I-Classic,992.826,45.316566732,-75.757162994,3.293,208.353
Georges Home,Rainbow-I-Classic,973.111,45.316438155,-75.758146932,7.459,206.207
Georges Home,Rainbow-I-Classic,986.398,45.316597989,-75.757153581,3.293,205.452
Ottawa Edge,Rainbow-I-Classic,988.334,45.317422811,-75.756822689,3.4,144.903
Georges Home,Rainbow-I-Classic,970.581,45.317707563,-75.757650518,9.78,77.996
Georges Home,Rainbow-I-Classic,971.297,45.316195491,-75.757291069,8.004,243.755
Georges Home,Rainbow-I-Classic,0.982,45.318034577,-75.757423551,3.164,67.227
Toronto Edge,Rainbow-I-Classic,995.084,45.316840401,-75.758003174,8.798,162.188
Toronto Edge,Rainbow-I-Classic,996.959,45.315560065,-75.757534664,3.834,308.185
Ottawa Edge,Rainbow-I-Classic,1.245,45.317170775,-75.756925666,3.553,159.762
Georges Home,Rainbow-I-Classic,984.192,45.315937254,-75.75739718,8.446,269.272
Georges Home,Rainbow-I-Classic,3.198,45.315381278,-75.758478553,3.416,324.37
Ottawa Edge,Rainbow-I-Classic,2.909,45.316493013,-75.757191044,3.033,215.104
Georges Home,Rainbow-I-Classic,987.334,45.315300222,-75.757677855,3.627,335.132
Toronto Edge,Rainbow-I-Classic,981.128,45.315599096,-75.757534475,7.815,303.913
Toronto Edge,Rainbow-I-Classic,9.297,45.316327097,-75.757259693,3.293,230.579
Toronto Edge,Rainbow-I-Classic,986.705,45.317269424,-75.756888203,3.911,153.309
Ottawa Edge,Rainbow-I-Classic,0.985,45.31752766,-75.756782088,3.293,139.912
Toronto Edge,Rainbow-I-Classic,3.017,45.315450335,-75.757584486,3.392,319.6
Ottawa Edge,Rainbow-I-Classic,968.598,45.315272176,-75.757814013,7.93,337.103
Ottawa Edge,Rainbow-I-Classic,3.506,45.315480145,-75.757565851,3.56,316.551
Toronto Edge,Rainbow-I-Classic,4.555,45.317165905,-75.757865878,3.196,127.974
Toronto Edge,Rainbow-I-Classic,4.442,45.316106444,-75.757356391,3.02,251.846
Georges Home,Rainbow-I-Classic,10.189,45.315969838,-75.758324822,3.02,258.405
Ottawa Edge,Rainbow-I-Classic,971.563,45.315884095,-75.758368557,7.028,268.076
Georges Home,Rainbow-I-Classic,969.809,45.315412693,-75.758422834,9.497,320.617
Toronto Edge,Rainbow-I-Classic,982.856,45.315281462,-75.757733573,6.517,336.7
Toronto Edge,Rainbow-I-Classic,999.708,45.316646526,-75.757128669,3.105,201.323
Georges Home,Rainbow-I-Classic,987.443,45.316709166,-75.757112981,3.644,195.548
Georges Home,Rainbow-I-Classic,992.372,45.315802727,-75.758390518,3.468,277.196
